sgRNA	Gene	D1_High	D1_Low	D2_High	D2_Low
s_4097	ZNF541	1719	1898	1799	2503
s_2362	ZNF132	3213	3479	3641	4745
s_3553	ZNF302	1974	2248	2288	2890
s_4644	ZNF782	1586	1794	1898	2418
s_3751	ALX4	2231	2508	2421	3132
s_4324	IL17F	2792	3175	3186	4137
s_5180	ZNF793	3489	3979	3952	5181
s_2475	ZNF223	2782	3111	3322	4468
s_376	ELF2	1698	2031	1984	2472
s_3768	DMRTC2	3213	3531	3642	4648
s_856	HOXB5	2886	3309	3253	4479
s_4823	ZNF449	3620	3986	4129	5217
s_5987	Non-Targeting Control	2876	3251	3352	4498
s_5452	Non-Targeting Control	1992	2169	2253	3090
s_2852	BTN3A3	4058	4646	4770	6213
s_2584	KLF11	3760	4241	4167	5391
s_3432	CCHCR1	1956	2145	2198	2675
s_5728	Non-Targeting Control	2075	2343	2380	3241
s_1227	MEIS2	3028	3460	3448	4480
s_3958	ZNF669	1602	1953	1852	2359
s_4112	LCOR	2155	2392	2638	3451
s_1773	SHOX	1847	2087	2072	2710
s_5069	FOXI3	2493	2625	2989	3813
s_4761	ARX	3001	3387	3243	4044
s_4525	ZSCAN29	2211	2391	2502	3395
s_2581	KLF11	1794	2003	1974	2593
s_3419	SIX4	3156	3426	3504	4648
s_1206	MECP2	2003	2167	2149	2944
s_2818	OLIG2	1178	1174	1397	1792
s_3798	NPAS3	1607	1926	1768	2513
s_3298	SOX8	1855	2101	2003	2803
s_2494	PAX8	2044	2231	2178	2863
s_5740	Non-Targeting Control	1426	1544	1732	2289
s_2795	NR1H3	2336	2536	2587	3418
s_2453	ZNF202	1391	1681	1586	2062
s_5729	Non-Targeting Control	2118	2354	2334	3106
s_1083	PDX1	3256	3666	3984	4878
s_2967	BTNL3	2441	2613	2743	3511
s_2139	NR2C1	2356	2714	2888	3551
s_3358	LEF1	1536	1763	1752	2254
s_787	TLX1	1779	1883	1834	2461
s_4888	BCL6B	1643	1886	1693	2442
s_1772	CCL8	2688	2921	2874	3879
s_5848	Non-Targeting Control	2759	2946	2988	4038
s_2492	ZNF236	1616	1729	1802	2336
s_4190	ZFHX2	2339	2835	2797	3705
s_1981	HNF1A	1531	1779	1791	2169
s_2341	ZNF85	3119	3625	3731	5019
s_2899	DMRT2	1823	1919	1892	2619
s_2382	ZNF140	1764	1991	2056	2575
s_5578	Non-Targeting Control	2058	2168	2335	3033
s_5925	Non-Targeting Control	1904	2081	2112	2806
s_4772	ZNF384	2596	2902	2828	3758
s_4271	ZNF682	2687	2919	2921	3867
s_679	HHEX	1739	1895	1941	2489
s_4018	PDCD1LG2	2490	3014	2885	3952
s_3633	ZNF490	1581	1660	1791	2252
s_2750	ST18	3332	3681	3880	4741
s_1233	MEOX2	2634	2839	3016	3796
s_4007	ZKSCAN3	1289	1391	1448	1811
s_3514	ZNF334	3818	4285	4300	5816
s_3950	ZNF552	3382	3704	3774	4892
s_2260	ZNF19	3911	4444	4518	5834
s_185	CEBPE	1366	1580	1584	2017
s_3506	ZNF692	1866	2143	2169	2772
s_2261	ZNF182	3904	4335	4489	5725
s_3352	YBX2	1077	1414	1467	1892
s_2726	NR1D1	2011	2240	2187	3012
s_1736	SALL2	3509	3951	4015	5041
s_4753	ZNF883	3229	3595	3942	4938
s_2253	ZNF18	2929	3286	3179	4180
s_2625	IER3	1463	1641	1520	2083
s_5841	Non-Targeting Control	1366	1551	1560	2136
s_2884	AGPAT1	2332	2587	2502	3304
s_217	CCR6	2147	2561	2429	3200
s_4703	ZNF567	2075	2384	2564	3273
s_2166	USF2	1838	2024	2011	2619
s_2354	ZNF121	1884	2116	2307	2876
s_3082	ZNF423	2380	2661	2600	3372
s_3817	HIF3A	1796	2139	1975	2672
s_5137	ZNF324B	1456	1645	1483	2038
s_1216	MEF2C	1991	2056	2203	2725
s_3724	DMRT3	1679	1873	1714	2499
s_4986	ZNF707	2206	2478	2246	3403
s_1224	MEIS1	2368	2737	2733	3375
s_5190	HES3	1369	1577	1532	2146
s_1840	SOX9	3162	3454	3675	4693
s_132	RUNX3	1505	1775	1753	2192
s_2938	PHTF1	2847	3263	3263	4258
s_1345	NFATC3	3255	3672	3535	4602
s_2993	BTN3A1	2944	3334	3269	4555
s_600	GATA2	1600	1691	1695	2287
s_238	ATF2	1965	1984	2091	2741
s_360	EGR2	1866	2035	2116	2875
s_1057	IL13	2960	3286	3200	4193
s_3996	ZNF614	3486	3930	3774	5142
s_2564	GFI1B	1102	1295	1270	1711
s_2897	DMRT2	2105	2222	2186	2882
s_1505	PBX3	1419	1681	1652	2055
s_5108	ZNF429	2975	3204	3393	4317
s_3093	CIC	2772	3042	3117	4146
s_2351	ZNF222	2667	2931	2993	4203
s_2710	ONECUT2	2342	2650	2519	3358
s_1063	IL15RA	2422	2603	2575	3442
s_1368	NFIB	2587	2908	2837	3718
s_2694	HAND1	1111	1218	1183	1571
s_3030	TFEC	1584	1500	1825	2204
s_2081	TFDP2	3075	3572	3353	4539
s_4714	ZNF100	1607	1748	1862	2353
s_4202	HSFY1	2840	3111	3158	4250
s_5717	Non-Targeting Control	2422	2625	2739	3485
s_267	NKX2-5	1705	1873	1837	2609
s_3625	ZNF287	2413	2525	2637	3426
s_4684	ZNF846	2834	3141	3219	4210
s_2823	ZNF443	2311	2539	2680	3558
s_751	HMX1	1222	1399	1427	1917
s_1170	SMAD1	2126	2312	2461	3219
s_4394	HSF5	3755	4402	4570	5763
s_2849	BTN3A3	1358	1532	1548	2011
s_4904	NPAS4	2610	2936	3018	3807
s_5239	ZNF727	3418	3745	3726	4836
s_4381	SPIC	2464	2796	2712	3625
s_1827	SOX3	1617	1729	1765	2321
s_5951	Non-Targeting Control	1423	1510	1458	1935
s_3115	OTP	2056	2276	2288	2937
s_2327	ZNF75A	2705	2912	3108	4002
s_2069	NR2F1	3125	3639	3694	4960
s_2792	ZBTB33	2029	2334	2316	2984
s_3889	IRX6	1959	2239	2183	2786
s_5243	FOXB2	3227	3516	3865	4955
s_1993	TCF7	2431	2684	2678	3401
s_833	HOXA13	2715	2939	2959	3790
s_4906	NPAS4	1068	1229	1221	1692
s_5130	ZNF761	2732	3142	3077	4138
s_2189	ZBTB14	3818	4254	4019	5857
s_5194	HELT	2545	2770	2882	3877
s_2110	KLF10	3511	3940	3913	5163
s_3723	DMRT3	2592	2978	2860	3814
s_3925	LIN28A	3392	3588	3830	5247
s_3534	TRERF1	1213	1377	1301	1841
s_477	ETV5	2888	2992	3145	4250
s_5997	EGFP	2071	2283	2290	3025
s_1783	SIM1	2942	3131	3165	4132
s_1952	TBX1	942	934	1000	1256
s_4988	ZFP41	2633	2939	3008	3930
s_2545	ALX1	1461	1708	1722	2296
s_4186	ZIC5	1643	1846	1811	2449
s_4511	E2F7	1666	1840	1780	2247
s_1598	POU5F1B	2581	3065	2982	4038
s_3709	ZNF77	2367	2619	2667	3543
s_1410	NHLH2	1099	1140	1143	1697
s_3728	IL21	2171	2549	2473	3210
s_5779	Non-Targeting Control	3078	3384	3302	4681
s_5400	Non-Targeting Control	1542	1774	1861	2236
s_1650	RAD21	2495	2852	2998	3735
s_4114	ZNF527	2714	3106	3167	4090
s_42	ARNT	2118	2440	2436	3179
s_1332	NEUROG1	1077	1180	1213	1633
s_1142	LMX1A	2127	2363	2264	3064
s_5133	ZNF749	2146	2369	2391	3039
s_5867	Non-Targeting Control	2057	2329	2244	2906
s_5030	HMX3	1098	1204	1256	1613
s_3770	DMRTA2	1113	1306	1186	1625
s_1873	SPI1	1984	2253	2170	2951
s_1766	CCL7	3075	3508	3492	4685
s_2209	ZIC3	2986	3271	3256	4408
s_2039	TEAD3	2501	2710	2740	3636
s_4675	ZNF550	3904	4599	4275	5835
s_1874	SPI1	2301	2637	2713	3689
s_5316	CCR2	2430	2766	2685	3668
s_656	GSC2	2681	2908	2868	3781
s_140	CD1A	2190	2333	2132	3149
s_324	E2F1	1012	1109	1099	1457
s_4373	SP7	2307	2625	2712	3418
s_3190	ZNF337	2211	2419	2527	3272
s_5693	Non-Targeting Control	3360	3793	3814	5069
s_2627	IER3	2093	2420	2426	3292
s_2283	ZNF32	3521	3935	4012	5205
s_4439	BHLHE23	1398	1559	1539	2055
s_4751	ZNF883	2510	2782	2789	3605
s_2317	ZNF74	1365	1568	1653	2173
s_5994	EGFP	1799	1942	2115	2752
s_3015	KLF12	3886	4381	4455	5897
s_2712	ONECUT2	2542	2865	2754	3597
s_5900	Non-Targeting Control	3107	3348	3455	4540
s_5382	ZBED6	2141	2441	2416	3238
s_2613	JRKL	2568	2789	3125	4047
s_2000	TCF7L2	2252	2510	2506	3319
s_5344	ZNF316	2279	2543	2531	3368
s_4637	NKX6-3	1208	1352	1318	1839
s_1933	T	1684	1767	1758	2423
s_3081	ZNF423	2344	2625	2713	3773
s_43	ARNT	3318	3212	3461	4322
s_5238	ZNF716	2451	2760	2731	3651
s_3850	IL25	2171	2392	2433	3096
s_3552	MESP1	2351	2588	2473	3378
s_2730	CLOCK	1541	1838	1758	2352
s_3493	ZNF823	1977	2079	2175	2825
s_1865	SP3	1951	2174	2069	2914
s_4910	ZNF311	1883	2269	2146	2752
s_2150	TWIST1	824	949	853	1207
s_5117	TBPL2	3456	3835	3736	4783
s_4058	MXD3	2445	2662	2702	3329
s_4334	ZIM3	2496	2908	2755	3670
s_2379	ZNF136	1809	2086	2124	2538
s_527	FOXL1	2213	2416	2458	3154
s_4457	ZFP42	2628	2869	3022	3867
s_5060	FIGLA	3230	3640	3426	4698
s_745	NR4A1	2024	2191	2147	2742
s_1631	PROX1	2014	2246	2258	3017
s_5953	Non-Targeting Control	2505	2600	3003	3585
s_2406	ZNF154	2222	2489	2374	3121
s_3596	ATXN7L3	1815	2038	2005	2589
s_4380	SPIC	2201	2589	2680	3463
s_3627	ZNF287	1464	1493	1523	1857
s_449	ESRRG	2161	2439	2391	3158
s_1149	LTA	2108	2276	2237	3025
s_3909	HMBOX1	2263	2608	2550	3344
s_4020	PDCD1LG2	3435	3851	3961	5111
s_4942	ZNF780A	2202	2487	2602	3364
s_761	FOXA2	2689	3067	2845	4177
s_334	E2F4	3687	4269	4116	5282
s_2505	DDX39B	3054	3274	3214	4086
s_681	HIC1	2103	2434	2410	3291
s_451	ESRRG	1592	1666	1890	2196
s_112	KLF5	2764	3153	3283	4237
s_2216	ZNF2	2445	2797	2723	3677
s_4785	ZNF627	2667	2960	3008	4085
s_5912	Non-Targeting Control	2707	3155	3057	4001
s_5120	ZNF790	3352	3935	3998	4893
s_3131	PATZ1	1718	1880	1863	2543
s_5482	Non-Targeting Control	1630	1753	1707	2379
s_1461	OVOL1	1760	2088	2183	3028
s_3189	ZNF337	3287	3625	3683	4763
s_5498	Non-Targeting Control	2313	2616	2643	3482
s_4911	FOXR1	2522	2755	2610	3484
s_2888	CXCL13	3701	4097	4199	5503
s_4177	ZNF587	4490	4840	4596	6248
s_4086	ZIC4	1855	2157	2074	2764
s_2331	ZNF76	2038	2181	2305	3043
s_3149	ZNF324	2067	2245	2220	2948
s_4006	ZKSCAN3	1179	1298	1268	1700
s_4801	TIGD1	2198	2525	2327	3204
s_2595	YBX3	1821	2005	2173	2693
s_2763	ARNT2	1198	1306	1364	1892
s_4514	E2F7	1906	2216	2220	2991
s_3046	MTF2	2181	2494	2612	3205
s_4977	ZNF454	3187	3413	3287	4258
s_4656	NKX2-3	1624	1850	1715	2333
s_4622	ZNF595	2483	2807	2980	3744
s_2893	ARID3B	1624	1792	1897	2280
s_5983	Non-Targeting Control	4185	4706	4739	6269
s_4268	CREB3L1	2313	2605	2494	3232
s_2187	YY1	1354	1403	1430	1868
s_4571	ZNF565	2301	2550	2726	3370
s_2449	ZNF200	1476	1818	1768	2297
s_5508	Non-Targeting Control	2358	2683	2931	3676
s_4617	TCF23	1569	1774	1616	2147
s_3048	MTF2	2358	2731	2730	3518
s_1019	IL6	2136	2484	2500	3317
s_2246	ZNF16	2645	2967	2834	3784
s_2329	ZNF76	2187	2198	2295	2952
s_4400	ZNF816	2254	2532	2632	3369
s_1385	NFKB2	1158	1301	1303	1716
s_1858	SP1	2121	2476	2429	3195
s_3165	ZNF345	2132	2381	2409	3177
s_2720	ZNF254	2369	2461	2611	3454
s_5179	ZNF793	1685	1992	2003	2518
s_2636	PHOX2B	4141	4700	4626	6172
s_1189	MAF	2387	2589	2830	3778
s_2049	TFAP2A	2109	2548	2363	3189
s_5061	FIGLA	2119	2383	2313	3033
s_5642	Non-Targeting Control	3347	3753	3746	4788
s_525	FOXL1	772	902	857	1197
s_3542	ZKSCAN7	1385	1490	1596	2061
s_68	ATF3	2084	2318	2388	2926
s_5331	ZNF730	2096	2519	2600	3220
s_4713	ZNF100	2216	2488	2490	3338
s_2238	ZNF12	2548	2823	3028	3637
s_804	HOXA3	3075	3472	3438	4532
s_4668	ZNF610	1402	1511	1474	1929
s_1379	NFIX	1453	1587	1559	2057
s_5410	Non-Targeting Control	2631	2927	3129	3966
s_3308	CXXC1	1849	2284	2198	2955
s_4983	ZNF707	1411	1594	1452	2025
s_2172	VDR	2344	2644	2625	3413
s_5330	BTNL10	1960	2165	2136	2781
s_2614	JRKL	3810	4344	4577	5650
s_5897	Non-Targeting Control	4266	4934	4816	6467
s_4584	ZNF98	2995	3458	3571	4834
s_3599	PRDM9	2313	2567	2755	3439
s_1066	IL17A	2023	2407	2482	3246
s_4484	HDX	3704	4279	4429	5796
s_4100	ZNF541	2820	3048	3088	3944
s_757	FOXA1	2497	2738	2709	3702
s_3520	ZFP64	3784	4197	4278	5305
s_4223	ZNF616	3502	4014	4066	5303
s_1502	PBX2	2358	2725	2852	3643
s_4480	ARID3C	1579	1784	1880	2372
s_5262	ZNF704	1490	1496	1527	2041
s_3209	LHX6	2279	2440	2608	3356
s_5328	BTNL10	1871	2150	2014	2808
s_2731	CLOCK	2813	3189	3104	4196
s_5480	Non-Targeting Control	1453	1725	1748	2335
s_4799	TIGD1	2313	2592	2673	3477
s_500	FOXG1	1305	1488	1528	2017
s_1585	POU4F2	1565	1734	1677	2421
s_1746	CCL1	2467	2784	2719	3480
s_2739	CREB5	1994	2195	2218	2675
s_4333	ZIM3	1549	1710	1710	2187
s_5121	ZNF790	1274	1497	1508	2026
s_5140	HES5	2772	3002	3078	3858
s_1832	SOX4	1474	1651	1622	2131
s_5010	ZNF260	3628	3954	3767	5034
s_3628	ZNF287	3284	3561	3684	4813
s_3415	ZNF44	2809	3270	3258	4507
s_2554	DPF1	1149	1255	1396	1786
s_3485	HES6	2298	2612	2441	3357
s_1188	SMAD9	2693	3013	3016	3938
s_2003	ZEB1	1771	2130	2068	2621
s_3340	ZBTB7B	2612	2892	2800	3899
s_416	EN2	1203	1248	1298	1739
s_4973	ZNF660	3421	3935	3782	5037
s_2128	TNFAIP3	2893	2808	2992	3673
s_4362	ZNF354B	2260	2501	2478	3322
s_843	HOXB2	632	884	737	1089
s_1984	HNF1A	2637	2859	2969	3854
s_1884	SPP1	1804	2009	1951	2699
s_2962	ARID5A	3101	3370	3448	4523
s_100	BNC1	2025	2094	2301	2955
s_2334	ZNF79	2184	2434	2491	3015
s_4398	ZFP3	2138	2476	2462	3334
s_259	CSF1	1890	2107	2072	2784
s_1686	RFX2	3159	3530	3624	4733
s_1845	SOX11	1462	1611	1536	2005
s_4832	ZNF25	2443	2797	2954	3885
s_4408	ZNF441	2138	2335	2253	3082
s_5597	Non-Targeting Control	2086	2468	2461	3149
s_323	E2F1	1541	1775	1705	2330
s_1015	IL5	2575	2957	2957	3757
s_2079	TFDP1	2158	2387	2369	3238
s_1455	OTX1	1307	1388	1558	1960
s_3411	KLF13	1990	2184	1929	2680
s_675	GZMB	3015	3444	3345	4491
s_2183	XPA	1183	1278	1268	1755
s_5486	Non-Targeting Control	3157	3458	3428	4592
s_4704	ZNF567	3142	3410	3557	4816
s_2016	ZNF354A	2253	2557	2738	3481
s_896	HOXC10	1871	1964	2028	2634
s_1109	IRF7	1456	1716	1711	2197
s_3179	ZZZ3	2208	2480	2444	3284
s_2916	GMEB1	2773	2936	3106	3906
s_4895	PTF1A	1428	1617	1530	2165
s_4412	ZNF440	2323	2566	2576	3322
s_3467	FEZF2	2465	2762	2723	3466
s_2100	TGIF1	2086	2036	2280	3017
s_2848	IRF9	2770	3118	3013	4078
s_4579	ZNF558	1207	1469	1416	1907
s_1946	TAP2	2811	2989	3087	4099
s_2907	KLF1	1197	1407	1568	1949
s_5712	Non-Targeting Control	1746	1842	1863	2500
s_2753	ZEB2	2848	3365	3360	4443
s_3641	ZNF398	3432	3722	3746	4836
s_507	FOXF2	2481	2792	2873	3543
s_330	E2F3	2909	3423	3517	4631
s_209	CCR4	2927	3326	3358	4382
s_5305	RHOXF2B	3784	4263	4232	5577
s_3036	IKZF3	2314	2559	2595	3419
s_973	IFNGR1	1465	1403	1501	2088
s_3127	ZNF281	2272	2436	2573	3380
s_3814	NSD1	1569	1862	1920	2438
s_5625	Non-Targeting Control	1936	2342	2327	3108
s_2809	TOPORS	2386	2649	2749	3701
s_5698	Non-Targeting Control	1952	2055	2232	3028
s_2156	UBP1	1840	2053	2103	2848
s_2700	ZNF264	1631	1825	1838	2326
s_1713	RREB1	2277	2669	2432	3530
s_5652	Non-Targeting Control	1886	2272	2122	2809
s_5609	Non-Targeting Control	1231	1428	1358	1841
s_1702	RORA	1284	1375	1416	1975
s_3483	ZNF331	2941	3310	3353	4403
s_1767	CCL7	2805	3260	3516	4368
s_5321	ZNF735	1468	1687	1693	2195
s_427	ERF	1410	1478	1639	2063
s_4836	ATOH7	2454	2746	2750	3436
s_3913	ZNF329	3095	3440	3449	4524
s_3970	BTNL8	2081	2330	2202	2935
s_3539	FOXJ2	612	1198	1215	1387
s_4831	ZNF25	3787	4383	4290	5557
s_5876	Non-Targeting Control	2354	2600	2678	3316
s_3436	HES2	2058	2248	2185	2760
s_1030	IL7R	2165	2425	2627	3262
s_840	HOXB1	3607	4062	3902	5231
s_2184	XPA	3205	3554	3650	4645
s_3473	ELP2	2122	2467	2388	3174
s_1426	NPAS1	2722	2998	3052	4028
s_4443	ZNF280A	1636	1746	1845	2340
s_253	CRX	2260	2609	2405	3142
s_508	FOXF2	5190	6092	6033	7555
s_999	IL2RB	1497	1675	1685	2146
s_5375	ZNF783	2143	2318	2342	3045
s_3135	ZMYND8	1434	1682	1633	2138
s_5245	FOXB2	1407	1831	1308	2432
s_1854	SOX12	1186	1411	1376	1820
s_3336	TBX22	2241	2402	2486	3315
s_5310	ZNF736	3006	3162	3252	4408
s_1297	MYCL	1351	1509	1507	1968
s_4618	TCF23	2010	2222	2187	2943
s_5931	Non-Targeting Control	2248	2661	2532	3442
s_5885	Non-Targeting Control	2335	2620	2579	3364
s_1806	SNAI2	2482	2640	2494	3412
s_5648	Non-Targeting Control	2975	3351	3694	4752
s_2732	CLOCK	3509	4093	4271	5275
s_4611	IL23R	4198	4812	4736	6269
s_124	RUNX2	2832	3211	3306	4180
s_5794	Non-Targeting Control	1666	1739	1856	2368
s_314	DNMT1	1835	2081	2199	3014
s_3727	IL21	3845	4372	4595	5874
s_2629	FOXH1	1366	1474	1484	2206
s_2738	CREB5	1921	2205	2202	2861
s_1574	POU3F2	2054	2225	2274	2981
s_1362	NFE2L2	3861	4239	4273	5735
s_4674	ZNF320	2312	2607	2560	3561
s_4781	ZNF778	3469	3914	3731	5185
s_2972	IL24	1784	1987	2041	2625
s_2611	TP63	2326	2673	2731	3539
s_318	ARID3A	1891	2059	2056	2840
s_2737	CREB5	3019	3263	3387	4367
s_2405	ZNF154	3041	3364	3414	4387
s_5326	ZSCAN30	2667	2757	2883	3786
s_2723	GTF2IRD1	3378	3892	3808	4911
s_5497	Non-Targeting Control	2348	2429	2440	3297
s_2123	TNF	1995	2190	2174	2917
s_1013	IL5	1871	2155	2104	2695
s_3230	FOXB1	1954	2279	2172	2885
s_1704	RORA	2374	2631	2614	3400
s_2287	ZNF33A	1885	2151	2172	2839
s_4551	ZNF548	2154	2402	2376	3383
s_1339	NFATC2	1561	1749	1841	2373
s_3254	VENTX	1305	1515	1391	2002
s_1134	LAG3	2470	2674	2674	3606
s_3740	ZNF350	2856	3313	3559	4456
s_5405	Non-Targeting Control	2611	3019	2825	3825
s_4602	ZNF570	4274	4846	5002	6296
s_3708	ZNF71	1647	1860	1813	2392
s_335	E2F4	1772	2039	1945	2785
s_496	BPTF	1695	1858	1999	2557
s_2237	ZNF12	2923	3463	3477	4874
s_4231	ZNF468	2659	2994	2962	3881
s_4736	ZNF467	2120	2505	2307	3064
s_2099	TGIF1	2704	2888	3240	3846
s_4014	ZSCAN16	1707	1939	1969	2544
s_3316	IL22	2066	2429	2322	3124
s_1268	MSX1	1730	2007	1928	2477
s_2276	ZNF26	4453	4811	4997	6708
s_203	CCR1	1359	1429	1569	2155
s_4549	ZNF417	2415	2801	2745	3600
s_344	E2F6	807	908	937	1241
s_3396	PRRX2	1880	2166	2058	2610
s_1020	IL6	3382	3875	3837	5035
s_1955	TBP	2137	2395	2313	3024
s_4745	ZNF596	4116	4781	4965	6503
s_2385	ZNF141	1857	2192	2052	2728
s_5959	Non-Targeting Control	1748	1954	1985	2629
s_3344	ZNF691	1903	2186	2084	2719
s_573	FOSB	2756	3227	3276	4369
s_274	CUX1	2046	2496	2295	3109
s_3449	ZNF586	2829	3028	3155	4135
s_712	MNX1	2154	2432	2536	3302
s_1605	PPARA	1980	2208	2326	2993
s_5143	SP5	1813	1968	1978	2704
s_3535	TRERF1	1805	1940	1936	2514
s_4827	GSX1	1611	1793	1810	2439
s_545	FOXM1	1652	1983	1950	2517
s_5877	Non-Targeting Control	1966	2069	2197	2733
s_2050	TFAP2A	2838	3349	3225	4159
s_5735	Non-Targeting Control	1516	1678	1744	2357
s_3759	ZNF667	788	1000	1004	1334
s_2044	TEF	1615	1871	1788	2384
s_3386	ZNF117	2726	3122	3416	4459
s_4107	ZNF333	3629	4096	4042	5271
s_1480	PAX4	1493	1614	1607	2113
s_3607	TBX20	1789	1990	2009	2576
s_5222	ZNF705A	1577	1818	1775	2346
s_275	CUX1	1744	1938	1982	2617
s_1722	RXRB	1820	2041	1951	2521
s_1693	RFX4	2112	2427	2471	3165
s_4395	ZFP3	2711	2997	2975	3964
s_1814	SNAI1	2018	2212	2183	2968
s_430	ERG	3034	3262	3302	4322
s_5584	Non-Targeting Control	2236	2417	2555	3073
s_350	EBF1	2016	2345	2324	2976
s_3919	ZNF322	3701	4251	4575	5683
s_4680	ZNF296	1007	1178	1164	1499
s_5131	ZNF749	1993	2158	2165	2776
s_1777	SHOX2	2559	2880	2803	3795
s_106	KLF9	1632	1845	1840	2411
s_1482	PAX5	1459	1547	1553	1973
s_2448	ZSCAN9	1923	2195	2200	3056
s_3169	ZNF521	1650	1803	1915	2468
s_1893	SRF	2248	2474	2566	3284
s_5335	TCF24	1606	1702	1787	2292
s_4931	ZNF776	2555	2824	3042	3857
s_1778	SHOX2	2258	2557	2645	3402
s_5488	Non-Targeting Control	1764	1956	2018	2521
s_4925	ZNF547	2084	2279	2240	3132
s_4460	LIN54	2166	2558	2589	3327
s_1373	NFIL3	2448	2793	2678	3554
s_5453	Non-Targeting Control	2449	2660	2633	3422
s_3866	BCL11B	1614	1828	1660	2410
s_4599	ZNF570	1687	1886	1789	2491
s_3042	ATF5	2026	2244	2234	2954
s_4279	ISX	2434	2649	2545	3432
s_3418	SIX4	3758	4055	4133	5361
s_5303	RHOXF2B	1564	1715	1732	2302
s_834	HOXA13	2109	2219	2281	2980
s_817	HOXA7	1508	1768	1757	2278
s_2108	THRB	2854	3237	3131	4073
s_2776	NR1I3	3171	3503	3547	4523
s_5123	ZNF808	2416	2734	2806	3794
s_677	HHEX	2092	2319	2273	3013
s_5181	ZNF793	2308	2485	2434	3219
s_2995	BTN3A1	1702	1945	1937	2419
s_2565	SOX14	1318	1606	1573	2041
s_2058	TFAP2C	3422	3534	3553	4824
s_2062	TFAP4	2199	2432	2382	3069
s_4422	ZNF573	3485	3716	3771	4913
s_5187	HES3	2833	3156	3309	4176
s_2886	CXCL13	2737	3161	3288	4195
s_5234	ETV3L	2316	2461	2610	3333
s_872	HOXB9	2968	3291	3254	4161
s_1450	SIX6	2142	2455	2316	3071
s_616	GBX1	1228	1356	1420	1812
s_1053	IL12RB2	2870	3181	3046	4175
s_5505	Non-Targeting Control	2087	2350	2241	2976
s_5218	LHX8	1416	1497	1525	2039
s_1400	NFYB	2684	2999	2973	3834
s_2846	IRF9	2744	3704	3088	4622
s_1791	SIX1	1750	2029	1946	2557
s_5412	Non-Targeting Control	4298	4765	4918	6590
s_4523	ZSCAN29	2356	2758	2580	3308
s_974	IFNGR1	2096	2115	2223	2994
s_4282	ISX	2031	2231	2232	2920
s_3935	ZNF419	2114	2360	2422	3067
s_5566	Non-Targeting Control	3732	3964	4105	5451
s_1075	CXCL10	1622	1721	1821	2329
s_2799	ZNF263	1607	1801	1880	2456
s_2805	ZNF197	1769	2068	1919	2634
s_2295	ZKSCAN1	1679	1722	1675	2294
s_623	NR6A1	1490	1704	1706	2183
s_2349	ZNF222	3123	3812	3670	4741
s_5763	Non-Targeting Control	1805	2001	2031	2561
s_4833	ZNF25	2642	2985	2925	3801
s_5803	Non-Targeting Control	746	1087	831	1298
s_4342	ZNF501	1914	2175	2146	2825
s_2617	HESX1	2294	2530	2671	3392
s_1999	TCF7L2	3378	3671	3797	4933
s_528	FOXL1	2461	2795	2714	3553
s_3818	HIF3A	1466	1638	1712	2314
s_5526	Non-Targeting Control	1511	1536	1724	2226
s_285	DLX1	2075	2398	2376	3115
s_888	HOXC8	2196	2347	2315	3014
s_5154	LIN28B	3485	3896	3846	5053
s_1613	PPARG	3768	4372	4494	5787
s_1537	PLAG1	2547	2848	2723	3746
s_160	CDC5L	2065	2343	2301	3161
s_2912	CTCF	3545	3888	3948	5038
s_2223	ZNF711	2681	3075	3102	4101
s_3090	HIC2	2439	2937	2741	3736
s_4004	TET1	3344	3692	3636	4613
s_4033	ZNF34	2517	2778	2984	3705
s_5547	Non-Targeting Control	1700	1754	1829	2403
s_1831	SOX4	1316	1525	1338	1920
s_293	DLX3	1397	1661	1617	2143
s_980	IFNGR2	3239	3787	3816	5202
s_3041	ATF5	2210	2430	2413	3159
s_1714	RREB1	1405	1573	1476	2041
s_3962	ZNF671	3292	3685	3586	4626
s_2889	MXD4	2012	2310	2320	2992
s_1732	VPS52	2001	2207	2116	3013
s_39	PHOX2A	1669	1818	1810	2535
s_2290	ZNF35	2749	2901	3069	4022
s_2210	ZIC3	1417	1572	1657	2075
s_4305	ZNF561	1890	2147	2106	2743
s_406	EMX2	2324	2556	2503	3348
s_1115	ISL1	1778	1996	2031	2570
s_1330	NEUROG1	2121	2434	2356	3067
s_3389	ZNF589	2345	2548	2608	3447
s_4811	ZSCAN4	2334	2563	2605	3409
s_3824	IKZF4	2622	3023	3056	3962
s_425	ERF	1875	2053	2086	2674
s_2562	GFI1B	1917	2137	2145	2692
s_4258	IL33	2467	2849	2827	3689
s_2563	GFI1B	1422	1474	1538	1977
s_3269	CD274	3287	4177	3701	5302
s_4620	ZNF595	2693	3129	3157	4147
s_372	ELF1	2166	2537	2578	3411
s_298	DLX4	1138	1332	1273	1689
s_3391	ZNF589	2652	2819	2860	3707
s_3694	NEUROD4	2801	3081	3157	4091
s_2894	ARID3B	1121	1257	1261	1731
s_3314	IL22	2182	2406	2000	3139
s_47	ARNTL	2252	2589	2763	3536
s_5965	Non-Targeting Control	3004	3419	3805	4648
s_5341	ZNF737	1668	1747	1711	2319
s_2053	TFAP2B	2518	2899	3276	3992
s_168	CDX2	1367	1474	1618	2061
s_726	HLA-DRA	2293	2289	2558	3232
s_900	HOXC11	1455	1732	1760	2215
