sgRNA	Gene	D1_High	D1_Low	D2_High	D2_Low
s_2058	TNFSF15	3886	3303	3678	4194
s_393	CR1	3529	2770	3116	3691
s_2896	Non-Targeting Control	3388	2734	2946	3427
s_2242	ZNF384	3447	2730	3172	3525
s_603	ENPP6	4514	3540	4198	4782
s_1861	STAT1	2411	1973	2136	2565
s_2372	Non-Targeting Control	4162	3276	3967	4187
s_657	FOS	3191	2312	2658	3074
s_1530	PPP2R1B	4381	3427	3866	4637
s_660	FOS	4573	3249	3910	3973
s_1191	MAPKAPK2	3202	2790	3014	3460
s_321	CEBPB	2508	2254	2460	2970
s_332	CEP290	4421	3411	4047	4416
s_2328	GSDMB	1410	1273	1419	1601
s_1596	RAB5C	6763	5577	6485	7539
s_2863	Non-Targeting Control	5339	4472	5085	5744
s_1074	LEF1	3811	2965	3448	3785
s_617	ETS2	3827	3095	3426	3954
s_2125	TYK2	3160	2587	2932	3178
s_782	HLA-DMB	4010	3436	3693	4339
s_1698	RNF40	4233	3394	3896	4312
s_2254	ZNRD1	3575	2921	3395	3802
s_431	CTCF	1208	877	1077	1202
s_317	CEBPA	4021	3167	3584	4169
s_1382	NPL	705	545	628	745
s_133	ATP6V1B2	3900	3015	3570	4011
s_1164	MAP3K7	3534	2887	3444	3958
s_406	CRK	2854	2436	2617	2942
s_2275	SOCS3	4297	3369	3934	4601
s_1887	SUOX	1970	1702	1982	2213
s_1096	LRP1B	3560	2891	3591	3878
s_1563	PSCA	1624	1407	1589	1696
s_1012	JUNB	1722	1387	1676	1928
s_1005	JUN	2968	2309	2726	3130
s_2650	Non-Targeting Control	5017	3923	4489	5376
s_184	BTK	1330	1093	1216	1410
s_2867	Non-Targeting Control	1637	1320	1478	1832
s_1863	STAT1	2682	2140	2456	2841
s_403	CRIPAK	6028	5025	5494	6482
s_1221	MICA	4760	4079	4522	5265
s_476	CYLD	4450	3489	4075	4481
s_1704	RNGTT	3323	2742	3133	3650
s_915	IL2RG	3323	2646	2918	3542
s_868	IKBKE	2925	2377	2841	3248
s_670	FUT2	2507	1977	2300	2495
s_2320	NINJ1	1211	934	1063	1148
s_2152	UQCR10	868	682	808	960
s_1357	NLRC5	5175	4439	4959	5866
s_2351	Non-Targeting Control	4445	3431	3695	4428
s_333	CFB	3439	2886	3156	3765
s_2304	TGFBR1	3351	2824	3096	3654
s_2123	TXNDC17	2443	1836	2232	2464
s_1190	MAPKAPK2	3636	3417	3713	4460
s_2230	ZFP36	5239	2654	4511	3558
s_886	IL15RA	4058	3331	3900	4492
s_2196	XKR6	449	402	371	486
s_1539	PRF1	4703	4078	4340	5047
s_2090	TRIB1	3328	2759	3170	3743
s_1734	S100A9	3248	2567	3090	3378
s_1525	PPP2R1A	4424	3472	4161	4630
s_2845	Non-Targeting Control	2136	1779	2066	2328
s_515	DLEC1	3471	2800	3082	3571
s_1326	NFKB2	3446	3126	3165	4032
s_1671	RFXAP	2930	2360	2692	3062
s_1338	NFKBIE	3505	2884	3226	3793
s_1140	MAP2K3	4324	3908	4053	4867
s_485	DBF4	965	672	715	853
s_682	GABRG2	3540	2775	3188	3707
s_1646	REL	3173	2615	3217	3304
s_251	CBFB	4579	3798	4184	4854
s_2415	Non-Targeting Control	3171	2505	2900	3258
s_2480	Non-Targeting Control	4278	3475	3736	4390
s_1181	MAPK7	3439	2880	3261	3686
s_193	C1GALT1C1L	4364	3555	3943	4467
s_518	DLG2	4104	3308	3863	4215
s_2843	Non-Targeting Control	3601	2912	3446	3868
s_2240	ZMIZ1	3384	2714	3000	3588
s_2031	TMPRSS11F	3182	2658	2987	3409
s_1663	RFX5	3807	3001	3496	4057
s_2785	Non-Targeting Control	3458	2639	3057	3424
s_858	IGSF11	3774	3202	3661	4258
s_2139	UBE2L3	3203	2769	3283	3691
s_2093	TRIM26	4843	4037	4326	4952
s_475	CYLD	4216	3413	4009	4362
s_2119	TUBGCP2	2820	2131	2550	2786
s_1776	SGMS1	2182	2053	2070	2722
s_306	CD47	3071	2549	2903	3346
s_519	DLG2	3599	3058	3408	3781
s_2261	AXL	3311	2717	3071	3454
s_210	C3	3030	2534	2902	3150
s_531	DMD	4934	4030	4506	5247
s_2321	GSDMA	3011	2499	2953	3126
s_165	BPTF	1774	1425	1504	1813
s_2337	Non-Targeting Control	824	702	789	919
s_2191	WWC3	3238	2582	2963	3300
s_1331	NFKBIA	3319	3686	3004	4898
s_404	CRIPAK	3374	2701	3151	3566
s_1276	MYCBP2	3416	2616	3344	3522
s_550	DSG1	1892	1474	1691	1960
s_2895	Non-Targeting Control	3142	2537	2857	3368
s_1673	RHOA	4149	3333	3818	4088
s_2353	Non-Targeting Control	2723	2362	2480	2930
s_2224	ZCCHC24	3252	2646	2880	3595
s_14	ACP5	1619	1212	1474	1680
s_2188	WDR61	2141	1687	1941	2263
s_2199	XPR1	4685	3443	4196	4536
s_1742	SAMD9	5243	4389	4837	5599
s_1277	MYD88	3923	3239	3560	4260
s_2501	Non-Targeting Control	4305	3412	4003	4436
s_228	CARD6	3518	2944	3453	3884
s_2140	UBE2L3	2722	2161	2099	2880
s_1747	SBDS	4886	3869	4430	5177
s_2563	Non-Targeting Control	3599	2937	3339	3558
s_2506	Non-Targeting Control	3925	3085	3619	4002
s_988	ITPA	5029	4109	4638	5225
s_2510	Non-Targeting Control	5055	4388	4820	5879
s_1447	PDCD10	5808	4698	5329	6130
s_2546	Non-Targeting Control	2253	1743	2229	2441
s_585	EHMT2	3499	3050	3466	3789
s_1239	MKX	3243	2563	3032	3345
s_1780	SHARPIN	1485	1211	1400	1609
s_783	HLA-DMB	4178	3455	3873	4520
s_2063	TOLLIP	1452	1276	1479	1761
s_1306	NEUROD4	5596	4694	4425	5968
s_1267	MUC22	3427	2743	3143	3734
s_2591	Non-Targeting Control	3598	2992	3305	3861
s_1049	KRAS	5102	3869	4457	5074
s_854	IFNGR2	3013	2406	2671	3001
s_2688	Non-Targeting Control	2036	1665	1931	2193
s_2889	Non-Targeting Control	4608	3822	4324	4829
s_2888	Non-Targeting Control	3031	2477	2888	3377
s_1902	TANK	1216	940	1016	1293
s_2013	TMEM258	5009	4198	4653	5324
s_338	CFD	3032	1985	2571	3188
s_1461	PGM3	2852	2389	2744	3123
s_592	EIF2AK2	4839	3891	4567	4942
s_1387	NR1H3	3672	2897	3314	4122
s_49	AKT1	4505	3678	4247	4594
s_1710	RPN2	4015	3148	3546	4069
s_2206	YY1	4675	3971	4352	4992
s_2072	TRAF2	787	614	622	793
s_2060	TNFSF15	4057	3352	3720	4586
s_1307	NEUROD4	3858	3300	3816	4310
s_2647	Non-Targeting Control	2549	2057	2320	2651
s_2764	Non-Targeting Control	4178	3292	3991	4439
s_77	AQP11	3763	3067	3544	4092
s_1026	KIAA1683	1017	914	1019	1108
s_560	E2F1	2975	2428	2849	3303
s_1117	LZTS1	5865	4603	5187	5874
s_1744	SAMD9	2674	2222	2571	2845
s_1771	SFPQ	2987	2333	2816	2999
s_1240	MKX	4509	3493	4191	4848
s_2671	Non-Targeting Control	1859	1537	1797	2119
s_2687	Non-Targeting Control	4419	3420	3997	4602
s_508	DGKA	4460	3502	3936	4594
s_2173	VHL	2676	2252	2338	2889
s_2405	Non-Targeting Control	2511	2200	2469	2963
s_837	ICAM1	2624	1950	2540	2787
s_620	ETS2	5739	4762	5399	6151
s_2522	Non-Targeting Control	4745	3719	4302	5017
s_2435	Non-Targeting Control	2535	2053	2274	2678
s_426	CTBP1	4254	3471	3989	4605
s_749	HDAC3	2538	1952	2237	2684
s_1279	MYD88	5756	4635	5234	6088
s_221	CARD10	4385	3543	4055	4692
s_2339	Non-Targeting Control	4678	3795	4318	4702
s_1603	RAC1	4564	3691	4267	5133
s_2621	Non-Targeting Control	3570	2744	3243	3771
s_843	IER3	3930	3633	3640	4996
s_1552	PRKCH	4818	3918	4278	5379
s_549	DSG1	3475	2835	3389	3637
s_2488	Non-Targeting Control	2328	1834	2119	2502
s_1104	LRRFIP2	1938	1498	1799	1925
s_444	CTPS1	922	708	805	973
s_216	C5	2501	1930	2278	2742
s_842	IER3	3604	3217	3284	4186
s_1153	MAP3K1	3952	3133	3576	4105
s_1726	RXRA	3037	2421	2819	3013
s_957	IRF3	3622	2759	3244	3514
s_1790	SKIV2L	2448	1994	2300	2772
s_1497	POLR2L	4213	3235	3942	4305
s_1361	NLRP3	1579	1274	1494	1643
s_733	GYPC	2395	1855	2167	2449
s_740	GYPE	4321	3388	4025	4462
s_2446	Non-Targeting Control	3488	2946	3366	3756
s_2835	Non-Targeting Control	2407	1875	2143	2505
s_164	BCL9L	3920	3152	3621	4276
s_2411	Non-Targeting Control	3981	3294	3754	4270
s_1336	NFKBIB	1500	1223	1435	1530
s_192	BYSL	4597	3741	4201	4691
s_800	HLA-DRA	5048	4326	4879	5561
s_625	FAM50A	3020	2420	2756	3092
s_1493	POLR2E	4471	3704	4145	4733
s_1419	OTUD7B	3664	2811	3243	3977
s_336	CFB	3768	3290	3487	4183
s_19	ACTL6A	5305	4576	5014	5625
s_2094	TRIM26	5230	4233	4728	5352
s_194	C1GALT1C1L	3872	3300	3737	4175
s_999	JAZF1	4760	3562	4300	4773
s_2527	Non-Targeting Control	5239	4080	4852	5389
s_1130	MAP2K1	3171	2605	2767	3515
s_1327	NFKB2	2456	2174	2323	2804
s_2858	Non-Targeting Control	4072	3252	3625	4265
s_2362	Non-Targeting Control	6621	5397	6183	7031
s_438	CTNS	1566	1165	1422	1682
s_2019	TMEM56-RWDD3	4373	3443	3907	4398
s_1292	NCAPD2	1810	1493	1688	1861
s_2587	Non-Targeting Control	4226	3520	3902	4697
s_1779	SHARPIN	3545	2846	3165	3678
s_1915	TAPBP	4157	3329	3923	4292
s_2190	WWC3	2214	1889	2118	2317
s_2597	Non-Targeting Control	3178	2497	2868	3353
s_1204	MDC	4226	3363	4007	4520
s_1952	TICAM2	2352	2212	2338	2763
s_2758	Non-Targeting Control	2151	1737	1913	2338
s_2333	Non-Targeting Control	3758	3261	3640	4122
s_1462	PGM3	4401	3470	4011	4309
s_1172	MAPK1	4068	3493	3737	4506
s_1347	NFYC	881	738	760	943
s_2531	Non-Targeting Control	6091	4798	5611	6671
s_113	ATF6B	3338	2747	3149	3530
s_597	ELK1	5621	4321	5173	5770
s_2511	Non-Targeting Control	4769	3990	4449	5133
s_2534	Non-Targeting Control	2065	1738	1945	2236
s_219	C6orf47	3584	3175	3331	4071
s_1212	MEF2A	4211	3246	3727	4140
s_435	CTNND1	3640	3015	3326	3820
s_974	IRF8	4167	5085	3461	7059
s_267	CCDC22	4135	3368	3884	4313
s_473	CYLD	4244	3296	3985	4452
s_470	CYBB	3031	2404	2682	3272
s_2518	Non-Targeting Control	5785	4739	5316	6260
s_214	C5	4143	3463	3984	4516
s_1575	PTGER4	3643	2867	3337	3686
s_967	IRF5	4345	3545	3811	4706
s_337	CFD	3541	2736	3216	3764
s_1145	MAP2K6	3917	3010	3543	4032
s_1182	MAPK7	3620	2877	3311	3843
s_1069	LACC1	3317	2815	3200	3613
s_602	ENPP6	3049	2387	2897	3222
s_555	DUSP1	3737	2487	3336	3220
s_1068	L3MBTL3	5986	4997	5714	6444
s_817	HLA-G	3922	3119	3578	4166
s_2663	Non-Targeting Control	3561	3096	3231	3781
s_2540	Non-Targeting Control	4511	3535	4010	4732
s_2221	ZCCHC24	4120	3333	3800	4157
s_2630	Non-Targeting Control	3556	2919	3276	3789
s_61	AP1AR	3636	2828	3328	4056
s_897	IL18RAP	3672	3059	3644	4073
s_690	GNRH1	3052	2603	2904	3566
s_1695	RNF31	3929	3462	3712	4510
s_2048	TNFRSF14	4340	3439	4034	4378
s_570	EFR3A	2357	1892	2338	2532
s_2489	Non-Targeting Control	4466	3704	4095	4946
s_1395	NSF	1633	1317	1250	1742
s_1676	RHOA	2280	1902	2077	2548
s_290	CD151	4146	3207	3800	4279
s_1202	MDC	4220	3287	3841	4407
s_879	IL10	3685	2960	3419	3899
s_741	HAT1	3655	2954	3321	4050
s_2854	Non-Targeting Control	3976	3268	3657	4113
s_2652	Non-Targeting Control	4589	3570	4005	4733
s_551	DSG1	3675	2894	3421	3835
s_43	AICDA	4247	3454	3967	4718
s_2205	YY1	2912	2424	2761	3117
s_606	ERBB2	4107	3236	3673	4115
s_112	ATF1	4379	3493	4063	4644
s_1825	SLITRK4	3779	3181	3605	4104
s_2793	Non-Targeting Control	4429	3547	4103	4681
s_2002	TMED7-TICAM2	3149	2791	2909	3487
s_2127	TYK2	5286	4335	4946	5572
s_1727	RXRA	4741	3896	4462	4934
s_1852	SPIRE1	4780	3893	4420	5157
s_1165	MAP3K8	4184	4184	3926	5355
s_2899	Non-Targeting Control	4979	4028	4497	5069
s_1007	JUN	3980	3181	3621	4119
s_2157	USP21	3904	2950	3502	3898
s_1457	PELI1	5002	4583	4968	5970
s_2709	Non-Targeting Control	2307	1837	2180	2490
s_2792	Non-Targeting Control	1927	1440	1673	1844
s_304	CD40	3773	3035	3380	4168
s_1465	PICALM	3805	2948	3607	3980
s_1443	PCDH7	2362	1869	2222	2577
s_2183	WDR34	4144	3318	3561	4507
s_2154	UQCRH	2718	2149	2457	2597
s_1424	OTULIN	3069	2332	2803	3212
s_824	HMGB1	3405	2716	3199	3677
s_1674	RHOA	4618	3777	4393	4803
s_853	IFNGR2	3908	3137	3562	3993
s_440	CTNS	3366	2942	3392	3924
s_2808	Non-Targeting Control	2607	2063	2364	2665
s_481	DAD1	2935	2399	2631	2970
s_1546	PRKCE	1141	955	981	1198
s_643	FCGR2B	824	707	732	792
s_1903	TANK	5410	4422	4933	5581
s_712	GPR183	3796	2952	3490	3971
s_2903	Non-Targeting Control	3471	2772	3159	3466
s_675	G6PC3	2614	2022	2320	2702
s_2142	UBE2N	3665	3130	3560	3991
s_2067	TRADD	977	756	833	1020
s_2601	Non-Targeting Control	2906	2493	2782	3115
s_278	CCNG1	4612	3795	4427	4762
s_2095	TRIM26	3782	3027	3444	4136
s_1029	KIDINS220	2954	2322	2821	3129
s_1570	PSMB9	3703	3105	3404	3988
s_2179	WAS	5624	4522	5167	5857
s_331	CEP290	4437	3712	4267	4902
s_240	CASP10	3556	2703	3297	3772
s_2658	Non-Targeting Control	1472	1179	1418	1627
s_488	DBF4	3569	3001	3507	3932
s_2813	Non-Targeting Control	3579	2979	3277	3875
s_315	CDK1	4515	3737	4232	4910
s_2573	Non-Targeting Control	2548	2020	2385	2628
s_1422	OTULIN	3693	2935	3396	3551
s_1567	PSMB8	4514	3848	4232	4932
s_1046	KMT2D	4192	3647	3776	4597
s_1728	RXRA	3709	2858	3401	3918
s_2810	Non-Targeting Control	3422	2797	3211	3553
s_2780	Non-Targeting Control	1615	1369	1489	1850
s_936	IRAK1	4553	4328	4106	5465
s_1886	SUOX	3414	2809	2902	3718
s_1706	RPN1	4099	3232	3911	4233
s_726	GSK3B	4214	3289	3951	4306
s_2909	Non-Targeting Control	4828	3807	4458	5039
s_1169	MAPK1	1596	1363	1572	1773
s_1986	TLR7	1106	860	980	1153
s_2708	Non-Targeting Control	3652	2920	3235	3766
s_623	FADD	4662	3580	4221	4933
s_1816	SLC37A4	5237	4144	4600	5339
s_2541	Non-Targeting Control	1690	1331	1550	1808
s_2257	TYRO3	3427	2736	3156	3467
s_70	APLP1	3959	3150	3507	3956
s_1112	LY96	1167	858	1120	1267
s_2615	Non-Targeting Control	3050	2511	2890	3113
s_906	IL23R	3633	2867	3509	3771
s_2890	Non-Targeting Control	2466	1784	2066	2338
s_814	HLA-F	3460	2815	3173	3730
s_416	CSGALNACT1	3463	2635	3218	3693
s_1548	PRKCE	1761	1401	1606	1803
s_425	CTBP1	5027	3977	4487	5136
s_2347	Non-Targeting Control	4876	3991	4616	5207
s_53	ALG2	3447	2817	3098	3754
s_1359	NLRC5	3674	2943	3309	3719
s_311	CDHR3	4077	3269	3793	4306
s_1682	RIPK1	3364	2805	3185	3613
s_520	DLG2	3930	3035	3509	3977
s_2552	Non-Targeting Control	966	815	993	1145
s_1735	S100A9	3226	2592	2913	3582
s_2570	Non-Targeting Control	1692	1414	1658	1917
s_844	IER3	3772	3459	3380	4582
s_5	AAGAB	4176	3554	4037	4497
s_1149	MAP2K7	3663	3023	3391	3852
s_2532	Non-Targeting Control	5069	4041	4705	5152
s_2062	TOLLIP	2133	1768	1931	2136
s_2335	Non-Targeting Control	3854	3150	3776	4185
s_407	CRK	4716	3950	4484	5152
s_316	CDK1	3046	2237	2747	3057
s_2120	TUBGCP2	3640	2830	3306	3567
s_1189	MAPKAPK2	3027	2594	2926	3346
s_956	IRF2	4242	3614	4066	4710
s_2404	Non-Targeting Control	4694	3664	4256	4943
s_2479	Non-Targeting Control	5094	4109	4825	5422
s_1396	NSF	4610	3755	4437	5050
s_547	DRAP1	4533	3727	4371	4996
s_510	DHX15	3431	2774	3204	3779
s_371	CLIC1	3083	2560	2887	3321
s_2368	Non-Targeting Control	5179	4231	4854	5577
s_1066	L3MBTL3	4707	3842	4452	5030
s_2100	TRPS1	3936	3251	3622	4111
s_1896	TAB3	3659	3010	3323	4173
s_882	IL12B	3555	2660	3177	3706
s_2228	ZEB2	3496	2804	3195	3914
s_875	IKZF1	2267	2369	1697	2839
s_1569	PSMB9	2635	2025	2540	2854
s_2377	Non-Targeting Control	4258	3562	4267	4598
s_2244	ZNF384	3391	2681	3072	3614
s_480	DAB2	4137	3165	3601	4187
s_2775	Non-Targeting Control	3837	3177	3619	4075
s_2107	TTC33	4010	3187	3595	4374
s_2631	Non-Targeting Control	1462	1182	1368	1619
s_455	CTSZ	4242	3412	3935	4355
s_1979	TLR5	4550	3647	4213	4764
s_1163	MAP3K7	4017	3489	3834	4438
s_124	ATP2B4	4064	3158	3698	4069
s_2222	ZCCHC24	2051	1629	1907	2310
s_2716	Non-Targeting Control	3403	2842	3193	3699
s_2200	XPR1	2712	2188	2527	2894
s_2177	WAS	3260	2756	2873	3367
s_2486	Non-Targeting Control	4302	3424	4025	4527
s_1609	RAD54L	4579	3715	4213	4898
s_1636	RCAN1	4130	3413	3901	4615
s_994	JAK2	4185	3308	3894	4327
s_1892	TAB1	3215	2651	2985	3301
s_433	CTNND1	2907	2397	2818	3153
s_143	B4GALT1	2468	1897	2247	2656
s_2643	Non-Targeting Control	2971	2415	2725	3178
s_813	HLA-F	3745	2963	3498	4012
s_681	GABRG2	3778	3230	3735	3911
s_1031	KIDINS220	3162	2532	2999	3382
s_2001	TMED7-TICAM2	4273	5531	4022	7381
s_1317	NFIC	1583	1407	1479	1782
s_2016	TMEM258	1512	1101	1372	1524
s_450	CTSB	2492	2051	2213	2661
s_1498	POLR2L	4975	3865	4366	5104
s_1400	NSMCE2	1598	1406	1420	1684
s_750	HDAC3	4361	3683	3377	5005
s_1254	MSN	3524	2930	3518	3765
s_1608	RAD54B	2681	2027	2451	2767
s_1251	MS4A7	2172	1654	1997	2245
s_2774	Non-Targeting Control	1426	1117	1288	1580
s_222	CARD10	2483	1991	2324	2949
s_2209	ZBTB7C	3045	2485	2815	3112
s_928	INTS10	2575	2207	2412	2649
s_939	IRAK2	4199	4060	3709	5635
s_739	GYPE	1736	1465	1659	1802
s_2091	TRIB1	3168	3012	2923	4035
s_2163	VAMP1	4673	3586	4081	4637
s_801	HLA-DRB1	3471	2830	3309	3696
s_1521	PPP1R10	3322	2749	3196	3540
s_1685	RIPK2	3096	2492	2695	3173
s_2298	GSX1	4828	3866	4675	5164
s_2819	Non-Targeting Control	4159	3449	3917	4575
s_2672	Non-Targeting Control	3663	3018	3388	3922
s_28	ADCY4	476	376	464	542
s_761	HIST1H3G	4091	3387	3617	4432
s_1631	RC3H1	4648	3684	4276	4757
s_2086	TRAPPC9	3763	3031	3302	4048
s_543	DPP10	4272	3599	4182	4701
s_1591	RAB32	4949	3815	4579	5119
s_1436	PAF1	4518	3747	4119	4992
s_2828	Non-Targeting Control	5329	4025	4668	5391
s_632	FANCM	4048	3364	3899	4468
s_65	AP3B1	2958	2294	2619	2898
s_2121	TXNDC17	3813	3104	3575	4016
s_1128	MAN1C1	3606	2717	3166	3621
s_1705	RPN1	3888	3239	3567	4186
s_2081	TRAM1	4153	3265	3989	4342
s_179	BRD7	3823	3129	3692	3908
s_2770	Non-Targeting Control	3214	2612	3057	3319
s_2406	Non-Targeting Control	4198	3442	4004	4579
s_1510	PPARA	4988	3841	4642	5027
s_289	CD151	3806	3009	3407	3932
s_2138	UBE2L3	4284	3358	4022	4598
s_134	ATP6V1B2	2950	2381	2827	3265
s_2079	TRAF6	4055	3338	3596	4267
s_2824	Non-Targeting Control	2338	1935	2129	2439
s_1460	PELI1	2691	2378	2515	3394
s_2295	MYB	1126	923	1195	1246
s_1684	RIPK1	1070	844	962	1122
s_246	CASP8	2357	1936	2122	2550
s_1844	SNX13	4188	3481	4096	4439
s_1782	SIGLEC5	3965	3208	3788	4328
s_2693	Non-Targeting Control	3966	3147	3719	4195
s_755	HIF1A	4248	3455	3877	4207
s_2055	TNFSF11	2111	1728	1890	2162
s_1910	TAP2	4757	4038	4653	5216
s_1231	MIDN	341	333	350	399
s_630	FANCM	3526	2893	3438	3875
s_1018	KAT5	4880	3882	4574	4918
s_738	GYPE	3978	3420	3861	4349
s_397	CREB1	2484	2069	2450	2552
s_919	IL6ST	5218	4265	4954	5595
s_456	CTSZ	3875	3023	3570	3967
s_2000	TMCO4	3542	2850	3388	3728
s_1709	RPN2	3789	3140	3416	4036
s_663	FOXF1	4574	3863	4192	4897
s_2729	Non-Targeting Control	4257	3420	4076	4584
s_137	ATXN7L3	787	656	702	827
s_1531	PPP2R1B	3961	3070	3773	4238
s_2617	Non-Targeting Control	3544	2821	3312	3573
s_2914	Non-Targeting Control	3287	2549	3089	3404
s_1855	SPP1	2329	1917	2079	2368
s_1971	TLR2	3423	2565	3141	3526
s_279	CCNG1	5697	4595	5345	6191
s_937	IRAK2	4858	4100	4547	5320
s_2859	Non-Targeting Control	3751	2972	3471	3981
s_2690	Non-Targeting Control	2907	2352	2719	3145
s_1100	LRRC32	2487	2041	2323	2530
s_2418	Non-Targeting Control	1295	1024	1251	1327
s_2149	UQCR10	2791	2240	2596	2933
s_2880	Non-Targeting Control	4530	3822	4338	4877
s_2788	Non-Targeting Control	3924	3155	3630	4087
s_231	CARD9	3402	2721	3102	3523
s_2923	Non-Targeting Control	559	416	494	567
s_2578	Non-Targeting Control	2684	2068	2032	2574
s_747	HAX1	2638	2248	2578	2807
s_2748	Non-Targeting Control	5673	4394	5096	6123
s_2576	Non-Targeting Control	5015	4076	4698	5377
s_2609	Non-Targeting Control	4080	3263	3701	4310
s_2678	Non-Targeting Control	2101	1669	1879	2299
s_2130	TYMP	3139	2645	3024	3400
s_2018	TMEM56-RWDD3	2088	1636	2025	2113
s_162	BCL9L	3242	2513	3000	3501
s_1881	STK4	3974	3349	3727	4442
s_2821	Non-Targeting Control	3557	2987	3426	3806
s_369	CLIC1	3071	2606	2731	3350
s_417	CSMD3	3280	2709	3088	3451
s_211	C3	770	597	721	817
s_1260	MSRA	3709	3047	3417	4124
s_841	IER3	2062	1803	1892	2314
s_445	CTR9	5184	4390	4773	5688
s_839	ICAM1	1111	950	1120	1232
s_2408	Non-Targeting Control	1306	1093	1237	1451
s_1683	RIPK1	5558	4502	5094	5749
s_1353	NIPBL	3246	3154	3179	4236
s_1417	OTUD7B	3721	2861	3207	3931
s_2649	Non-Targeting Control	3084	2487	2929	3368
s_1959	TIRAP	4645	3774	4159	4839
s_2730	Non-Targeting Control	1454	1206	1385	1592
s_1954	TIFAB	2928	2386	2651	3064
s_142	B4GALT1	4064	3121	3539	4203
s_2153	UQCRH	3547	2847	3287	3804
s_2737	Non-Targeting Control	3168	2603	2855	3279
s_1821	SLC4A1	4060	3223	3719	4219
s_2505	Non-Targeting Control	2413	1805	2082	2515
s_1209	MEF2A	3052	2420	2705	3147
s_2789	Non-Targeting Control	2472	1914	2123	2345
s_1859	SPRED2	3080	2426	2776	3311
s_2696	Non-Targeting Control	3744	3024	3497	4005
s_189	BYSL	2691	2179	2447	2943
s_1310	NFATC1	3712	3085	3342	3832
s_1431	PABPC1	4323	3386	3883	4469
s_2458	Non-Targeting Control	3019	2857	3085	3899
s_972	IRF7	2439	1958	1999	2575
s_1802	SLC2A8	3507	2819	3128	3576
s_1206	MED30	3257	2666	3013	3441
s_1308	NEUROD4	4567	3822	4032	4993
s_479	DAB2	4370	3532	3989	4560
s_1075	LEF1	2628	2144	2496	2836
s_2569	Non-Targeting Control	4282	3524	3936	4387
s_917	IL6ST	3352	2733	2992	3427
s_30	ADO	2085	1602	1882	2154
s_2853	Non-Targeting Control	103	85	84	128
s_1665	RFXANK	4914	3980	4471	5204
s_2624	Non-Targeting Control	2467	1970	2226	2523
s_1840	SMARCC2	4694	3747	4568	5021
s_1159	MAP3K14	3029	2320	2659	3064
s_2022	TMEM70	4252	3497	4023	4493
s_79	AQP11	3393	2604	2957	3546
s_1719	RPSA	3294	2784	3097	3632
s_2706	Non-Targeting Control	3712	3059	3481	4030
s_735	GYPC	3459	2867	3336	3761
s_256	CBLL1	2443	1980	2346	2555
s_1874	STAT5B	2758	2187	2638	3030
s_177	BRD7	5153	3924	4658	5239
s_1578	PTPN2	3194	2554	2971	3303
s_295	CD19	4515	3781	4283	4595
s_1039	KIF23	4192	3414	3863	4531
s_1731	S100A8	1639	1351	1436	1667
s_31	ADO	3194	2343	3109	3063
s_1390	NR3C1	2618	2142	2482	2954
s_1156	MAP3K1	4147	3329	3746	4248
s_909	IL2RA	3919	3105	3540	3902
s_559	E2F1	2608	2231	2453	2850
s_1926	TBX1	3470	2743	3155	3770
s_2514	Non-Targeting Control	2088	1698	2055	2193
s_206	C2	446	319	372	493
s_883	IL12B	960	836	927	972
s_275	CCL2	2900	2306	2710	3024
s_1294	NCF4	3793	3127	3480	4116
s_13	ACP5	889	745	828	924
s_285	CD14	3661	2993	3013	4559
s_872	IKBKG	2529	2095	2305	2789
s_318	CEBPA	2635	2139	2480	2877
s_732	GTF2IRD1	4150	3425	3801	4304
s_1335	NFKBIB	1145	788	970	1102
s_2759	Non-Targeting Control	2232	1795	2199	2406
s_1696	RNF31	3632	3000	3268	3775
s_2172	VCAN	841	660	832	902
s_493	DDOST	3413	2604	3088	3345
s_402	CRIPAK	6329	5170	5789	6756
s_69	APLP1	3008	2530	2825	3163
s_1429	PABPC1	3713	3221	3446	3954
s_818	HLA-G	2587	2038	2347	2631
s_118	ATG16L1	1404	1119	1331	1494
s_2051	TNFRSF1A	4103	3379	3674	4360
s_2507	Non-Targeting Control	4104	3455	3977	4551
s_1033	KIF15	4119	3436	3648	4402
s_1161	MAP3K7	1054	888	1016	1162
s_2820	Non-Targeting Control	3398	2798	3113	3529
s_2331	GSDMD	3152	2615	2961	3369
s_2483	Non-Targeting Control	4124	3431	3858	4388
s_2192	WWC3	1039	885	1010	1143
s_763	HIST1H3G	3640	2964	3269	3856
s_998	JAZF1	3922	3162	3527	4048
s_2118	TUBGCP2	3684	2889	3328	3849
s_962	IRF4	1998	1621	1742	2091
s_138	ATXN7L3	3067	2588	2973	3447
s_294	CD19	3623	2769	3390	3611
s_2648	Non-Targeting Control	3852	2949	3287	4027
s_2068	TRADD	2788	2332	2588	3084
s_1323	NFKB1	6134	4707	5526	6109
s_1763	SEPHS2	1348	1095	1287	1384
s_2746	Non-Targeting Control	3413	2672	3291	3748
s_1374	NOD2	4232	3618	4112	4574
s_2584	Non-Targeting Control	3782	3078	3565	3889
s_40	AHR	1302	1037	1177	1493
s_2223	ZCCHC24	4529	3639	4077	4689
s_1724	RWDD3	4244	3483	3978	4624
s_1537	PRF1	3217	2612	2862	3250
s_380	COMMD1	3909	3331	3601	4381
s_2791	Non-Targeting Control	3061	2408	2891	3127
