sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_4123_r0	RHOXF2	984.22	1016.2	984.22	1016.2	0.046128	512.32	9759.6	0.32402	0.62704	0.37296	0.74592	0.99995	True
s_840_r2	HOXB1	1500.4	1460.9	1500.4	1460.9	-0.038485	780.96	14878	0.32401	0.37297	0.62703	0.74593	0.99995	False
s_3262_r1	KLF15	1392.3	1430.4	1392.3	1430.4	0.038886	724.49	13806	0.32396	0.62702	0.37298	0.74597	0.99995	True
s_5975_r0	Non-Targeting Control	1258.5	1294.7	1258.5	1294.7	0.040866	654.74	12479	0.32393	0.62701	0.37299	0.74599	0.99995	True
s_1940_r2	TAL1	1889.2	1933.5	1889.2	1933.5	0.033449	982.84	18734	0.32393	0.627	0.373	0.74599	0.99995	True
s_4976_r3	ZNF454	1757.5	1800.3	1757.5	1800.3	0.034662	914.25	17428	0.32391	0.627	0.373	0.746	0.99995	True
s_3985_r2	GRHL2	1260	1296.2	1260	1296.2	0.040833	655.2	12494	0.32386	0.62698	0.37302	0.74605	0.99995	True
s_2917_r3	TBR1	1397.5	1359.4	1397.5	1359.4	-0.039861	726.21	13858	0.32374	0.37307	0.62693	0.74613	0.99995	False
s_1934_r0	T	722.64	750.04	722.64	750.04	0.053624	375.47	7165.7	0.32372	0.62693	0.37307	0.74615	0.99995	True
s_5_r1	AGER	870.11	840.04	870.11	840.04	-0.05068	452.09	8628.1	0.32372	0.37307	0.62693	0.74615	0.99995	False
s_2109_r0	KLF10	1492.1	1531.5	1492.1	1531.5	0.037554	775.22	14796	0.32371	0.62692	0.37308	0.74615	0.99995	True
s_325_r1	E2F2	1179.2	1214.2	1179.2	1214.2	0.042145	611.98	11693	0.32354	0.62686	0.37314	0.74629	0.99995	True
s_541_r1	FOXE1	982.98	1014.9	982.98	1014.9	0.046086	510.08	9747.3	0.32351	0.62685	0.37315	0.74631	0.99995	True
s_5381_r2	ZBED6	1068.5	1101.8	1068.5	1101.8	0.044235	554.47	10596	0.32351	0.62685	0.37315	0.74631	0.99995	True
s_5934_r0	Non-Targeting Control	997.78	1030	997.78	1030	0.045744	517.64	9894.1	0.32348	0.62683	0.37317	0.74633	0.99995	True
s_973_r2	IFNGR1	931.99	900.89	931.99	900.89	-0.048904	483.49	9241.7	0.32347	0.37317	0.62683	0.74634	0.99995	False
s_428_r0	ERF	635.15	660.82	635.15	660.82	0.05707	329.45	6298.2	0.32345	0.62682	0.37318	0.74636	0.99995	True
s_916_r0	HOXD3	671.02	644.64	671.02	644.64	-0.057769	347.89	6653.9	0.32337	0.37321	0.62679	0.74642	0.99995	False
s_5454_r0	Non-Targeting Control	1351.2	1313.8	1351.2	1313.8	-0.040498	700.51	13399	0.32336	0.37321	0.62679	0.74642	0.99995	False
s_2822_r0	ZNF443	1271.6	1307.9	1271.6	1307.9	0.040575	658.84	12609	0.32326	0.62675	0.37325	0.7465	0.99995	True
s_5946_r2	Non-Targeting Control	927.54	958.54	927.54	958.54	0.047379	480.49	9197.5	0.32324	0.62674	0.37326	0.74651	0.99995	True
s_5398_r1	Non-Targeting Control	1884.3	1928.5	1884.3	1928.5	0.033421	976.13	18685	0.32324	0.62674	0.37326	0.74651	0.99995	True
s_1072_r2	FOXK2	1050.7	1083.7	1050.7	1083.7	0.044563	544.26	10419	0.32323	0.62674	0.37326	0.74652	0.99995	True
s_2239_r0	ZNF12	1609.8	1650.6	1609.8	1650.6	0.036115	833.57	15962	0.32317	0.62672	0.37328	0.74656	0.99995	True
s_5928_r0	Non-Targeting Control	654.4	680.43	654.4	680.43	0.056192	338.81	6489.1	0.32315	0.62671	0.37329	0.74658	0.99995	True
s_5157_r1	FEZF1	985.97	954.02	985.97	954.02	-0.047478	510.46	9776.9	0.32314	0.37329	0.62671	0.74659	0.99995	False
s_677_r3	HHEX	248.74	232.69	248.74	232.69	-0.095815	128.76	2466.5	0.32312	0.3733	0.6267	0.74661	0.99995	False
s_5717_r1	Non-Targeting Control	1156.9	1191.5	1156.9	1191.5	0.042484	598.79	11472	0.32309	0.62669	0.37331	0.74663	0.99995	True
s_30_r1	AIRE	978	946.19	978	946.19	-0.047663	506.1	9697.9	0.32307	0.37332	0.62668	0.74664	0.99995	False
s_3824_r0	IKZF4	1322.4	1285.4	1322.4	1285.4	-0.040903	684.23	13113	0.32305	0.37333	0.62667	0.74666	0.99995	False
s_84_r2	NKX3-2	1224.3	1259.9	1224.3	1259.9	0.041298	633.1	12141	0.32294	0.62663	0.37337	0.74674	0.99995	True
s_1501_r0	PBX2	1025.3	1057.9	1025.3	1057.9	0.045058	530.09	10167	0.32291	0.62662	0.37338	0.74676	0.99995	True
s_5211_r1	YY2	942.15	910.95	942.15	910.95	-0.048531	486.69	9342.4	0.32278	0.37343	0.62657	0.74686	0.99995	False
s_1210_r1	MEF2A	1040.7	1008	1040.7	1008	-0.046132	537.41	10320	0.32272	0.37345	0.62655	0.74691	0.99995	False
s_1824_r3	SOX2	441.83	420.47	441.83	420.47	-0.071325	228.14	4381.3	0.32271	0.37346	0.62654	0.74691	0.99995	False
s_1543_r0	PLAGL1	1015.7	1048.1	1015.7	1048.1	0.045229	524.21	10072	0.32264	0.62651	0.37349	0.74697	0.99995	True
s_5171_r0	SKOR1	685.46	658.86	685.46	658.86	-0.057008	353.69	6797	0.3226	0.3735	0.6265	0.747	0.99995	False
s_2070_r1	NR2F1	885.05	854.83	885.05	854.83	-0.05006	456.55	8776.2	0.32256	0.37352	0.62648	0.74703	0.99995	False
s_3321_r1	IRX4	335.3	316.7	335.3	316.7	-0.082063	172.89	3324.8	0.32249	0.37354	0.62646	0.74708	0.99995	False
s_4958_r2	HKR1	461.54	439.74	461.54	439.74	-0.069654	237.65	4576.7	0.32226	0.37363	0.62637	0.74726	0.99995	False
s_510_r1	FOXC1	719.73	746.94	719.73	746.94	0.053482	370.45	7136.8	0.3222	0.62635	0.37365	0.7473	0.99995	True
s_3563_r0	BARX1	738.39	710.82	738.39	710.82	-0.054807	379.84	7321.9	0.32211	0.37369	0.62631	0.74737	0.99995	False
s_4590_r2	ZNF714	1188.7	1223.7	1188.7	1223.7	0.041791	611.37	11788	0.32207	0.6263	0.3737	0.7474	0.99995	True
s_1256_r3	NR3C2	962.22	930.76	962.22	930.76	-0.047907	494.87	9541.4	0.32207	0.3737	0.6263	0.7474	0.99995	False
s_1178_r3	SMAD4	962.22	930.76	962.22	930.76	-0.047907	494.87	9541.4	0.32207	0.3737	0.6263	0.7474	0.99995	False
s_1198_r0	MAX	1334.2	1297.1	1334.2	1297.1	-0.040586	685.91	13230	0.32201	0.37372	0.62628	0.74744	0.99995	False
s_2691_r1	PPT2	337.95	319.31	337.95	319.31	-0.081607	173.74	3351.2	0.32201	0.37372	0.62628	0.74744	0.99995	False
s_4981_r1	ZNF789	837.24	866.58	837.24	866.58	0.049621	430.21	8302.2	0.32193	0.62625	0.37375	0.74751	0.99995	True
s_104_r3	FOXL2	1004.8	1036.9	1004.8	1036.9	0.04537	516.23	9963.3	0.32191	0.62624	0.37376	0.74752	0.99995	True
s_1330_r2	NEUROG1	412.57	391.98	412.57	391.98	-0.073674	211.96	4091.1	0.32191	0.37376	0.62624	0.74752	0.99995	False
s_3224_r2	ZNF285	451.15	472.68	451.15	472.68	0.0671	231.7	4473.7	0.32184	0.62621	0.37379	0.74757	0.99995	True
s_182_r0	CEBPD	851.68	822.11	851.68	822.11	-0.05093	437.38	8445.3	0.32184	0.37379	0.62621	0.74758	0.99995	False
s_3100_r1	MGA	599.88	624.7	599.88	624.7	0.058394	308.01	5948.5	0.32181	0.6262	0.3738	0.7476	0.99995	True
s_4473_r2	KLF14	523.87	500.68	523.87	500.68	-0.065203	268.98	5194.8	0.3218	0.3738	0.6262	0.7476	0.99995	False
s_1942_r0	TAL2	930.42	961.33	930.42	961.33	0.047099	477.69	9226.1	0.32179	0.6262	0.3738	0.74761	0.99995	True
s_975_r2	IFNGR1	327.98	309.63	327.98	309.63	-0.082788	168.3	3252.2	0.32171	0.37384	0.62616	0.74767	0.99995	False
s_2854_r1	BTN2A2	936.51	967.5	936.51	967.5	0.046931	480.45	9286.4	0.32167	0.62615	0.37385	0.7477	0.99995	True
s_1358_r3	NFE2L1	1145.5	1179.8	1145.5	1179.8	0.042502	587.52	11359	0.32163	0.62613	0.37387	0.74773	0.99995	True
s_1881_r1	SPP1	1198.8	1163.7	1198.8	1163.7	-0.042793	614.78	11887	0.32161	0.37387	0.62613	0.74774	0.99995	False
s_3725_r2	IL21	872.63	902.54	872.63	902.54	0.048571	447.39	8653	0.32157	0.62611	0.37389	0.74778	0.99995	True
s_3770_r1	DMRTA2	539.46	515.94	539.46	515.94	-0.064184	276.54	5349.3	0.32155	0.3739	0.6261	0.7478	0.99995	False
s_5100_r2	ZNF713	2153.4	2200.4	2153.4	2200.4	0.031124	1103.7	21353	0.32152	0.62609	0.37391	0.74782	0.99995	True
s_4165_r0	ZNF341	1095.3	1061.8	1095.3	1061.8	-0.044781	561.36	10861	0.32151	0.37391	0.62609	0.74782	0.99995	False
s_3424_r1	BCL11A	829.61	800.45	829.61	800.45	-0.051552	425.04	8226.5	0.32146	0.37393	0.62607	0.74786	0.99995	False
s_2187_r3	YY1	134.19	122.47	134.19	122.47	-0.13082	68.664	1330.6	0.32145	0.37393	0.62607	0.74787	0.99995	False
s_173_r3	CEBPA	134.19	122.47	134.19	122.47	-0.13082	68.664	1330.6	0.32145	0.37393	0.62607	0.74787	0.99995	False
s_1412_r3	NHLH2	134.19	122.47	134.19	122.47	-0.13082	68.664	1330.6	0.32145	0.37393	0.62607	0.74787	0.99995	False
s_1155_r1	LTB	1101.8	1135.4	1101.8	1135.4	0.043292	564.32	10926	0.3214	0.62605	0.37395	0.7479	0.99995	True
s_4524_r1	ZSCAN29	884.05	853.96	884.05	853.96	-0.049905	452.76	8766.3	0.32139	0.37396	0.62604	0.74791	0.99995	False
s_2772_r1	MED12	2242.5	2290.4	2242.5	2290.4	0.030494	1148.4	22237	0.32139	0.62604	0.37396	0.74791	0.99995	True
s_4279_r0	ISX	1158.8	1193.2	1158.8	1193.2	0.042224	593.23	11490	0.32134	0.62602	0.37398	0.74795	0.99995	True
s_1142_r1	LMX1A	1017.2	984.91	1017.2	984.91	-0.046466	520.7	10086	0.32132	0.37398	0.62602	0.74797	0.99995	False
s_5402_r2	Non-Targeting Control	1257	1292.9	1257	1292.9	0.040565	643.46	12464	0.32132	0.62602	0.37398	0.74797	0.99995	True
s_5938_r2	Non-Targeting Control	752.42	724.67	752.42	724.67	-0.054143	385.06	7461	0.32128	0.374	0.626	0.748	0.99995	False
s_4123_r2	RHOXF2	574.33	550.09	574.33	550.09	-0.062109	293.86	5695.1	0.32124	0.37401	0.62599	0.74803	0.99995	False
s_4754_r0	ZNF883	1185.9	1151	1185.9	1151	-0.042977	606.74	11759	0.32124	0.37402	0.62598	0.74803	0.99995	False
s_5968_r0	Non-Targeting Control	714.33	687.29	714.33	687.29	-0.05558	365.42	7083.3	0.32121	0.37402	0.62598	0.74805	0.99995	False
s_5007_r0	ZNF260	1269.4	1305.5	1269.4	1305.5	0.040353	649.29	12588	0.32119	0.62597	0.37403	0.74807	0.99995	True
s_1215_r0	MEF2C	877.93	907.89	877.93	907.89	0.048368	449	8705.6	0.32117	0.62596	0.37404	0.74808	0.99995	True
s_1302_r3	MYCN	176.73	163.29	176.73	163.29	-0.11347	90.358	1752.5	0.32114	0.37405	0.62595	0.7481	0.99995	False
s_104_r0	FOXL2	734.89	762.3	734.89	762.3	0.052762	375.68	7287.2	0.3211	0.62593	0.37407	0.74813	0.99995	True
s_2886_r1	CXCL13	1392.6	1430.4	1392.6	1430.4	0.038542	711.91	13810	0.3211	0.62593	0.37407	0.74814	0.99995	True
s_3857_r2	DCLRE1B	1291.1	1327.5	1291.1	1327.5	0.04	659.82	12803	0.32105	0.62591	0.37409	0.74817	0.99995	True
s_4889_r2	BCL6B	1291.1	1327.5	1291.1	1327.5	0.04	659.82	12803	0.32105	0.62591	0.37409	0.74817	0.99995	True
s_3184_r0	ZBTB20	613.72	638.76	613.72	638.76	0.057609	313.58	6085.7	0.32102	0.6259	0.3741	0.74819	0.99995	True
s_920_r3	HOXD4	1197.9	1232.8	1197.9	1232.8	0.041495	611.89	11878	0.32098	0.62589	0.37411	0.74822	0.99995	True
s_3362_r0	ZNF219	934.36	965.25	934.36	965.25	0.046881	477.22	9265.1	0.32096	0.62588	0.37412	0.74824	0.99995	True
s_1667_r1	REL	2236.9	2189.1	2236.9	2189.1	-0.031144	1142.1	22181	0.3209	0.37414	0.62586	0.74829	0.99995	False
s_670_r1	GZMA	977.67	1009.3	977.67	1009.3	0.045841	499.16	9694.6	0.3209	0.62586	0.37414	0.74829	0.99995	True
s_1062_r1	IL15RA	1727.3	1769.3	1727.3	1769.3	0.034631	881.52	17128	0.32083	0.62583	0.37417	0.74834	0.99995	True
s_349_r0	EBF1	749.76	722.1	749.76	722.1	-0.054157	382.54	7434.7	0.32079	0.37418	0.62582	0.74837	0.99995	False
s_4442_r2	BHLHE23	292.36	309.63	292.36	309.63	0.082529	149.14	2899.1	0.32076	0.6258	0.3742	0.74839	0.99995	True
s_2374_r0	ZNF135	924.73	955.45	924.73	955.45	0.047088	471.65	9169.7	0.32074	0.62579	0.37421	0.74841	0.99995	True
s_2992_r1	BTN3A2	768.86	740.85	768.86	740.85	-0.053456	392.1	7624	0.32071	0.37421	0.62579	0.74843	0.99995	False
s_5694_r3	Non-Targeting Control	1430.2	1392.1	1430.2	1392.1	-0.039009	728.9	14182	0.32061	0.37425	0.62575	0.74851	0.99995	False
s_2072_r0	NR2F1	630.78	605.43	630.78	605.43	-0.059086	321.36	6254.8	0.32055	0.37427	0.62573	0.74855	0.99995	False
s_29_r2	AIRE	372.5	391.98	372.5	391.98	0.073348	189.74	3693.7	0.32052	0.62571	0.37429	0.74857	0.99995	True
s_5305_r3	RHOXF2B	2376.1	2326.9	2376.1	2326.9	-0.03017	1210.1	23561	0.32049	0.3743	0.6257	0.7486	0.99995	False
s_4681_r2	ZNF296	474.9	452.92	474.9	452.92	-0.068227	241.61	4709.1	0.32033	0.37436	0.62564	0.74872	0.99995	False
s_4618_r3	TCF23	245.46	261.27	245.46	261.27	0.089652	124.84	2434	0.32029	0.62562	0.37438	0.74875	0.99995	True
s_405_r3	EMX2	245.46	261.27	245.46	261.27	0.089652	124.84	2434	0.32029	0.62562	0.37438	0.74875	0.99995	True
s_1840_r0	SOX9	1510.9	1550.1	1510.9	1550.1	0.036924	768.11	14982	0.32021	0.6256	0.3744	0.74881	0.99995	True
s_2639_r1	MBD2	861.81	832.21	861.81	832.21	-0.050364	438.1	8545.8	0.3202	0.37441	0.62559	0.74881	0.99995	False
s_3523_r3	ZNF701	1302.6	1339	1302.6	1339	0.039722	662.13	12917	0.32019	0.62559	0.37441	0.74882	0.99995	True
s_4844_r1	ZBTB12	563.36	539.44	563.36	539.44	-0.062503	286.28	5586.4	0.32015	0.37443	0.62557	0.74886	0.99995	False
s_2656_r3	IL1RL1	1665.9	1624.7	1665.9	1624.7	-0.036051	846.12	16519	0.32007	0.37446	0.62554	0.74892	0.99995	False
s_3250_r3	ZNF777	1587.3	1547.2	1587.3	1547.2	-0.036939	806.07	15740	0.32004	0.37447	0.62553	0.74894	0.99995	False
s_5821_r0	Non-Targeting Control	1031.9	1064.3	1031.9	1064.3	0.044521	523.97	10232	0.32002	0.62552	0.37448	0.74895	0.99995	True
s_948_r1	HES1	1123.4	1157.2	1123.4	1157.2	0.042689	570.15	11140	0.31994	0.62549	0.37451	0.74901	0.99995	True
s_795_r1	HOXA1	1099.8	1133.3	1099.8	1133.3	0.043137	558.18	10906	0.31994	0.62549	0.37451	0.74901	0.99995	True
s_4106_r0	ZNF333	1615	1655.5	1615	1655.5	0.035697	819.46	16014	0.31991	0.62548	0.37452	0.74904	0.99995	True
s_3049_r1	ZNF652	1568.6	1528.7	1568.6	1528.7	-0.037146	795.91	15554	0.31991	0.37452	0.62548	0.74904	0.99995	False
s_4778_r1	ZNF675	1646.6	1687.5	1646.6	1687.5	0.035353	835.32	16328	0.31987	0.62547	0.37453	0.74906	0.99995	True
s_1268_r0	MSX1	877.93	848.09	877.93	848.09	-0.049832	445.23	8705.6	0.31982	0.37455	0.62545	0.7491	0.99995	False
s_5607_r1	Non-Targeting Control	606.85	631.66	606.85	631.66	0.057712	307.74	6017.6	0.31981	0.62544	0.37456	0.74911	0.99995	True
s_5065_r0	NOTO	627.72	602.49	627.72	602.49	-0.059091	318.3	6224.5	0.3198	0.37456	0.62544	0.74912	0.99995	False
s_2949_r1	ZNF274	2499.1	2448.8	2499.1	2448.8	-0.029346	1267.1	24781	0.31979	0.37456	0.62544	0.74913	0.99995	False
s_2171_r0	VDR	1583.1	1623.1	1583.1	1623.1	0.036032	802.46	15698	0.31975	0.62542	0.37458	0.74916	0.99995	True
s_782_r2	HNRNPK	1000.3	968.42	1000.3	968.42	-0.046619	506.81	9918.6	0.31968	0.37461	0.62539	0.74921	0.99995	False
s_1108_r1	IRF6	604.2	579.46	604.2	579.46	-0.060213	306	5991.3	0.31961	0.37463	0.62537	0.74926	0.99995	False
s_288_r1	DLX1	957.75	926.61	957.75	926.61	-0.047637	484.87	9497.1	0.31955	0.37466	0.62534	0.74931	0.99995	False
s_5642_r1	Non-Targeting Control	1589.5	1629.6	1589.5	1629.6	0.035935	804.59	15762	0.31952	0.62534	0.37466	0.74933	0.99995	True
s_5645_r0	Non-Targeting Control	992.54	960.84	992.54	960.84	-0.046776	502.33	9842	0.3195	0.37467	0.62533	0.74935	0.99995	False
s_1146_r0	LMX1B	636.9	662.29	636.9	662.29	0.05631	322.33	6315.6	0.31949	0.62532	0.37468	0.74935	0.99995	True
s_5374_r1	ZNF605	949.78	918.78	949.78	918.78	-0.047828	480.62	9418.1	0.31947	0.37468	0.62532	0.74937	0.99995	False
s_4273_r0	MSANTD3	555.1	531.4	555.1	531.4	-0.062833	280.84	5504.4	0.31944	0.3747	0.6253	0.74939	0.99995	False
s_3272_r2	CD274	228.55	243.75	228.55	243.75	0.092541	115.62	2266.3	0.31943	0.6253	0.3747	0.7494	0.99995	True
s_5302_r0	FOXD4L5	754.13	726.51	754.13	726.51	-0.053763	381.5	7478	0.31943	0.3747	0.6253	0.7494	0.99995	False
s_4723_r1	TIGD2	1451.7	1413.4	1451.7	1413.4	-0.038571	734.38	14395	0.31942	0.3747	0.6253	0.74941	0.99995	False
s_1541_r0	PLAGL1	1202.9	1237.8	1202.9	1237.8	0.041197	608.12	11928	0.31932	0.62526	0.37474	0.74949	0.99995	True
s_3196_r2	PTPN22	1119	1085.4	1119	1085.4	-0.04398	565.39	11096	0.31923	0.37477	0.62523	0.74955	0.99995	False
s_5293_r3	SKOR2	684.03	710.31	684.03	710.31	0.054331	345.57	6782.8	0.31921	0.62522	0.37478	0.74957	0.99995	True
s_1637_r2	PTEN	2033.2	2078.5	2033.2	2078.5	0.031787	1026.8	20161	0.31915	0.62519	0.37481	0.74961	0.99995	True
s_2331_r2	ZNF76	1027	994.77	1027	994.77	-0.045912	518.38	10183	0.31907	0.37484	0.62516	0.74967	0.99995	False
s_1280_r1	MXI1	1089.2	1122.4	1089.2	1122.4	0.043226	549.78	10801	0.31907	0.62516	0.37484	0.74968	0.99995	True
s_4699_r1	ZNF114	875.42	845.7	875.42	845.7	-0.049782	441.82	8680.7	0.31905	0.37484	0.62516	0.74969	0.99995	False
s_2990_r1	BTN3A2	1214.4	1179.4	1214.4	1179.4	-0.042165	612.74	12042	0.31901	0.37486	0.62514	0.74972	0.99995	False
s_4339_r0	ZNF501	1755.4	1713.3	1755.4	1713.3	-0.03499	885.61	17407	0.31899	0.37487	0.62513	0.74973	0.99995	False
s_5824_r3	Non-Targeting Control	1021.1	1053.2	1021.1	1053.2	0.044606	515.1	10126	0.31897	0.62513	0.37487	0.74975	0.99995	True
s_3073_r3	ATF6	870.58	840.95	870.58	840.95	-0.049899	438.98	8632.7	0.31891	0.3749	0.6251	0.7498	0.99995	False
s_1700_r3	RFX5	540.02	563.35	540.02	563.35	0.060916	272.22	5354.9	0.31886	0.62508	0.37492	0.74983	0.99995	True
s_2553_r0	DPF1	562.98	586.8	562.98	586.8	0.059686	283.74	5582.5	0.31883	0.62507	0.37493	0.74985	0.99995	True
s_4521_r0	MESP2	804	775.53	804	775.53	-0.051942	405.2	7972.5	0.31882	0.37493	0.62507	0.74986	0.99995	False
s_4675_r2	ZNF550	2033.2	1987.9	2033.2	1987.9	-0.032468	1024.6	20161	0.31881	0.37493	0.62507	0.74987	0.99995	False
s_3574_r1	ASCL3	641.05	666.46	641.05	666.46	0.056012	323.03	6356.7	0.3188	0.62506	0.37494	0.74988	0.99995	True
s_5691_r1	Non-Targeting Control	861.48	890.94	861.48	890.94	0.048456	433.95	8542.5	0.31874	0.62504	0.37496	0.74992	0.99995	True
s_906_r1	HOXC13	729.68	702.57	729.68	702.57	-0.054551	367.55	7235.6	0.31874	0.37496	0.62504	0.74992	0.99995	False
s_5775_r0	Non-Targeting Control	655.71	681.41	655.71	681.41	0.055381	330.23	6502.1	0.31871	0.62503	0.37497	0.74995	0.99995	True
s_2867_r0	CREB3	1390.6	1428	1390.6	1428	0.038284	700.24	13789	0.31869	0.62502	0.37498	0.74996	0.99995	True
s_415_r1	EN2	1013.9	1045.8	1013.9	1045.8	0.044723	510.5	10053	0.31868	0.62502	0.37498	0.74997	0.99995	True
s_5145_r1	SP5	1090.5	1123.7	1090.5	1123.7	0.043145	549.02	10814	0.31865	0.62501	0.37499	0.74999	0.99995	True
s_1480_r2	PAX4	690.09	663.73	690.09	663.73	-0.056102	347.38	6843	0.31864	0.375	0.625	0.75	0.99995	False
s_1089_r2	IRF2	1288.2	1324.2	1288.2	1324.2	0.039736	648.03	12774	0.31854	0.62496	0.37504	0.75008	0.99995	True
s_3878_r1	ZNF655	1237.6	1272.9	1237.6	1272.9	0.040526	622.55	12272	0.31852	0.62496	0.37504	0.75009	0.99995	True
s_2177_r0	XBP1	946.17	977.02	946.17	977.02	0.046239	475.82	9382.3	0.31848	0.62494	0.37506	0.75012	0.99995	True
s_5693_r3	Non-Targeting Control	1927.7	1971.7	1927.7	1971.7	0.032563	969.24	19115	0.31845	0.62493	0.37507	0.75014	0.99995	True
s_3331_r1	FOXP3	1346.2	1383	1346.2	1383	0.038873	676.83	13349	0.31845	0.62493	0.37507	0.75015	0.99995	True
s_404_r1	EMX1	532.82	555.97	532.82	555.97	0.061232	267.84	5283.5	0.31841	0.62491	0.37509	0.75017	0.99995	True
s_65_r0	ATF3	577.41	601.5	577.41	601.5	0.058876	290.24	5725.6	0.31841	0.62491	0.37509	0.75018	0.99995	True
s_5357_r1	FOXO6	297.45	280.16	297.45	280.16	-0.08611	149.51	2949.5	0.3184	0.37509	0.62491	0.75018	0.99995	False
s_2165_r0	USF2	636.03	661.31	636.03	661.31	0.056155	319.65	6306.9	0.31838	0.6249	0.3751	0.7502	0.99995	True
s_2947_r0	ZNF266	896.74	866.72	896.74	866.72	-0.049071	450.65	8892.1	0.31837	0.3751	0.6249	0.7502	0.99995	False
s_4238_r1	ZNF799	1034.1	1001.9	1034.1	1001.9	-0.045643	519.56	10254	0.31833	0.37512	0.62488	0.75023	0.99995	False
s_2162_r0	USF1	447.93	469.14	447.93	469.14	0.066609	224.99	4441.7	0.31829	0.62487	0.37513	0.75026	0.99995	True
s_2787_r0	NR2E3	811.44	782.89	811.44	782.89	-0.051611	407.57	8046.3	0.31829	0.37513	0.62487	0.75027	0.99995	False
s_5749_r0	Non-Targeting Control	611.53	636.31	611.53	636.31	0.057213	307.01	6064	0.31821	0.62484	0.37516	0.75033	0.99995	True
s_1826_r2	SOX3	1132.3	1166.1	1132.3	1166.1	0.042296	568.45	11228	0.3182	0.62483	0.37517	0.75033	0.99995	True
s_1119_r1	JAK3	1414.6	1376.9	1414.6	1376.9	-0.038929	710.1	14027	0.3182	0.37517	0.62483	0.75034	0.99995	False
s_2986_r0	PRDM4	1118.5	1152	1118.5	1152	0.04255	561.46	11091	0.31819	0.62483	0.37517	0.75034	0.99995	True
s_3103_r2	SATB2	1424.7	1462.5	1424.7	1462.5	0.037765	714.91	14127	0.31813	0.62481	0.37519	0.75038	0.99995	True
s_5741_r1	Non-Targeting Control	923.56	893.11	923.56	893.11	-0.048306	463.43	9158.1	0.31813	0.37519	0.62481	0.75039	0.99995	False
s_2611_r3	TP63	412.38	432.72	412.38	432.72	0.069301	206.89	4089.2	0.3181	0.6248	0.3752	0.75041	0.99995	True
s_1930_r1	STAT6	663.29	689.09	663.29	689.09	0.054964	332.73	6577.2	0.31808	0.62479	0.37521	0.75042	0.99995	True
s_1047_r1	IL12B	1214.7	1179.8	1214.7	1179.8	-0.042027	609.14	12045	0.31803	0.37523	0.62477	0.75046	0.99995	False
s_5594_r0	Non-Targeting Control	1136.9	1170.7	1136.9	1170.7	0.042189	570.09	11273	0.31802	0.62477	0.37523	0.75047	0.99995	True
s_288_r2	DLX1	1270.4	1306	1270.4	1306	0.039945	636.99	12597	0.31802	0.62476	0.37524	0.75047	0.99995	True
s_4223_r2	ZNF616	2376	2327.2	2376	2327.2	-0.029933	1191.2	23560	0.31799	0.37525	0.62475	0.75049	0.99995	False
s_2003_r1	ZEB1	870.11	899.64	870.11	899.64	0.048094	435.99	8628.1	0.3179	0.62472	0.37528	0.75056	0.99995	True
s_755_r2	HMX2	428.89	449.62	428.89	449.62	0.067943	214.86	4252.9	0.31787	0.62471	0.37529	0.75058	0.99995	True
s_3467_r1	FEZF2	1150.6	1184.6	1150.6	1184.6	0.041919	576.4	11410	0.31786	0.62471	0.37529	0.75059	0.99995	True
s_4503_r1	CTCFL	835.92	806.98	835.92	806.98	-0.050767	418.71	8289	0.31785	0.3753	0.6247	0.7506	0.99995	False
s_4029_r0	LY6G5C	1377.9	1340.8	1377.9	1340.8	-0.039403	690.11	13663	0.31783	0.37531	0.62469	0.75061	0.99995	False
s_3887_r1	ZNF343	274.88	291.47	274.88	291.47	0.084263	137.66	2725.7	0.31782	0.62469	0.37531	0.75062	0.99995	True
s_4058_r0	MXD3	1164.4	1198.6	1164.4	1198.6	0.041668	583.14	11547	0.31781	0.62469	0.37531	0.75063	0.99995	True
s_3081_r2	ZNF423	639.63	614.32	639.63	614.32	-0.058153	320.29	6342.6	0.3178	0.37532	0.62468	0.75064	0.99995	False
s_2674_r3	MED14	625.11	600.09	625.11	600.09	-0.058836	313.01	6198.7	0.3178	0.37532	0.62468	0.75064	0.99995	False
s_2627_r0	IER3	1058.6	1026	1058.6	1026	-0.045013	529.72	10497	0.31769	0.37536	0.62464	0.75072	0.99995	False
s_4664_r3	ZNF519	1181.5	1147.1	1181.5	1147.1	-0.042568	591.02	11716	0.31764	0.37538	0.62462	0.75076	0.99995	False
s_2845_r0	IRF9	1038.9	1071.1	1038.9	1071.1	0.044043	519.58	10302	0.3176	0.62461	0.37539	0.75079	0.99995	True
s_867_r1	HOXB8	709.43	736.07	709.43	736.07	0.053099	354.71	7034.8	0.31756	0.62459	0.37541	0.75082	0.99995	True
s_5948_r0	Non-Targeting Control	803.56	831.91	803.56	831.91	0.049953	401.74	7968.2	0.31755	0.62459	0.37541	0.75083	0.99995	True
s_4819_r0	NAIF1	933.04	902.5	933.04	902.5	-0.047963	466.41	9252.1	0.31753	0.37542	0.62458	0.75084	0.99995	False
s_5974_r1	Non-Targeting Control	1049	1016.7	1049	1016.7	-0.045193	524.34	10402	0.31751	0.37543	0.62457	0.75086	0.99995	False
