id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TAF5L	16	0.64581	0.76358	0.99963	985	2	-0.00089728	0.068372	0.19366	0.974035	242	3	-0.00089728
ZBTB2	16	0.95326	0.95353	0.99963	1269	0	0.060331	0.069178	0.19525	0.974035	243	5	0.060331
RFX6	16	0.48422	0.64133	0.99963	804	1	-0.020509	0.069184	0.19525	0.974035	244	3	-0.020509
IL23R	16	0.23067	0.41722	0.99963	520	1	0.017458	0.06938	0.19561	0.974035	245	4	0.017458
MEF2C	16	0.99482	0.99487	0.99963	1339	0	0.080785	0.069654	0.19618	0.974035	246	5	0.080785
IL2	16	0.88019	0.88265	0.99963	1156	1	0.0067202	0.06982	0.19663	0.974035	247	3	0.0067202
FOXC1	16	0.85695	0.86426	0.99963	1116	1	0.034195	0.070295	0.19766	0.974035	248	3	0.034195
OLIG2	16	0.13709	0.30259	0.99963	390	2	0.037845	0.070447	0.198	0.974035	249	3	0.037845
ZNF12	16	0.017718	0.065038	0.764055	116	5	-0.009688	0.071091	0.19923	0.974035	250	5	-0.009688
E2F2	16	0.90847	0.90931	0.99963	1201	0	-0.0073282	0.071099	0.19925	0.974035	251	4	-0.0073282
FOXD4	16	0.55113	0.6895	0.99963	885	2	-0.010542	0.071357	0.19982	0.974035	252	3	-0.010542
ATF6	16	0.75792	0.8074	0.99963	1043	1	-0.021422	0.071506	0.20013	0.974035	253	4	-0.021422
AHR	16	0.99605	0.99608	0.99963	1343	0	0.048529	0.071538	0.20019	0.974035	254	2	0.048529
NKX1-1	16	0.4439	0.6139	0.99963	769	2	-0.018536	0.072162	0.20149	0.974035	255	2	-0.018536
KMT2A	16	0.69618	0.78262	0.99963	1006	1	0.042734	0.072303	0.20181	0.974035	256	5	0.042734
SCX	16	0.5516	0.68985	0.99963	886	2	0.0081558	0.072518	0.20223	0.974035	257	4	0.0081558
CUX2	16	0.58856	0.71773	0.99963	920	2	0.023533	0.072872	0.20299	0.974035	258	5	0.023533
ZNF573	16	0.4348	0.60811	0.99963	763	1	0.0025004	0.072997	0.20329	0.974035	259	2	0.0025004
ZNF521	16	0.91682	0.91729	0.99963	1215	0	0.062667	0.073281	0.20389	0.974035	260	5	0.062667
RFX4	16	0.92312	0.9235	0.99963	1226	0	0.041307	0.073362	0.20408	0.974035	261	5	0.041307
FOXC2	16	0.14729	0.32055	0.99963	404	3	0.035438	0.073896	0.20526	0.974035	262	2	0.035438
SOX9	16	0.623	0.74487	0.99963	963	2	0.073386	0.07415	0.20587	0.974035	263	4	0.073386
FOXB2	16	0.00024136	0.0019751	0.266832	10	5	-0.016097	0.074585	0.20677	0.974035	264	2	-0.016097
CSF1	16	0.062018	0.17306	0.981172	236	3	-0.0053246	0.074609	0.20682	0.974035	265	3	-0.0053246
ZNF587	16	0.36064	0.55985	0.99963	708	2	0.041365	0.075843	0.20961	0.974035	266	5	0.041365
ESR2	16	0.81042	0.83391	0.99963	1085	1	0.02296	0.075947	0.20984	0.974035	267	4	0.02296
FOXN1	16	0.13505	0.2991	0.99963	386	4	-0.0095748	0.07596	0.20987	0.974035	268	3	-0.0095748
MESP1	16	0.089447	0.22131	0.981172	298	4	-0.061989	0.076647	0.21117	0.974035	269	2	-0.061989
HOXC9	16	0.074585	0.19514	0.981172	260	2	0.060081	0.076773	0.21136	0.974035	270	4	0.060081
RBAK	16	0.56848	0.70254	0.99963	901	1	0.018654	0.07701	0.21193	0.974035	271	2	0.018654
BCL6B	16	0.52143	0.66775	0.99963	855	2	0.00039528	0.077077	0.21206	0.974035	272	4	0.00039528
JRKL	16	0.931	0.93176	0.99963	1237	0	0.026251	0.077128	0.21221	0.974035	273	4	0.026251
ZNF563	16	0.021607	0.076317	0.787602	130	2	0.00056436	0.077333	0.21263	0.974035	274	2	0.00056436
HLA-DRB1	16	0.59725	0.72453	0.99963	924	2	0.036312	0.0783	0.21489	0.974035	275	4	0.036312
MESP2	16	0.14115	0.30969	0.99963	397	2	0.029666	0.078506	0.2153	0.974035	276	2	0.029666
ZNF660	16	0.1739	0.35432	0.99963	447	3	-0.022368	0.078704	0.21571	0.974035	277	1	-0.022368
ESR1	16	0.43696	0.6095	0.99963	766	1	0.025047	0.07872	0.21572	0.974035	278	4	0.025047
ZFP92	16	0.40212	0.58649	0.99963	737	2	0.022079	0.078738	0.21576	0.974035	279	4	0.022079
RORC	16	0.93442	0.93514	0.99963	1243	0	0.037594	0.078885	0.21605	0.974035	280	5	0.037594
EGR3	16	0.73611	0.79811	0.99963	1028	1	0.034166	0.079008	0.21635	0.974035	281	5	0.034166
ZNF679	16	0.98525	0.98525	0.99963	1320	0	0.028387	0.07915	0.21665	0.974035	282	3	0.028387
GATA6	16	0.90909	0.90984	0.99963	1203	0	0.015751	0.079828	0.21825	0.974035	283	5	0.015751
ZNF570	16	0.15561	0.334	0.99963	416	3	-0.0031747	0.080074	0.21883	0.974035	284	3	-0.0031747
TCF23	16	0.26188	0.4514	0.99963	568	1	0.033289	0.080092	0.21888	0.974035	285	3	0.033289
CCL5	16	0.73075	0.79588	0.99963	1025	1	0.027442	0.080228	0.21922	0.974035	286	3	0.027442
ZNF682	16	0.93516	0.93585	0.99963	1244	0	0.04838	0.080432	0.21969	0.974035	287	5	0.04838
MYB	16	0.3235	0.51886	0.99963	661	2	0.0049086	0.080444	0.21971	0.974035	288	3	0.0049086
ZNF140	16	0.24156	0.42902	0.99963	538	3	0.038177	0.080773	0.22035	0.974035	289	3	0.038177
ZNF7	16	0.17003	0.34985	0.99963	438	3	0.013543	0.081125	0.22108	0.974035	290	5	0.013543
ZNF585A	16	0.013803	0.054104	0.714993	102	4	0.019776	0.081869	0.22244	0.974035	291	4	0.019776
TFAP2D	16	0.30385	0.49701	0.99963	635	3	-0.013196	0.082125	0.2229	0.974035	292	1	-0.013196
TBX4	16	0.053404	0.15775	0.981172	214	4	-0.010844	0.082807	0.22411	0.974035	293	3	-0.010844
ZNF496	16	0.80979	0.83367	0.99963	1084	1	-0.013102	0.083722	0.22552	0.974035	294	4	-0.013102
NKX2-5	16	0.59813	0.7252	0.99963	928	2	-0.0061146	0.084041	0.22611	0.974035	295	4	-0.0061146
TBP	16	0.50183	0.65382	0.99963	829	1	-0.0072315	0.084171	0.22629	0.974035	296	3	-0.0072315
TFCP2L1	16	0.18744	0.36912	0.99963	466	3	-0.0011334	0.084637	0.22703	0.974035	297	3	-0.0011334
EHF	16	0.94047	0.94127	0.99963	1249	0	0.029153	0.084806	0.22734	0.974035	298	3	0.029153
HIF1A	16	0.33809	0.5351	0.99963	676	1	0.0055327	0.085215	0.22803	0.974035	299	4	0.0055327
NFAT5	16	0.37954	0.57236	0.99963	724	1	-0.00029042	0.085246	0.22805	0.974035	300	3	-0.00029042
ZNF415	16	0.040286	0.12566	0.929205	182	4	0.012721	0.085533	0.22845	0.974035	301	2	0.012721
HSFY2	16	0.99549	0.99552	0.99963	1341	0	0.037456	0.086505	0.2299	0.974035	302	4	0.037456
ZSCAN22	16	0.034815	0.11125	0.894655	168	4	-0.038184	0.086893	0.23056	0.974035	303	1	-0.038184
CXCL13	16	0.84085	0.85274	0.99963	1106	1	0.029051	0.087447	0.23142	0.974035	304	3	0.029051
MSANTD3	16	0.54215	0.68278	0.99963	872	2	-0.028663	0.087572	0.23167	0.974035	305	2	-0.028663
ZNF331	16	0.10039	0.24007	0.986292	328	4	-0.0045718	0.087681	0.23182	0.974035	306	3	-0.0045718
TLX2	16	0.91522	0.91561	0.99963	1213	0	0.0019908	0.088251	0.23286	0.974035	307	3	0.0019908
SP9	16	0.0062711	0.027559	0.529909	69	1	0.027522	0.088461	0.23319	0.974035	308	4	0.027522
LIN28B	16	0.87031	0.87511	0.99963	1137	1	-0.013021	0.088929	0.23383	0.974035	309	1	-0.013021
TLX1	16	0.86372	0.86959	0.99963	1126	1	0.030325	0.089667	0.23503	0.974035	310	4	0.030325
ZNF317	16	0.74977	0.80415	0.99963	1039	1	0.019254	0.089777	0.23519	0.974035	311	4	0.019254
ZNF524	16	0.98652	0.98633	0.99963	1322	0	0.034931	0.090155	0.23572	0.974035	312	3	0.034931
FOXJ2	16	0.071138	0.18907	0.981172	256	1	0.054057	0.090218	0.23584	0.974035	313	4	0.054057
NANOG	16	0.050251	0.15077	0.974584	209	3	-0.039491	0.090284	0.23593	0.974035	314	3	-0.039491
ZNF8	16	0.9412	0.94199	0.99963	1250	0	0.049646	0.09055	0.23634	0.974035	315	4	0.049646
GLI1	16	0.091437	0.22462	0.981172	306	4	0.0081916	0.090961	0.23701	0.974035	316	2	0.0081916
HOXB13	16	0.87649	0.87967	0.99963	1148	1	0.04136	0.091638	0.23802	0.974035	317	4	0.04136
ZNF443	16	0.19476	0.37722	0.99963	475	3	0.010679	0.092389	0.23927	0.974035	318	4	0.010679
ZNF692	16	0.21135	0.39549	0.99963	497	2	-0.038571	0.092888	0.24012	0.974035	319	4	-0.038571
OTX1	16	0.29472	0.48704	0.99963	615	3	0.0030175	0.092989	0.24027	0.974035	320	3	0.0030175
VENTX	16	0.86965	0.87456	0.99963	1135	1	0.025272	0.094339	0.24247	0.974035	321	3	0.025272
DPF3	16	0.58371	0.71399	0.99963	916	1	-0.014319	0.09469	0.24307	0.974035	322	4	-0.014319
PLAG1	16	0.077223	0.19959	0.981172	267	2	0.0057151	0.095013	0.24358	0.974035	323	2	0.0057151
ZNF354A	16	0.61837	0.74137	0.99963	950	2	-0.00064004	0.095094	0.24374	0.974035	324	4	-0.00064004
OSR2	16	0.10203	0.24271	0.989281	331	2	0.02093	0.095571	0.24452	0.974035	325	2	0.02093
HOXC4	16	0.80442	0.83056	0.99963	1077	1	-0.01156	0.096054	0.24529	0.974035	326	4	-0.01156
ZNF485	16	0.70713	0.78651	0.99963	1012	1	0.048422	0.096168	0.24545	0.974035	327	4	0.048422
ZNF564	16	0.67954	0.77674	0.99963	998	1	0.027	0.09636	0.24574	0.974035	328	3	0.027
NR4A2	16	0.11519	0.26606	0.99963	354	3	-0.0090761	0.096717	0.2464	0.974035	329	3	-0.0090761
ZNF283	16	0.34658	0.54446	0.99963	690	2	0.036103	0.096865	0.24664	0.974035	330	4	0.036103
TBX10	16	0.049927	0.15004	0.974584	206	4	0.013707	0.096968	0.24681	0.974035	331	4	0.013707
ARNT2	16	0.97704	0.97688	0.99963	1311	0	0.037193	0.097198	0.24721	0.974035	332	4	0.037193
ATOH1	16	0.33891	0.53606	0.99963	679	2	0.035594	0.097459	0.24759	0.974035	333	4	0.035594
IL24	16	0.17216	0.35239	0.99963	444	2	0.015172	0.098376	0.24886	0.974035	334	2	0.015172
HOXA2	16	0.63154	0.75197	0.99963	971	2	-0.016542	0.099249	0.25027	0.974035	335	3	-0.016542
ELK4	16	0.6242	0.74591	0.99963	965	1	0.024804	0.099623	0.25073	0.974035	336	4	0.024804
IL12B	16	0.77966	0.81753	0.99963	1058	1	0.030284	0.10039	0.25184	0.974035	337	3	0.030284
ZIC1	16	0.459	0.62431	0.99963	781	2	-0.0067339	0.10106	0.25292	0.974035	338	3	-0.0067339
ARX	16	0.94517	0.94573	0.99963	1257	0	0.057961	0.1011	0.25294	0.974035	339	2	0.057961
HEY2	16	0.012871	0.051011	0.708321	96	4	-0.014415	0.1022	0.25444	0.974035	340	4	-0.014415
ZBTB12	16	0.29405	0.48634	0.99963	613	2	0.030381	0.10273	0.25531	0.974035	341	3	0.030381
PROX1	16	0.79757	0.82687	0.99963	1070	1	-0.0010391	0.10307	0.25594	0.974035	342	1	-0.0010391
ZSCAN29	16	0.65692	0.76869	0.99963	992	1	-0.0048	0.10373	0.25707	0.974035	343	4	-0.0048
IRF2	16	0.067933	0.18375	0.981172	250	2	0.037086	0.10397	0.25758	0.974035	344	4	0.037086
ZNF490	16	0.30201	0.49481	0.99963	630	2	0.046306	0.10409	0.25773	0.974035	345	4	0.046306
KLF14	16	0.23402	0.42084	0.99963	529	3	0.019409	0.1044	0.25831	0.974035	346	3	0.019409
PLAGL2	16	0.27552	0.46624	0.99963	591	2	-0.026313	0.1044	0.25832	0.974035	347	1	-0.026313
PBX4	16	0.47863	0.63761	0.99963	799	2	0.016546	0.10484	0.259	0.974035	348	2	0.016546
ZNF883	16	0.90121	0.90212	0.99963	1189	0	0.017847	0.10508	0.25939	0.974035	349	2	0.017847
ZNF285	16	0.68509	0.77864	0.99963	1002	1	0.016545	0.10573	0.26039	0.974035	350	1	0.016545
CUX1	16	0.34385	0.54154	0.99963	685	3	0.01169	0.10625	0.26131	0.974035	351	3	0.01169
ZNF860	16	0.18427	0.3655	0.99963	461	1	-0.011449	0.1064	0.2615	0.974035	352	2	-0.011449
PBX3	16	0.81473	0.83658	0.99963	1090	1	0.050971	0.1072	0.26273	0.974035	353	4	0.050971
DMRT2	16	0.30045	0.49314	0.99963	627	2	0.0083223	0.10744	0.26307	0.974035	354	4	0.0083223
NKX6-1	16	0.99292	0.9929	0.99963	1332	0	0.038488	0.10756	0.26328	0.974035	355	4	0.038488
NFKB2	16	0.96392	0.96393	0.99963	1285	0	0.039224	0.10773	0.26357	0.974035	356	3	0.039224
EVX1	16	0.55954	0.69587	0.99963	894	2	-0.00089556	0.10792	0.26392	0.974035	357	4	-0.00089556
EOMES	16	0.94704	0.94758	0.99963	1260	0	0.049431	0.10795	0.26394	0.974035	358	4	0.049431
BHLHE22	16	0.12775	0.28674	0.99963	372	3	-0.058547	0.10805	0.26409	0.974035	359	4	-0.058547
FOXO3	16	0.53646	0.67866	0.99963	866	1	0.031305	0.10814	0.26426	0.974035	360	3	0.031305
NFIC	16	0.9136	0.91409	0.99963	1211	0	0.0018922	0.1084	0.26463	0.974035	361	3	0.0018922
ZNF605	16	0.63872	0.75785	0.99963	980	2	0.0042584	0.10909	0.26579	0.974035	362	4	0.0042584
ZNF565	16	0.060726	0.17083	0.981172	233	1	0.024841	0.10935	0.26617	0.974035	363	3	0.024841
SOX18	16	0.95886	0.95885	0.99963	1276	0	0.024049	0.10982	0.26688	0.974035	364	4	0.024049
BNC1	16	0.91961	0.91989	0.99963	1218	0	0.0084575	0.10999	0.2671	0.974035	365	4	0.0084575
ZNF85	16	0.22428	0.41017	0.99963	510	1	-0.032383	0.11039	0.26773	0.974035	366	2	-0.032383
GLI3	16	0.84759	0.85714	0.99963	1107	1	0.010614	0.11052	0.26788	0.974035	367	3	0.010614
CXXC1	16	0.13072	0.29165	0.99963	377	3	0.01339	0.11208	0.27051	0.974035	368	4	0.01339
ATOH7	16	0.031006	0.10135	0.8681	157	4	-0.010918	0.1122	0.27069	0.974035	369	2	-0.010918
ZFY	16	0.0057967	0.025844	0.529909	62	5	-0.0022499	0.11237	0.2709	0.974035	370	2	-0.0022499
SOX14	16	0.64721	0.76479	0.99963	987	2	-0.0052188	0.1134	0.27234	0.974035	371	2	-0.0052188
ZNF649	16	0.9018	0.9027	0.99963	1191	0	-0.0092426	0.1137	0.27289	0.974035	372	3	-0.0092426
ZNF26	16	0.099047	0.23799	0.986292	324	2	0.025827	0.11456	0.27448	0.974035	373	4	0.025827
ZBTB48	16	0.84885	0.8581	0.99963	1110	1	0.030845	0.11543	0.27589	0.974035	374	4	0.030845
ZNF181	16	0.76753	0.81158	0.99963	1050	1	0.041454	0.11605	0.27667	0.974035	375	2	0.041454
ZNF793	16	0.25574	0.44461	0.99963	559	2	0.011915	0.11634	0.27701	0.974035	376	3	0.011915
ZNF146	16	0.029143	0.096646	0.846024	154	3	0.019281	0.11663	0.27738	0.974035	377	3	0.019281
DDIT3	16	0.9906	0.99054	0.99963	1329	0	0.024469	0.11679	0.27765	0.974035	378	3	0.024469
ARID5A	16	0.057714	0.16543	0.981172	226	3	-0.029939	0.117	0.27798	0.974035	379	1	-0.029939
TP63	16	0.5404	0.68155	0.99963	870	1	-0.0029947	0.11726	0.27832	0.974035	380	3	-0.0029947
ZBTB45	16	0.15758	0.33618	0.99963	421	2	-0.011376	0.11727	0.27835	0.974035	381	3	-0.011376
RAX2	16	0.45273	0.61993	0.99963	776	2	-0.032434	0.11769	0.27892	0.974035	382	4	-0.032434
SIX1	16	0.91972	0.91998	0.99963	1219	0	0.056038	0.11831	0.27999	0.974035	383	2	0.056038
ZNF483	16	0.28438	0.47614	0.99963	602	2	0.0090146	0.11858	0.28039	0.974035	384	4	0.0090146
FOXJ3	16	0.0062641	0.027545	0.529909	68	6	0.020381	0.1187	0.28061	0.974035	385	4	0.020381
TBX22	16	0.54594	0.68577	0.99963	877	2	-0.024749	0.11888	0.28084	0.974035	386	3	-0.024749
ZNF354C	16	0.1914	0.37337	0.99963	470	3	-0.016242	0.11953	0.28191	0.974035	387	3	-0.016242
CREB3L1	16	0.22361	0.40948	0.99963	509	2	0.0017619	0.11963	0.28204	0.974035	388	3	0.0017619
ZNF345	16	0.9995	0.99953	0.99963	1350	0	0.0079738	0.12018	0.28284	0.974035	389	3	0.0079738
SP5	16	0.028221	0.094184	0.841291	150	4	-0.027078	0.12099	0.28401	0.974035	390	3	-0.027078
TGFB1	16	0.24954	0.4377	0.99963	554	3	0.013083	0.12116	0.28422	0.974035	391	4	0.013083
ZNF248	16	0.31367	0.5078	0.99963	646	3	-0.010326	0.12159	0.28485	0.974035	392	2	-0.010326
FOXL2	16	0.65475	0.76809	0.99963	990	1	0.039235	0.12197	0.28549	0.974035	393	3	0.039235
ZNF260	16	0.47742	0.63668	0.99963	797	1	0.027602	0.12312	0.28725	0.974035	394	3	0.027602
PHF1	16	0.9742	0.97411	0.99963	1302	0	0.022479	0.12356	0.288	0.974035	395	2	0.022479
FKBPL	16	0.10272	0.24384	0.989281	333	4	-0.040562	0.1246	0.28948	0.974035	396	3	-0.040562
ZKSCAN5	16	0.14968	0.32463	0.99963	407	4	-0.051372	0.12552	0.29082	0.974035	397	2	-0.051372
ALX3	16	0.85718	0.8645	0.99963	1117	1	0.060455	0.12608	0.29163	0.974035	398	4	0.060455
HOXD3	16	0.17567	0.35609	0.99963	449	1	-0.00043691	0.12616	0.29175	0.974035	399	4	-0.00043691
ZBTB1	16	0.40239	0.58667	0.99963	738	2	-0.016687	0.12633	0.29201	0.974035	400	2	-0.016687
ZNF786	16	0.23727	0.42423	0.99963	534	3	-6.784e-05	0.12682	0.29278	0.974035	401	2	-6.784e-05
ZEB1	16	0.68131	0.77735	0.99963	1000	1	-0.0021262	0.12721	0.29341	0.974035	402	4	-0.0021262
ZNF761	16	0.60807	0.73299	0.99963	942	2	-0.010211	0.12747	0.29382	0.974035	403	1	-0.010211
HSF1	16	0.55511	0.69257	0.99963	890	2	-0.0032286	0.12775	0.29415	0.974035	404	3	-0.0032286
ZNF480	16	0.16323	0.34223	0.99963	428	3	-0.027871	0.12812	0.2947	0.974035	405	2	-0.027871
ZFHX2	16	0.064904	0.1783	0.981172	242	2	-0.015167	0.12856	0.2953	0.974035	406	3	-0.015167
HOXD8	16	0.02839	0.094653	0.841291	152	4	-0.0021646	0.12877	0.29558	0.974035	407	2	-0.0021646
KLRK1	16	0.94898	0.94947	0.99963	1264	0	0.028971	0.13006	0.2977	0.974035	408	4	0.028971
ZNF320	16	0.055129	0.16091	0.981172	218	2	0.0091352	0.13031	0.29808	0.974035	409	3	0.0091352
CEBPE	16	0.086571	0.21618	0.981172	289	3	-0.036373	0.13137	0.29966	0.974035	410	2	-0.036373
NRF1	16	0.090284	0.22261	0.981172	301	2	0.0388	0.13181	0.30033	0.974035	411	2	0.0388
CCR6	16	0.080074	0.20491	0.981172	274	1	-0.015308	0.13193	0.30049	0.974035	412	3	-0.015308
HES1	16	0.25293	0.4415	0.99963	555	2	0.00071093	0.13202	0.30066	0.974035	413	1	0.00071093
ZNF680	16	0.95689	0.95698	0.99963	1273	0	0.034315	0.13231	0.30117	0.974035	414	3	0.034315
BTN1A1	16	0.8887	0.88999	0.99963	1169	1	0.030034	0.13267	0.3017	0.974035	415	3	0.030034
IRF5	16	0.58273	0.71326	0.99963	914	2	-0.01885	0.13331	0.30287	0.974035	416	2	-0.01885
HOXA3	16	0.4502	0.61827	0.99963	773	1	-0.0087927	0.13424	0.30435	0.974035	417	4	-0.0087927
FOXP1	16	0.41753	0.59652	0.99963	750	2	0.028754	0.13451	0.3048	0.974035	418	4	0.028754
MLXIP	16	0.8491	0.85825	0.99963	1111	1	-0.0051723	0.13457	0.30484	0.974035	419	2	-0.0051723
ETV1	16	0.56371	0.69891	0.99963	898	2	0.012805	0.13461	0.30485	0.974035	420	3	0.012805
ZNF784	16	0.31395	0.50819	0.99963	647	2	0.0054712	0.13586	0.30669	0.974035	421	4	0.0054712
ZNF696	16	0.15818	0.33686	0.99963	422	2	-0.022513	0.1359	0.30677	0.974035	422	1	-0.022513
GTF2B	16	0.81289	0.83548	0.99963	1088	1	-0.019048	0.13633	0.30744	0.974035	423	3	-0.019048
ST18	16	0.31579	0.51025	0.99963	649	3	0.012581	0.13654	0.30787	0.974035	424	2	0.012581
ZNF880	16	0.015062	0.057797	0.729758	107	4	0.0073754	0.13667	0.30806	0.974035	425	4	0.0073754
CCR4	16	0.022734	0.079285	0.787602	136	4	0.0094762	0.13719	0.30889	0.974035	426	2	0.0094762
FOXD2	16	0.2054	0.38882	0.99963	489	1	-0.011225	0.13874	0.31143	0.974035	427	4	-0.011225
HLA-B	16	0.012965	0.051348	0.708321	97	4	0.018134	0.13885	0.31157	0.974035	428	4	0.018134
HES3	16	0.095686	0.23217	0.986292	316	3	0.012408	0.13926	0.31229	0.974035	429	3	0.012408
PDCD1	16	0.014332	0.055569	0.714993	105	4	-0.0035335	0.13949	0.31275	0.974035	430	2	-0.0035335
ZNF620	16	0.20719	0.39085	0.99963	493	2	-0.005882	0.13976	0.3131	0.974035	431	2	-0.005882
BARX2	16	0.32498	0.52043	0.99963	664	3	-0.008984	0.1404	0.31421	0.974035	432	3	-0.008984
HOXA6	16	0.19923	0.38197	0.99963	480	3	0.020382	0.142	0.31676	0.974035	433	4	0.020382
SPI1	16	0.0078148	0.033136	0.581394	77	5	-0.053345	0.14255	0.31748	0.974035	434	3	-0.053345
TERF2	16	0.28542	0.47715	0.99963	603	3	0.054028	0.14297	0.31823	0.974035	435	2	0.054028
SHOX2	16	0.26466	0.45438	0.99963	572	1	0.0012747	0.14338	0.31895	0.974035	436	4	0.0012747
MZF1	16	0.47793	0.63708	0.99963	798	2	0.023581	0.14376	0.31954	0.974035	437	4	0.023581
ZNF254	16	0.58529	0.71522	0.99963	918	2	0.018129	0.14408	0.32004	0.974035	438	4	0.018129
ZNF184	16	0.5496	0.68845	0.99963	884	1	0.00079291	0.14489	0.32141	0.974035	439	1	0.00079291
STAT6	16	0.010175	0.041652	0.632273	89	3	0.046456	0.14519	0.32192	0.974035	440	4	0.046456
ZHX1	16	0.53176	0.67543	0.99963	861	1	0.03945	0.14561	0.32256	0.974035	441	4	0.03945
GCM2	16	0.29377	0.486	0.99963	612	3	0.022203	0.14575	0.32272	0.974035	442	4	0.022203
THRA	16	0.74447	0.8018	0.99963	1035	1	0.01216	0.14575	0.32272	0.974035	443	2	0.01216
PKNOX1	16	0.90862	0.90947	0.99963	1202	0	0.046206	0.14589	0.32293	0.974035	444	4	0.046206
ZNF799	16	0.99344	0.99347	0.99963	1334	0	0.039404	0.14631	0.32358	0.974035	445	4	0.039404
CEBPB	16	0.49618	0.65011	0.99963	824	2	0.027975	0.147	0.32481	0.974035	446	4	0.027975
ZNF501	16	0.17296	0.35327	0.99963	445	3	-0.019318	0.14703	0.32487	0.974035	447	3	-0.019318
DMRTC2	16	0.51408	0.66243	0.99963	846	2	0.01129	0.14744	0.32551	0.974035	448	2	0.01129
IL33	16	0.41453	0.59463	0.99963	748	1	0.013035	0.14814	0.32668	0.974035	449	3	0.013035
ZNF10	16	0.56375	0.69893	0.99963	899	1	0.053248	0.14885	0.32779	0.974035	450	3	0.053248
DLX4	16	0.55448	0.69208	0.99963	889	1	0.029851	0.14939	0.32852	0.974035	451	4	0.029851
ZIC5	16	0.24702	0.43494	0.99963	549	2	0.0087922	0.14967	0.32904	0.974035	452	1	0.0087922
NEUROD2	16	0.72662	0.79421	0.99963	1023	1	-0.006951	0.1501	0.32981	0.974035	453	4	-0.006951
ZFP14	16	0.46481	0.62832	0.99963	792	2	0.019967	0.15024	0.33003	0.974035	454	4	0.019967
ZNF264	16	0.74734	0.80297	0.99963	1038	1	0.064172	0.15038	0.33024	0.974035	455	4	0.064172
HKR1	16	0.98497	0.98499	0.99963	1319	0	0.019533	0.15126	0.33159	0.974035	456	3	0.019533
NR2C2	16	0.77182	0.81372	0.99963	1053	1	0.011899	0.15379	0.33565	0.974035	457	1	0.011899
ZNF425	16	0.23182	0.41859	0.99963	523	3	0.020806	0.15394	0.33589	0.974035	458	4	0.020806
EPAS1	16	0.89646	0.89711	0.99963	1182	1	0.043905	0.1558	0.33851	0.974035	459	4	0.043905
FOXP2	16	0.047381	0.14394	0.967465	201	2	0.015926	0.15609	0.33895	0.974035	460	3	0.015926
FLOT1	16	0.28815	0.47991	0.99963	606	1	0.033033	0.15623	0.33917	0.974035	461	4	0.033033
ZNF223	16	0.99375	0.9938	0.99963	1335	0	0.020748	0.15695	0.34022	0.974035	462	4	0.020748
HLA-C	16	0.49173	0.64673	0.99963	819	1	-0.0010473	0.15758	0.34123	0.974035	463	1	-0.0010473
ZNF75D	16	0.55254	0.6906	0.99963	887	2	0.022637	0.15844	0.34252	0.974035	464	3	0.022637
LTF	16	0.54948	0.68842	0.99963	883	2	-0.0080819	0.15984	0.34453	0.974035	465	4	-0.0080819
EGR2	16	0.0053783	0.024166	0.529909	57	5	-0.0053549	0.1601	0.34485	0.974035	466	3	-0.0053549
ZNF808	16	0.16668	0.3462	0.99963	433	3	-0.02987	0.16066	0.34564	0.974035	467	3	-0.02987
MEOX1	16	0.10044	0.24019	0.986292	329	4	-0.019381	0.16072	0.34572	0.974035	468	4	-0.019381
NR4A3	16	0.77015	0.81291	0.99963	1052	1	-0.022965	0.1608	0.34583	0.974035	469	3	-0.022965
ZBTB26	16	0.04384	0.13522	0.946519	193	3	-0.039385	0.16166	0.34689	0.974035	470	1	-0.039385
PTGDR2	16	0.35137	0.54967	0.99963	696	3	0.020809	0.16229	0.34781	0.974035	471	3	0.020809
FOXO1	16	0.89214	0.89315	0.99963	1176	1	0.029007	0.1626	0.34829	0.974035	472	2	0.029007
GATA1	16	0.80004	0.82822	0.99963	1073	1	0.036735	0.1632	0.34921	0.974035	473	4	0.036735
ZNF311	16	0.33441	0.5313	0.99963	673	3	0.022632	0.16321	0.34922	0.974035	474	3	0.022632
ZNF774	16	0.35868	0.55771	0.99963	706	3	-0.024154	0.16343	0.34959	0.974035	475	2	-0.024154
MAFF	16	0.057888	0.16576	0.981172	227	4	-0.024414	0.16448	0.35135	0.974035	476	2	-0.024414
TOPORS	16	0.28416	0.47598	0.99963	601	3	0.0087805	0.16511	0.35231	0.974035	477	3	0.0087805
ZNF705A	16	0.18286	0.36389	0.99963	458	2	0.0054148	0.16525	0.35248	0.974035	478	4	0.0054148
SALL1	16	0.98539	0.98538	0.99963	1321	0	0.032484	0.16599	0.35346	0.974035	479	4	0.032484
MED12	16	0.71635	0.7901	0.99963	1017	1	0.018505	0.16668	0.35459	0.974035	480	3	0.018505
PRRC2A	16	0.13481	0.29866	0.99963	384	3	0.02955	0.16698	0.35494	0.974035	481	3	0.02955
PRDM12	16	0.097032	0.23472	0.986292	321	2	0.0137	0.1676	0.35585	0.974035	482	2	0.0137
IRF3	16	0.81984	0.83957	0.99963	1094	1	0.042733	0.16818	0.35663	0.974035	483	3	0.042733
DMRT1	16	0.089018	0.22054	0.981172	297	3	-0.015391	0.16844	0.357	0.974035	484	3	-0.015391
