sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_705_r0	GPR18	2866.6	3031.9	2866.6	3031.9	0.080836	13656	28480	0.97926	0.83628	0.16372	0.32745	0.99989	True
s_268_r0	CCDC22	4470.1	4688	4470.1	4688	0.068674	23756	49603	0.9787	0.83614	0.16386	0.32773	0.99989	True
s_185_r0	BUD13	419.8	469.98	419.8	469.98	0.16254	1259.1	2631	0.97835	0.83605	0.16395	0.3279	0.99989	True
s_544_r0	DPP10	3619.2	3810.2	3619.2	3810.2	0.074145	18225	38100	0.97812	0.83599	0.16401	0.32801	0.99989	True
s_1953_r0	TIFAB	3637.9	3829.4	3637.9	3829.4	0.073989	18335	38346	0.9779	0.83594	0.16406	0.32813	0.99989	True
s_2678_r0	Non-Targeting Control	2149.5	2011.6	2149.5	2011.6	-0.095596	9505	19893	0.97755	0.16415	0.83585	0.3283	0.99989	False
s_726_r0	GSK3B	4026	4229.8	4026	4229.8	0.071252	20783	43521	0.97727	0.83578	0.16422	0.32844	0.99989	True
s_841_r0	IER3	2163.5	2025.5	2163.5	2025.5	-0.095032	9519.7	20055	0.97436	0.16494	0.83506	0.32988	0.99989	False
s_2657_r0	Non-Targeting Control	3415.4	3232.1	3415.4	3232.1	-0.079587	16811	35439	0.97403	0.16502	0.83498	0.33004	0.99989	False
s_1260_r0	MSRA	3855.8	3658.1	3855.8	3658.1	-0.075894	19532	41235	0.97331	0.1652	0.8348	0.3304	0.99989	False
s_1520_r0	PPM1D	4251.3	4041.4	4251.3	4041.4	-0.073021	22023	46587	0.97234	0.16544	0.83456	0.33088	0.99989	False
s_2587_r0	Non-Targeting Control	4391.5	4177.4	4391.5	4177.4	-0.072109	22931	48516	0.97226	0.16546	0.83454	0.33092	0.99989	False
s_2125_r0	TYK2	2971.3	3138.9	2971.3	3138.9	0.07914	14045	29784	0.97116	0.83427	0.16573	0.33147	0.99989	True
s_2758_r0	Non-Targeting Control	2185.9	2048	2185.9	2048	-0.093994	9513.8	20314	0.96782	0.16657	0.83343	0.33314	0.99989	False
s_1752_r0	SBNO2	1926	1798.6	1926	1798.6	-0.09873	8123.5	17352	0.96764	0.16661	0.83339	0.33323	0.99989	False
s_1336_r0	NFKBIB	1430.5	1536.3	1430.5	1536.3	0.10285	5594.3	11988	0.9661	0.833	0.167	0.33399	0.99989	True
s_2453_r0	Non-Targeting Control	3947.4	4146.3	3947.4	4146.3	0.070907	19782	42463	0.96527	0.83279	0.16721	0.33441	0.99989	True
s_332_r0	CEP290	4128.8	4332.6	4128.8	4332.6	0.069496	20768	44915	0.96165	0.83189	0.16811	0.33622	0.99989	True
s_2417_r0	Non-Targeting Control	2754.4	2596.1	2754.4	2596.1	-0.085341	12524	27097	0.96146	0.16816	0.83184	0.33632	0.99989	False
s_811_r0	HLA-E	2296.3	2155.1	2296.3	2155.1	-0.091523	9970	21599	0.96083	0.16832	0.83168	0.33664	0.99989	False
s_2054_r0	TNFSF11	4905.8	5132.3	4905.8	5132.3	0.065124	25666	55722	0.95981	0.83143	0.16857	0.33715	0.99989	True
s_1628_r0	RBX1	3615.5	3802.7	3615.5	3802.7	0.072797	17516	38051	0.95951	0.83135	0.16865	0.3373	0.99989	True
s_362_r0	CLCN4	769.47	698.01	769.47	698.01	-0.14043	2553.4	5557.7	0.95858	0.16888	0.83112	0.33777	0.99989	False
s_1137_r0	MAP2K3	3014.3	2847.7	3014.3	2847.7	-0.081998	13878	30323	0.95674	0.16935	0.83065	0.3387	0.99989	False
s_2770_r0	Non-Targeting Control	3103.1	3272.7	3103.1	3272.7	0.076743	14381	31442	0.95644	0.83058	0.16942	0.33885	0.99989	True
s_1641_r0	RDH14	471.22	418.59	471.22	418.59	-0.17047	1384.9	3033.4	0.95554	0.16965	0.83035	0.3393	0.99989	False
s_855_r0	IFNGR2	856.43	932.47	856.43	932.47	0.12259	2891.1	6345	0.95463	0.83012	0.16988	0.33976	0.99989	True
s_1736_r0	S100A9	4773.9	4995.3	4773.9	4995.3	0.065379	24501	53855	0.95388	0.82993	0.17007	0.34014	0.99989	True
s_2340_r0	Non-Targeting Control	6466.2	6198.6	6466.2	6198.6	-0.060965	35804	78733	0.95368	0.17012	0.82988	0.34025	0.99989	False
s_2611_r0	Non-Targeting Control	1856.8	1979.5	1856.8	1979.5	0.092231	7521.5	16580	0.95253	0.82958	0.17042	0.34083	0.99989	True
s_1526_r0	PPP2R1A	3289.2	3114.3	3289.2	3114.3	-0.078808	15296	33812	0.95121	0.17075	0.82925	0.3415	0.99989	False
s_1674_r0	RHOA	4490.6	4703	4490.6	4703	0.066656	22555	49889	0.95091	0.82917	0.17083	0.34165	0.99989	True
s_2553_r0	Non-Targeting Control	2219.6	2356.3	2219.6	2356.3	0.086201	9346.9	20705	0.9502	0.829	0.171	0.34201	0.99989	True
s_1019_r0	KAT5	777.89	706.58	777.89	706.58	-0.13853	2542.7	5632.9	0.95016	0.17102	0.82898	0.34203	0.99989	False
s_518_r0	DLG2	3940.9	4135.6	3940.9	4135.6	0.069571	18963	42375	0.94605	0.82794	0.17206	0.34412	0.99989	True
s_1284_r0	NAAA	381.46	427.16	381.46	427.16	0.16282	1043.9	2338.5	0.94489	0.82764	0.17236	0.34472	0.99989	True
s_383_r0	COMMD6	3908.1	3714.9	3908.1	3714.9	-0.073148	18675	41936	0.94375	0.17265	0.82735	0.3453	0.99989	False
s_2532_r0	Non-Targeting Control	4816.9	5037	4816.9	5037	0.064449	24224	54462	0.94317	0.8272	0.1728	0.3456	0.99989	True
s_2675_r0	Non-Targeting Control	3484.6	3304.9	3484.6	3304.9	-0.076387	16156	36338	0.94297	0.17285	0.82715	0.3457	0.99989	False
s_2080_r0	TRAF6	4190.5	3988.9	4190.5	3988.9	-0.071098	20312	45756	0.94226	0.17303	0.82697	0.34606	0.99989	False
s_979_r0	ITGAL	4529	4740.5	4529	4740.5	0.065842	22372	50422	0.94202	0.82691	0.17309	0.34618	0.99989	True
s_210_r0	C3	2945.1	3106.8	2945.1	3106.8	0.07707	13068	29457	0.94194	0.82689	0.17311	0.34623	0.99989	True
s_123_r0	ATP2B4	3752.9	3940.8	3752.9	3940.8	0.070438	17640	39866	0.94074	0.82658	0.17342	0.34684	0.99989	True
s_2382_r0	Non-Targeting Control	6979.5	6702.8	6979.5	6702.8	-0.058341	38268	86639	0.93989	0.17364	0.82636	0.34727	0.99989	False
s_1140_r0	MAP2K3	4550.5	4339	4550.5	4339	-0.068628	22353	50721	0.93884	0.17391	0.82609	0.34781	0.99989	False
s_1955_r0	TIFAB	2645.9	2495.5	2645.9	2495.5	-0.084421	11317	25773	0.93712	0.17435	0.82565	0.3487	0.99989	False
s_1497_r0	POLR2L	4025	4220.2	4025	4220.2	0.068298	19047	43509	0.9357	0.82529	0.17471	0.34943	0.99989	True
s_594_r0	EIF5	257.11	221.61	257.11	221.61	-0.21351	630.36	1440.5	0.93551	0.17476	0.82524	0.34953	0.99989	False
s_2806_r0	Non-Targeting Control	909.72	987.07	909.72	987.07	0.1176	2991.3	6837.4	0.93541	0.82521	0.17479	0.34958	0.99989	True
s_2400_r0	Non-Targeting Control	4635.5	4848.6	4635.5	4848.6	0.06482	22700	51910	0.93519	0.82515	0.17485	0.34969	0.99989	True
s_297_r0	CD36	1234.2	1327.5	1234.2	1327.5	0.10512	4357.8	9979.7	0.93452	0.82498	0.17502	0.35004	0.99989	True
s_1499_r0	POLR2L	102.85	123.12	102.85	123.12	0.25724	205.43	470.75	0.93423	0.82491	0.17509	0.35018	0.99989	True
s_1860_r0	SPRED2	4145.6	3947.2	4145.6	3947.2	-0.070744	19687	45144	0.93391	0.17517	0.82483	0.35035	0.99989	False
s_830_r0	HSPA1B	692.81	757.96	692.81	757.96	0.1295	2122.7	4881.2	0.9326	0.82449	0.17551	0.35103	0.99989	True
s_2750_r0	Non-Targeting Control	3709.9	3894.7	3709.9	3894.7	0.070115	17076	39296	0.93227	0.8244	0.1756	0.3512	0.99989	True
s_1650_r0	RELA	2967.6	3128.2	2967.6	3128.2	0.076029	12902	29737	0.93153	0.82421	0.17579	0.35158	0.99989	True
s_174_r0	BRD2	5122.7	4896.8	5122.7	4896.8	-0.065044	25508	58821	0.93131	0.17585	0.82415	0.3517	0.99989	False
s_1637_r0	RCL1	5990.3	6239.3	5990.3	6239.3	0.058742	30996	71545	0.93084	0.82403	0.17597	0.35193	0.99989	True
s_376_r0	CNEP1R1	5673.4	5913.8	5673.4	5913.8	0.059882	28915	66838	0.93018	0.82386	0.17614	0.35228	0.99989	True
s_2629_r0	Non-Targeting Control	3498.6	3320.9	3498.6	3320.9	-0.075189	15792	36521	0.92996	0.1762	0.8238	0.35239	0.99989	False
s_2869_r0	Non-Targeting Control	3143.3	2977.3	3143.3	2977.3	-0.078291	13792	31951	0.92917	0.1764	0.8236	0.3528	0.99989	False
s_1692_r0	RNF25	1443.6	1341.4	1443.6	1341.4	-0.10581	5218	12124	0.92778	0.17676	0.82324	0.35352	0.99989	False
s_850_r0	IFNAR1	3856.7	3668.8	3856.7	3668.8	-0.072029	17648	41248	0.92506	0.17747	0.82253	0.35494	0.99989	False
s_1348_r0	NFYC	2806.8	2652.9	2806.8	2652.9	-0.081318	11840	27741	0.92392	0.17776	0.82224	0.35553	0.99989	False
s_1533_r0	PRDM1	3778.2	3963.3	3778.2	3963.3	0.068974	17125	40201	0.92303	0.822	0.178	0.35599	0.99989	True
s_2584_r0	Non-Targeting Control	3636.1	3816.6	3636.1	3816.6	0.069884	16293	38321	0.92214	0.82177	0.17823	0.35646	0.99989	True
s_1205_r0	MED30	3344.4	3173.2	3344.4	3173.2	-0.075782	14653	34521	0.92137	0.17843	0.82157	0.35686	0.99989	False
s_2650_r0	Non-Targeting Control	5026.4	4805.8	5026.4	4805.8	-0.064726	24325	57440	0.9203	0.17871	0.82129	0.35741	0.99989	False
s_525_r0	DMAP1	595.57	654.12	595.57	654.12	0.13506	1713.9	4049.4	0.92005	0.82123	0.17877	0.35755	0.99989	True
s_2253_r0	ZNRD1	789.11	858.6	789.11	858.6	0.12161	2414.4	5733.6	0.91771	0.82061	0.17939	0.35877	0.99989	True
s_1475_r0	PIK3CA	1828.8	1711.8	1828.8	1711.8	-0.095283	6838	16269	0.91686	0.17961	0.82039	0.35922	0.99989	False
s_1777_r0	SHARPIN	3252.7	3085.4	3252.7	3085.4	-0.076179	14003	33345	0.91646	0.17971	0.82029	0.35943	0.99989	False
s_576_r0	EGFR	2185.9	2055.5	2185.9	2055.5	-0.088727	8508.2	20314	0.91524	0.18003	0.81997	0.36007	0.99989	False
s_2818_r0	Non-Targeting Control	3567.8	3744.9	3567.8	3744.9	0.06985	15671	37425	0.91514	0.81994	0.18006	0.36012	0.99989	True
s_1190_r0	MAPKAPK2	4169.9	3975	4169.9	3975	-0.069042	18994	45475	0.91397	0.18037	0.81963	0.36073	0.99989	False
s_2429_r0	Non-Targeting Control	5079.7	4859.3	5079.7	4859.3	-0.063962	24273	58203	0.91327	0.18055	0.81945	0.3611	0.99989	False
s_2840_r0	Non-Targeting Control	3560.3	3384.1	3560.3	3384.1	-0.073232	15534	37327	0.91233	0.1808	0.8192	0.3616	0.99989	False
s_2101_r0	TSPAN4	4184.9	4379.7	4184.9	4379.7	0.065628	18976	45679	0.9115	0.81898	0.18102	0.36203	0.99989	True
s_2753_r0	Non-Targeting Control	3181.7	3345.5	3181.7	3345.5	0.072426	13424	32438	0.90978	0.81853	0.18147	0.36294	0.99989	True
s_1132_r0	MAP2K1	3253.7	3087.5	3253.7	3087.5	-0.075593	13802	33357	0.90969	0.18149	0.81851	0.36299	0.99989	False
s_784_r0	HLA-DMB	1162.2	1074.9	1162.2	1074.9	-0.11257	3811.1	9262.5	0.90715	0.18216	0.81784	0.36433	0.99989	False
s_2185_r0	WDR61	2924.6	2769.6	2924.6	2769.6	-0.078533	12012	29200	0.90704	0.18219	0.81781	0.36438	0.99989	False
s_1713_r0	RPS26	2542.2	2400.2	2542.2	2400.2	-0.082857	10074	24519	0.9065	0.18234	0.81766	0.36467	0.99989	False
s_781_r0	HLA-DMB	3299.5	3132.5	3299.5	3132.5	-0.074907	13943	33944	0.90639	0.18236	0.81764	0.36473	0.99989	False
s_570_r0	EFR3A	2367.3	2503	2367.3	2503	0.080364	9203.1	22435	0.90577	0.81747	0.18253	0.36506	0.99989	True
s_502_r0	DEPDC5	4430.8	4631.3	4430.8	4631.3	0.063837	20100	49059	0.90523	0.81733	0.18267	0.36534	0.99989	True
s_2572_r0	Non-Targeting Control	3259.3	3424.8	3259.3	3424.8	0.071427	13691	33428	0.90506	0.81728	0.18272	0.36543	0.99989	True
s_744_r0	HAT1	4015.7	4204.1	4015.7	4204.1	0.066153	17760	43383	0.90485	0.81723	0.18277	0.36554	0.99989	True
s_2144_r0	UBE2N	4572.9	4369	4572.9	4369	-0.065792	20788	51034	0.90259	0.18337	0.81663	0.36674	0.99989	False
s_639_r0	FCGR2A	3958.6	3772.7	3958.6	3772.7	-0.06939	17287	42614	0.90074	0.18386	0.81614	0.36773	0.99989	False
s_1530_r0	PPP2R1B	4335.4	4138.8	4335.4	4138.8	-0.066935	19325	47742	0.89975	0.18413	0.81587	0.36825	0.99989	False
s_2470_r0	Non-Targeting Control	1071.5	989.21	1071.5	989.21	-0.11513	3383.3	8374.6	0.89889	0.18436	0.81564	0.36871	0.99989	False
s_1795_r0	SLC12A5	5353.6	5577.7	5353.6	5577.7	0.059144	25105	62157	0.89878	0.81562	0.18438	0.36877	0.99989	True
s_1915_r0	TAPBP	4012.9	4199.9	4012.9	4199.9	0.065691	17483	43345	0.89815	0.81545	0.18455	0.3691	0.99989	True
s_1930_r0	TCF19	4684.2	4478.2	4684.2	4478.2	-0.064859	21211	52592	0.89812	0.18456	0.81544	0.36912	0.99989	False
s_357_r0	CISH	3747.3	3568.2	3747.3	3568.2	-0.070642	16042	39791	0.89793	0.18461	0.81539	0.36922	0.99989	False
s_961_r0	IRF4	3126.5	2966.6	3126.5	2966.6	-0.075744	12794	31738	0.89791	0.18462	0.81538	0.36923	0.99989	False
s_1401_r0	NUMA1	3915.6	3732	3915.6	3732	-0.069271	16857	42036	0.89556	0.18525	0.81475	0.37049	0.99989	False
s_273_r0	CCL2	4211.1	4018.9	4211.1	4018.9	-0.067362	18461	46037	0.89554	0.18525	0.81475	0.3705	0.99989	False
s_1414_r0	OTUD3	3984.8	3799.5	3984.8	3799.5	-0.068701	17178	42966	0.89421	0.1856	0.8144	0.37121	0.99989	False
s_2310_r0	CD38	803.13	871.44	803.13	871.44	0.11763	2333.2	5860	0.89238	0.8139	0.1861	0.37219	0.99989	True
s_2726_r0	Non-Targeting Control	2687.1	2542.6	2687.1	2542.6	-0.079702	10437	26273	0.89134	0.18637	0.81363	0.37275	0.99989	False
s_2401_r0	Non-Targeting Control	4504.7	4704.1	4504.7	4704.1	0.062487	19888	50084	0.89117	0.81358	0.18642	0.37284	0.99989	True
s_2701_r0	Non-Targeting Control	4223.2	4031.8	4223.2	4031.8	-0.066916	18328	46203	0.89071	0.18654	0.81346	0.37309	0.99989	False
s_2580_r0	Non-Targeting Control	235.61	267.64	235.61	267.64	0.18317	513.03	1294.3	0.89036	0.81336	0.18664	0.37327	0.99989	True
s_501_r0	DEPDC5	4378.4	4182.7	4378.4	4182.7	-0.065957	19151	48335	0.89019	0.18668	0.81332	0.37337	0.99989	False
s_266_r0	CCDC22	387.07	343.65	387.07	343.65	-0.17119	942.71	2380.9	0.88989	0.18676	0.81324	0.37353	0.99989	False
s_1042_r0	KLRC4-KLRK1	4144.7	4333.7	4144.7	4333.7	0.06431	17857	45132	0.88957	0.81315	0.18685	0.3737	0.99989	True
s_2221_r0	ZCCHC24	3886.6	4068.2	3886.6	4068.2	0.06584	16476	41648	0.88951	0.81314	0.18686	0.37373	0.99989	True
s_2682_r0	Non-Targeting Control	2276.6	2406.6	2276.6	2406.6	0.080086	8451.2	21369	0.88936	0.8131	0.1869	0.37381	0.99989	True
s_1912_r0	TAP2	3966.1	3782.3	3966.1	3782.3	-0.068434	16888	42715	0.88924	0.18694	0.81306	0.37387	0.99989	False
s_2095_r0	TRIM26	3867	3687	3867	3687	-0.068733	16193	41385	0.88461	0.18818	0.81182	0.37637	0.99989	False
s_524_r0	DLG5	2418.7	2284.6	2418.7	2284.6	-0.082285	8998.1	23044	0.88372	0.18842	0.81158	0.37685	0.99989	False
s_1555_r0	PRKCQ	2394.4	2527.6	2394.4	2527.6	0.078059	8868.2	22756	0.88285	0.81134	0.18866	0.37732	0.99989	True
s_2030_r0	TMPRSS11F	3549.1	3719.2	3549.1	3719.2	0.067499	14458	37180	0.88188	0.81108	0.18892	0.37784	0.99989	True
s_789_r0	HLA-DOB	2947.9	3099.3	2947.9	3099.3	0.072214	11456	29492	0.88141	0.81095	0.18905	0.3781	0.99989	True
s_18_r0	ACTL6A	3463.1	3630.3	3463.1	3630.3	0.068007	13979	36058	0.88053	0.81071	0.18929	0.37857	0.99989	True
s_2774_r0	Non-Targeting Control	1477.2	1378.9	1477.2	1378.9	-0.099323	4835.9	12476	0.88047	0.1893	0.8107	0.3786	0.99989	False
s_2894_r0	Non-Targeting Control	4109.2	4295.1	4109.2	4295.1	0.063843	17292	44649	0.88011	0.8106	0.1894	0.3788	0.99989	True
s_872_r0	IKBKG	2607.6	2467.7	2607.6	2467.7	-0.07955	9792.3	25308	0.87969	0.18951	0.81049	0.37903	0.99989	False
s_894_r0	IL18R1	2887.2	3036.1	2887.2	3036.1	0.07256	11097	28735	0.87883	0.81025	0.18975	0.37949	0.99989	True
s_2373_r0	Non-Targeting Control	5837.9	6069.1	5837.9	6069.1	0.056014	26717	69274	0.87827	0.8101	0.1899	0.3798	0.99989	True
s_158_r0	BCL3	3379	3214.9	3379	3214.9	-0.071771	13453	34968	0.87719	0.19019	0.80981	0.38038	0.99989	False
s_2106_r0	TTC33	2101.8	2223.6	2101.8	2223.6	0.081221	7415.1	19345	0.87557	0.80937	0.19063	0.38126	0.99989	True
s_912_r0	IL2RA	4515.9	4319.8	4515.9	4319.8	-0.06404	19231	50240	0.87497	0.1908	0.8092	0.38159	0.99989	False
s_2596_r0	Non-Targeting Control	666.63	607.01	666.63	607.01	-0.13494	1777	4654.3	0.87383	0.19111	0.80889	0.38221	0.99989	False
s_489_r0	DDAH2	3425.7	3261	3425.7	3261	-0.071083	13570	35573	0.87348	0.1912	0.8088	0.3824	0.99989	False
s_670_r0	FUT2	2332.7	2462.3	2332.7	2462.3	0.077961	8395.6	22027	0.87309	0.80869	0.19131	0.38261	0.99989	True
s_2214_r0	ZC3H13	2812.4	2666.8	2812.4	2666.8	-0.076652	10596	27810	0.87295	0.19134	0.80866	0.38269	0.99989	False
s_585_r0	EHMT2	3542.6	3710.6	3542.6	3710.6	0.066836	14116	37094	0.87241	0.80851	0.19149	0.38299	0.99989	True
s_737_r0	GYPE	3982.9	4163.5	3982.9	4163.5	0.06393	16292	42941	0.87109	0.80815	0.19185	0.38371	0.99989	True
s_1452_r0	PDGFB	3536	3703.1	3536	3703.1	0.066587	13957	37009	0.86848	0.80743	0.19257	0.38513	0.99989	True
s_336_r0	CFB	3910.9	3733.1	3910.9	3733.1	-0.067134	15819	41974	0.86818	0.19265	0.80735	0.3853	0.99989	False
s_1409_r0	OAS3	3517.3	3350.9	3517.3	3350.9	-0.069917	13852	36765	0.86806	0.19268	0.80732	0.38536	0.99989	False
s_2351_r0	Non-Targeting Control	4140	3955.8	4140	3955.8	-0.065665	16975	45068	0.86793	0.19272	0.80728	0.38543	0.99989	False
s_1811_r0	SLC35C1	1178.1	1262.2	1178.1	1262.2	0.099458	3540.6	9419.9	0.86702	0.80704	0.19296	0.38593	0.99989	True
s_321_r0	CEBPB	2776.8	2633.6	2776.8	2633.6	-0.076377	10258	27372	0.86575	0.19331	0.80669	0.38663	0.99989	False
s_677_r0	G6PD	3554.7	3721.3	3554.7	3721.3	0.066051	13874	37253	0.86304	0.80594	0.19406	0.38812	0.99989	True
s_1045_r0	KMT2D	3499.6	3334.8	3499.6	3334.8	-0.069543	13569	36533	0.86188	0.19438	0.80562	0.38875	0.99989	False
s_487_r0	DBF4	834.92	902.49	834.92	902.49	0.11214	2282.8	6148.3	0.86173	0.80558	0.19442	0.38884	0.99989	True
s_1297_r0	NCOA5	1668.9	1565.2	1668.9	1565.2	-0.092524	5380.3	14519	0.8609	0.19465	0.80535	0.38929	0.99989	False
s_2565_r0	Non-Targeting Control	5072.2	4864.7	5072.2	4864.7	-0.060249	21528	58096	0.86088	0.19465	0.80535	0.38931	0.99989	False
s_1003_r0	JRK	2922.7	2776	2922.7	2776	-0.07427	10761	29177	0.85885	0.19521	0.80479	0.39042	0.99989	False
s_2442_r0	Non-Targeting Control	1068.7	990.28	1068.7	990.28	-0.10979	3072	8347.4	0.85793	0.19547	0.80453	0.39093	0.99989	False
s_873_r0	IKZF1	4445.7	4255.5	4445.7	4255.5	-0.063076	18093	49266	0.85704	0.19571	0.80429	0.39142	0.99989	False
s_959_r0	IRF3	4049.3	3870.1	4049.3	3870.1	-0.065288	16058	43837	0.85593	0.19602	0.80398	0.39204	0.99989	False
s_2465_r0	Non-Targeting Control	3096.6	2945.1	3096.6	2945.1	-0.072323	11469	31359	0.85527	0.1962	0.8038	0.3924	0.99989	False
s_1840_r0	SMARCC2	4694.4	4890.4	4694.4	4890.4	0.058975	19192	52736	0.85315	0.80321	0.19679	0.39358	0.99989	True
s_2610_r0	Non-Targeting Control	4354.1	4167.7	4354.1	4167.7	-0.063104	17370	48000	0.85075	0.19746	0.80254	0.39491	0.99989	False
s_1625_r0	RBX1	4435.5	4247	4435.5	4247	-0.062642	17768	49124	0.85052	0.19752	0.80248	0.39503	0.99989	False
s_2646_r0	Non-Targeting Control	4017.5	4194.5	4017.5	4194.5	0.062172	15658	43408	0.84937	0.80216	0.19784	0.39568	0.99989	True
s_1672_r0	RFXAP	3226.6	3380.9	3226.6	3380.9	0.067376	11905	33010	0.8493	0.80214	0.19786	0.39571	0.99989	True
s_1963_r0	TLR1	3262.1	3106.8	3262.1	3106.8	-0.070344	12057	33464	0.84888	0.19797	0.80203	0.39595	0.99989	False
s_1581_r0	PTPRR	3687.5	3855.1	3687.5	3855.1	0.064121	14050	38999	0.84885	0.80202	0.19798	0.39596	0.99989	True
s_747_r0	HAX1	2624.4	2759.9	2624.4	2759.9	0.072596	9179	25512	0.84828	0.80186	0.19814	0.39628	0.99989	True
s_598_r0	ELK1	4216.7	4035	4216.7	4035	-0.063531	16507	46113	0.84614	0.19874	0.80126	0.39748	0.99989	False
s_1199_r0	MBL2	3332.2	3489	3332.2	3489	0.066312	12291	34365	0.84575	0.80116	0.19884	0.39769	0.99989	True
s_1223_r0	MICA	3422	3581.1	3422	3581.1	0.065543	12656	35524	0.84411	0.8007	0.1993	0.39861	0.99989	True
s_1327_r0	NFKB2	2621.6	2486.9	2621.6	2486.9	-0.076068	9071.9	25478	0.84389	0.19937	0.80063	0.39873	0.99989	False
s_2160_r0	USP21	3586.5	3750.2	3586.5	3750.2	0.06437	13398	37670	0.8434	0.8005	0.1995	0.39901	0.99989	True
s_2279_r0	CUL5	3695.9	3862.6	3695.9	3862.6	0.063634	13896	39110	0.84299	0.80038	0.19962	0.39924	0.99989	True
s_2752_r0	Non-Targeting Control	2871.3	3013.7	2871.3	3013.7	0.069802	10137	28538	0.84286	0.80035	0.19965	0.39931	0.99989	True
s_777_r0	HLA-DMA	1441.7	1534.1	1441.7	1534.1	0.089575	4270.3	12104	0.83999	0.79954	0.20046	0.40092	0.99989	True
s_2317_r0	NINJ1	4525.2	4713.7	4525.2	4713.7	0.058867	17767	50370	0.83992	0.79952	0.20048	0.40095	0.99989	True
s_2250_r0	ZNF79	1989.6	1876.7	1989.6	1876.7	-0.084229	6372.1	18068	0.83985	0.2005	0.7995	0.40099	0.99989	False
s_2531_r0	Non-Targeting Control	6237.1	6007	6237.1	6007	-0.054237	26487	75256	0.83901	0.20073	0.79927	0.40146	0.99989	False
s_478_r0	DAB2	3835.2	4005	3835.2	4005	0.06248	14414	40961	0.83893	0.79925	0.20075	0.40151	0.99989	True
s_1347_r0	NFYC	881.67	813.63	881.67	813.63	-0.11572	2314.4	6577.3	0.83891	0.20076	0.79924	0.40152	0.99989	False
s_445_r0	CTR9	5318.1	5109.8	5318.1	5109.8	-0.057614	21680	61641	0.83871	0.20082	0.79918	0.40163	0.99989	False
s_1804_r0	SLC2A8	4961.8	5161.2	4961.8	5161.2	0.056824	19875	56520	0.83863	0.79916	0.20084	0.40168	0.99989	True
s_39_r0	AHR	3692.2	3526.5	3692.2	3526.5	-0.066229	13729	39061	0.83844	0.20089	0.79911	0.40179	0.99989	False
s_23_r0	ACVR1B	3834.3	4003.9	3834.3	4003.9	0.062446	14391	40948	0.83839	0.79909	0.20091	0.40181	0.99989	True
s_1969_r0	TLR2	2750.7	2888.4	2750.7	2888.4	0.070468	9486.2	27051	0.83747	0.79884	0.20116	0.40233	0.99989	True
s_1937_r0	TGFB1	2937.7	2794.2	2937.7	2794.2	-0.072209	10291	29363	0.83721	0.20124	0.79876	0.40247	0.99989	False
s_2728_r0	Non-Targeting Control	3984.8	4158.1	3984.8	4158.1	0.061397	15014	42966	0.83599	0.79842	0.20158	0.40316	0.99989	True
s_2222_r0	ZCCHC24	2159.8	2041.6	2159.8	2041.6	-0.08115	6983.9	20012	0.83545	0.20173	0.79827	0.40346	0.99989	False
s_1734_r0	S100A9	3158.3	3308.1	3158.3	3308.1	0.066816	11214	32141	0.83535	0.79824	0.20176	0.40352	0.99989	True
s_1116_r0	LYZ	6327.8	6558.3	6327.8	6558.3	0.051607	26563	76628	0.83264	0.79748	0.20252	0.40505	0.99989	True
s_2277_r0	CUL5	3246.2	3398	3246.2	3398	0.065915	11522	33261	0.83236	0.7974	0.2026	0.40521	0.99989	True
s_2523_r0	Non-Targeting Control	5664.9	5879.6	5664.9	5879.6	0.053642	23034	66714	0.83099	0.79701	0.20299	0.40598	0.99989	True
s_358_r0	CISH	6405.4	6174	6405.4	6174	-0.053086	26784	77807	0.82974	0.20334	0.79666	0.40669	0.99989	False
s_1277_r0	MYD88	3982.9	3811.2	3982.9	3811.2	-0.06356	14742	42941	0.82862	0.20366	0.79634	0.40732	0.99989	False
s_130_r0	ATP6AP1	3205.1	3055.4	3205.1	3055.4	-0.06896	11196	32736	0.82708	0.2041	0.7959	0.40819	0.99989	False
s_1378_r0	NOTCH4	3283.6	3435.5	3283.6	3435.5	0.065211	11533	33740	0.82682	0.79583	0.20417	0.40834	0.99989	True
s_1380_r0	NOTCH4	3089.1	3235.3	3089.1	3235.3	0.066669	10680	31264	0.82655	0.79575	0.20425	0.40849	0.99989	True
s_1626_r0	RBX1	3365.9	3520	3365.9	3520	0.064594	11884	34799	0.82646	0.79573	0.20427	0.40854	0.99989	True
s_419_r0	CSMD3	4562.6	4376.5	4562.6	4376.5	-0.060073	17321	50891	0.82506	0.20467	0.79533	0.40934	0.99989	False
s_1561_r0	PSCA	3865.1	4032.8	3865.1	4032.8	0.061262	14062	41360	0.82462	0.79521	0.20479	0.40959	0.99989	True
s_413_r0	CSGALNACT1	3653.8	3815.5	3653.8	3815.5	0.06245	13070	38555	0.82341	0.79486	0.20514	0.41027	0.99989	True
s_2303_r0	TGFBR1	3147.1	3294.1	3147.1	3294.1	0.065868	10814	31998	0.82212	0.7945	0.2055	0.41101	0.99989	True
s_2634_r0	Non-Targeting Control	5487.3	5695.4	5487.3	5695.4	0.053702	21661	64106	0.82207	0.79448	0.20552	0.41104	0.99989	True
