,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,gene_set_db
16,prerank,Hypoxia,0.3996864278080471,1.4139416144784345,0.009846827133479213,0.03361889686094109,0.328,38/160,9.79%,PPP1R15A;IER3;IL6;SDC4;TNFAIP3;KLF6;NOCT;PNRC1;NR3C1;F3;ISG20;KLF7;NDRG1;CDKN1A;PIM1;ZFP36;WSB1;ADM;DUSP1;PFKFB3;BCL2;BTG1;TPD52;CSRP2;SIAH2;ATF3;UGP2;MAP3K1;MT2A;DDIT4;ETS1;SDC2;AMPD3;GAA;PDGFB;VEGFA;CHST2;NAGK,MSigDB_Hallmark_2020
17,prerank,Apical Surface,0.4888600056510216,1.3731701872566306,0.06475583864118896,0.04631648631604707,0.4315,11/37,19.37%,B4GALT1;LYN;FLOT2;LYPD3;NCOA6;GSTM3;CRYBG1;IL2RG;ADIPOR2;SULF2;TMEM8B,MSigDB_Hallmark_2020
18,prerank,Bile Acid Metabolism,-0.42008023549669815,-1.3400505115975383,0.058118081180811805,0.17928286852589642,0.6125,15/81,9.23%,CYP27A1;HSD3B7;SLC29A1;RXRA;NPC1;SLC23A2;SCP2;ABCD1;HSD17B4;ATXN1;PRDX5;SOD1;PEX19;ALDH9A1;DHCR24,MSigDB_Hallmark_2020
19,prerank,Fatty Acid Metabolism,-0.39010239144087533,-1.317322964702295,0.032056990204808546,0.18405640112361613,0.69,48/124,19.95%,MGLL;UROS;CD36;LGALS1;GLUL;ACAA1;HMGCL;ACOX1;ECHS1;ECH1;APEX1;PCBD1;S100A10;HSD17B4;HADHB;ACADVL;HSD17B10;ALDH3A2;ACO2;ACAA2;ALDH9A1;DHCR24;ACOT8;EPHX1;GRHPR;YWHAH;ERP29;PDHA1;KMT5A;UGDH;IDH3B;PRDX6;CBR3;ENO2;MCEE;SLC22A5;ECI2;ACADS;H2AZ1;SUCLG2;HCCS;HSDL2;ALAD;AUH;OSTC;IDH1;CPOX;UROD,MSigDB_Hallmark_2020
20,prerank,Coagulation,-0.39738686218804004,-1.31688195442242,0.04498594189315839,0.15854947556711926,0.692,28/110,12.32%,CD9;LTA4H;CTSB;CSRP1;ANXA1;OLR1;CTSH;APOC2;MMP9;FURIN;PECAM1;SPARC;CTSK;A2M;GSN;ITGB3;LRP1;SERPINE1;GNG12;APOC1;P2RY1;SH2B2;RAPGEF3;PLAU;ISCU;MMP2;FYN;CAPN2,MSigDB_Hallmark_2020
21,prerank,Angiogenesis,-0.4851176078831996,-1.2633487035961315,0.15675165250236073,0.2217512438724365,0.843,5/28,5.85%,LRPAP1;SPP1;OLR1;TNFRSF21;NRP1,MSigDB_Hallmark_2020
22,prerank,Glycolysis,-0.355980372989836,-1.235644378641066,0.05985267034990792,0.252344436896551,0.8965,50/152,21.45%,HK2;ENO1;G6PD;CXCR4;SLC16A3;CLN6;RRAGD;PC;PYGB;SRD5A3;GALK1;PGM2;PKM;SOD1;COG2;PAM;CITED2;SDC3;GOT2;ALDH9A1;ERO1A;HOMER1;RBCK1;POLR3K;LHPP;RPE;MERTK;P4HA2;ENO2;GOT1;ALG1;ME2;SLC35A3;PYGL;ALDH7A1;PRPS1;MXI1;SAP30;GALE;FKBP4;PLOD1;GLRX;CHPF;PFKP;IDH1;GNPDA1;PGLS;ABCB6;TGFA;AKR1A1,MSigDB_Hallmark_2020
23,prerank,KRAS Signaling Dn,0.3650559526204695,1.2287610978597665,0.09071274298056156,0.1517214620897664,0.853,17/111,16.27%,CD80;SELENOP;PTPRJ;MEFV;BTG2;IFI44L;SYNPO;CHST2;LYPD3;SLC16A7;RYR1;SGK1;MACROH2A2;CLSTN3;EDN1;NR4A2;CCNA1,MSigDB_Hallmark_2020
24,prerank,Epithelial Mesenchymal Transition,0.3428771576494034,1.2176975651805488,0.06614349775784753,0.15569065293303758,0.8755,19/162,4.90%,CD44;IL32;IL6;CXCL8;SDC4;TNFAIP3;BASP1;PTX3;ID2;CXCL1;IL15;FUCA1;MMP14;SAT1;PMP22;CXCL12;LAMA3;IGFBP4;WNT5A,MSigDB_Hallmark_2020
25,prerank,Estrogen Response Early,0.33128198357809274,1.1745495798877525,0.10851063829787234,0.20608840905303327,0.943,24/162,9.05%,CD44;ELOVL5;B4GALT1;PMAIP1;JAK2;XBP1;SLC7A5;KLF4;HES1;RASGRP1;LAD1;IL6ST;BCL2;CXCL12;IGFBP4;MED13L;SIAH2;DYNLT3;ADCY9;NBL1;GAB2;FDFT1;MUC1;CBFA2T3,MSigDB_Hallmark_2020
26,prerank,Hedgehog Signaling,0.46162506940960313,1.1690638609986033,0.24489795918367346,0.20299684965970957,0.9505,6/24,9.58%,ETS2;ACHE;RTN1;PML;VEGFA;NF1,MSigDB_Hallmark_2020
27,prerank,Myogenesis,-0.3386754858402887,-1.1643095421444973,0.13736263736263737,0.3874364293976169,0.979,24/144,14.05%,LSP1;SCD;CD36;TNNI2;PLXNB2;PC;PSEN2;SYNGR2;PDLIM7;SPHK1;FABP3;SPARC;GSN;SLC6A8;FKBP1B;ITGB5;AK1;SORBS3;NOTCH1;AKT2;KIFC3;HDAC5;PICK1;CASQ1,MSigDB_Hallmark_2020
28,prerank,Reactive Oxygen Species Pathway,-0.38987820159057457,-1.1292788597044596,0.23880597014925373,0.45298487658081543,0.993,21/46,22.45%,LSP1;MGST1;FTL;G6PD;HMOX2;PRDX1;PRDX4;PTPA;SOD1;MBP;GPX4;PRDX6;NDUFS2;ERCC2;FES;GLRX;PFKP;STK25;GPX3;GLRX2;MPO,MSigDB_Hallmark_2020
29,prerank,p53 Pathway,0.311736336938332,1.1204565818555943,0.17780294450736125,0.27357255061973557,0.9885,37/178,11.85%,DRAM1;PPP1R15A;IER3;IER5;CDKN2B;RNF19B;ADA;TNFSF9;MXD1;IL1A;NINJ1;NDRG1;CDKN1A;KLF4;FUCA1;SOCS1;BTG2;SAT1;TAP1;RALGDS;BTG1;TRAF4;ATF3;PDGFA;PLK2;RB1;DDIT4;BAX;HINT1;CSRNP2;BMP2;CDKN2AIP;TSPYL2;CGRRF1;WWP1;FBXW7;DNTTIP2,MSigDB_Hallmark_2020
30,prerank,mTORC1 Signaling,-0.30881333534195027,-1.0867933818831301,0.23614895549500453,0.5489944981976854,0.998,42/167,13.84%,CD9;LTA4H;TFRC;CALR;HK2;SCD;PNP;ENO1;G6PD;IFI30;CXCR4;GLA;SLC6A6;NUPR1;BCAT1;SEC11A;HSP90B1;EPRS1;PRDX1;GPI;SDF2L1;NMT1;TOMM40;SLC1A5;HSPA4;ERO1A;SERPINH1;DHCR24;SRD5A1;ITGB2;MCM2;DDIT3;PGM1;COPS5;CYB5B;ATP2A2;SSR1;SHMT2;GOT1;PSMD12;TRIB3;GGA2,MSigDB_Hallmark_2020
31,prerank,Unfolded Protein Response,0.32049760070982697,1.075807062568504,0.28210757409440174,0.35076208464190806,0.996,27/94,15.46%,NABP1;DNAJA4;XBP1;SLC7A5;EDEM1;ZBTB17;CCL2;MTHFD2;DCP1A;ATF3;EIF2S1;DDIT4;PDIA5;EXOC2;ERN1;VEGFA;EIF4A2;DCP2;SHC1;TSPYL2;DNAJB9;NFYA;ATF6;SERP1;SEC31A;EDC4;POP4,MSigDB_Hallmark_2020
32,prerank,Cholesterol Homeostasis,0.33962684853098424,1.0592203062887895,0.3285077951002227,0.37108094286404525,0.998,14/67,8.35%,LSS;HMGCS1;PNRC1;PLSCR1;ALCAM;JAG1;NIBAN1;STARD4;SREBF2;ANTXR2;ATF3;CYP51A1;IDI1;FDFT1,MSigDB_Hallmark_2020
33,prerank,Protein Secretion,-0.32534916166667394,-1.0531896696483434,0.3454876937101185,0.6284680491080697,1.0,21/88,13.86%,PPT1;CD63;GLA;AP2S1;VPS45;TMED10;ERGIC3;ADAM10;IGF2R;SCAMP3;SOD1;COG2;AP2M1;PAM;SNX2;CLTC;ICA1;ARFGEF2;ATP6V1H;COPE;CLCN3,MSigDB_Hallmark_2020
34,prerank,Estrogen Response Late,0.2975682814008719,1.0450369430110966,0.3348467650397276,0.3869321551002969,0.998,26/153,9.55%,CD44;ELOVL5;BATF;JAK2;ID2;XBP1;SLC7A5;ISG20;KLF4;ZFP36;S100A9;IL6ST;BCL2;CXCL12;IGFBP4;SIAH2;LSR;DYNLT3;SNX10;SERPINA1;NBL1;FDFT1;JAK1;BTG3;RABEP1;DUSP2,MSigDB_Hallmark_2020
35,prerank,Myc Targets V2,-0.36187711721515226,-1.0446762071427453,0.35766423357664234,0.6136743349183909,1.0,25/44,32.61%,HK2;SRM;FARSA;TCOF1;PUS1;MAP3K6;WDR74;SLC19A1;GRWD1;RRP12;NOP2;NOP56;MRTO4;RRP9;DCTPP1;RABEPK;CBX3;MCM4;IMP4;PRMT3;AIMP2;MYBBP1A;PES1;BYSL;MCM5,MSigDB_Hallmark_2020
36,prerank,E2F Targets,-0.2857763634457865,-0.9896346521536075,0.47571035747021084,0.7799217875043605,1.0,52/148,26.40%,TFRC;CHEK2;TACC3;MSH2;MRE11;PRDX4;RAD50;NME1;SUV39H1;HMGB2;POLD1;TUBB;MCM2;XRCC6;POP7;NUDT21;RPA3;GINS1;TP53;LIG1;DCLRE1B;JPT1;PRPS1;LBR;PDS5B;SLBP;PAN2;POLD2;H2AZ1;UBR7;SMC6;DNMT1;CENPM;SYNCRIP;ASF1A;NCAPD2;SHMT1;PCNA;HUS1;LYAR;RPA1;CCP110;CBX5;NOP56;GSPT1;MAD2L1;PRKDC;CIT;NUP153;CCNB2;DCTPP1;DUT,MSigDB_Hallmark_2020
37,prerank,Notch Signaling,0.3696290665569958,0.9643689601834209,0.4911308203991131,0.57750756976068,1.0,8/28,14.86%,JAG1;TCF7L2;HES1;WNT5A;FZD5;FZD1;FBXW11;CUL1,MSigDB_Hallmark_2020
38,prerank,UV Response Dn,-0.28819916452983324,-0.9637687592971501,0.5252525252525253,0.8339625369489783,1.0,29/114,16.08%,MGLL;ANXA2;DAB2;PPARG;RXRA;IGF1R;ZMIZ1;ATXN1;MAP2K5;AGGF1;ITGB3;NRP1;SERPINE1;ATRN;CITED2;ANXA4;PTPRM;MAPK14;PRDM2;PDLIM5;ICA1;SYNJ2;FYN;WDR37;ATP2B4;LAMC1;PEX14;DLG1;KCNMA1,MSigDB_Hallmark_2020
39,prerank,G2-M Checkpoint,0.2653444132651762,0.9291474832136404,0.6637168141592921,0.6558658921368385,1.0,33/144,17.26%,MARCKS;SLC7A5;TOP1;HIF1A;EZH2;E2F3;HNRNPD;TNPO2;TENT4A;HSPA8;MAP3K20;KPNA2;KATNA1;MT2A;NUP98;LMNB1;HNRNPU;PML;SFPQ;RAD21;POLA2;CHMP1A;DDX39A;BCL3;SS18;EWSR1;CUL1;CDC27;CDC25B;CTCF;YTHDC1;SRSF1;CDK1,MSigDB_Hallmark_2020
40,prerank,Spermatogenesis,-0.287960634776018,-0.922395199719271,0.6377880184331797,0.9488476022718559,1.0,12/83,16.18%,SLC2A5;PHKG2;STRBP;NF2;NEFH;ACE;MAST2;VDAC3;CHFR;HSPA2;HSPA4L;IDE,MSigDB_Hallmark_2020
41,prerank,Mitotic Spindle,-0.2603042187956872,-0.9128013025990979,0.7075971731448764,0.933745815509085,1.0,41/165,18.12%,ABR;FLNA;RASAL2;SUN2;NUMA1;BCAR1;VCL;TUBGCP5;PXN;FARP1;LLGL1;AKAP13;CTTN;GSN;SPTBN1;SEPTIN9;ARHGEF3;CNTROB;TUBGCP3;PDLIM5;TRIO;TUBGCP2;ABL1;ECT2;TSC1;CEP250;DYNC1H1;TUBA4A;INCENP;KATNB1;KIF3C;ACTN4;DLG1;ARHGAP5;MYO9B;RALBP1;FLNB;CDC42EP1;GEMIN4;CEP72;ARF6,MSigDB_Hallmark_2020
42,prerank,heme Metabolism,0.2594216929371701,0.9122019529477241,0.700445434298441,0.6770913403465618,1.0,30/159,13.56%,NCOA4;C3;BACH1;NR3C1;OPTN;LMO2;HDGF;CLIC2;RBM5;TOP1;SDCBP;BTG2;PICALM;RNF19A;BLVRA;ICAM4;YPEL5;DCUN1D1;KLF3;AGPAT4;KDM7A;MAP2K3;ARL2BP;PRDX2;MFHAS1;GCLM;SLC11A2;TRAK2;XPO7;MARCHF8,MSigDB_Hallmark_2020
43,prerank,Apical Junction,-0.2595826806965469,-0.9071268879854479,0.725402504472272,0.9047728561862179,1.0,29/151,15.96%,RAC2;ITGA3;ACTN1;SYK;MAPK13;EVL;ZYX;ACTG1;VCL;MMP9;PECAM1;PIK3CB;CD276;MAP4K2;NF2;SORBS3;HRAS;SDC3;MAPK14;YWHAH;AKT2;MMP2;CD99;TSC1;ADAM15;ITGB1;CDK8;ACTN4;DLG1,MSigDB_Hallmark_2020
44,prerank,DNA Repair,-0.2538213404989978,-0.8646252880031002,0.8231357552581262,0.9970716213487065,1.0,34/123,18.51%,BCAP31;PNP;GSDME;CETN2;NME4;TK2;AAAS;NME1;POLR2I;DDB1;DGUOK;NUDT9;AK1;GTF2H3;POLD1;ERCC5;GPX4;TAF10;GTF2A2;POLR2H;NUDT21;RPA3;NELFB;TP53;POLR2E;LIG1;SF3A3;SEC61A1;SMAD5;SNAPC4;ERCC8;ERCC2;RRM2B;ERCC1,MSigDB_Hallmark_2020
45,prerank,TGF-beta Signaling,-0.29264956381513796,-0.8465770824772556,0.7664783427495292,0.9998190254125041,1.0,10/48,9.56%,TGFBR1;SKI;FURIN;ENG;PPP1CA;TGIF1;SPTBN1;SERPINE1;NCOR2;HDAC1,MSigDB_Hallmark_2020
46,prerank,PI3K/AKT/mTOR  Signaling,-0.2514583563627224,-0.8046188406130592,0.9009009009009009,1.0,1.0,13/87,10.50%,CALR;CXCR4;GRK2;PLA2G12A;HSP90B1;PPP1CA;CFL1;YWHAB;AP2M1;HRAS;PRKCB;CLTC;DDIT3,MSigDB_Hallmark_2020
47,prerank,Wnt-beta Catenin Signaling,-0.2986979397497768,-0.7866292073317244,0.8046728971962617,1.0,1.0,8/29,17.73%,PSEN2;NOTCH1;NCOR2;NCSTN;HDAC5;TP53;MAML1;DVL2,MSigDB_Hallmark_2020
48,prerank,Pancreas Beta Cells,-0.28859331089643503,-0.7454771818464352,0.8693994280266921,1.0,1.0,6/27,26.82%,SEC11A;STXBP1;SRPRB;VDR;DPP4;ELP4,MSigDB_Hallmark_2020
49,prerank,Myc Targets V1,-0.2010009885917104,-0.6995009183922318,0.9991039426523297,0.9872950593937614,1.0,58/148,30.82%,CAD;APEX1;SRM;EPRS1;NDUFAB1;PRDX4;ERH;NME1;TXNL4A;EIF4A1;GOT2;NHP2;FAM120A;VDAC3;MCM2;STARD7;XRCC6;COPS5;PRPF31;PSMA7;TUFM;VDAC1;GLO1;AP3S1;YWHAQ;SNRPA;PSMD1;POLD2;H2AZ1;SMARCC1;RUVBL2;SYNCRIP;LSM2;PSMD3;PCNA;CNBP;CCT2;EIF4E;POLE3;NOP56;GSPT1;MAD2L1;TFDP1;RRP9;DUT;KARS1;CBX3;MCM4;PPM1G;RSL1D1;CANX;IMPDH2;HNRNPA3;ODC1;RACK1;AIMP2;RAD23B;HNRNPR,MSigDB_Hallmark_2020
0,prerank,Interleukin-10 Signaling R-HSA-6783783,0.7726594940604063,2.21826633045417,0.0,0.0,0.0,23/42,9.32%,CCL4;CCL3;ICAM1;TNF;IL1B;IL10RA;CD80;IL6;CXCL8;CCL5;CXCL2;IL18;IL1A;CXCL1;CCL20;PTGS2;CCL2;CCR5;CXCL10;TIMP1;TYK2;JAK1;STAT3,Reactome_2022
