,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,gene_set_db
561,prerank,Receptor-Mediated Endocytosis (GO:0006898),0.3994605663484086,1.300993753812148,0.050359712230215826,0.6084289352411201,1.0,30/106,14.59%,DAB2;SNCA;GRK2;RALA;ARRB2;PDLIM7;CTSL;SNX1;PPT1;FCHO1;SYK;ARHGAP27;PIP5K1C;GRK3;LRP3;IGF2R;CD9;AP2S1;AP1S1;MARCO;APOE;ITGAM;CD36;SCARB2;TFRC;AP2A2;PI4KB;CXCL16;CTTN;LRP1,GO_Biological_Process_2023
562,prerank,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),0.47376332582278413,1.2997555239133323,0.11382878645343368,0.60869806299475,1.0,18/39,26.20%,SQSTM1;LGALS3;EPB41;STX3;PTPN9;TREM2;NUMA1;SPTBN1;GPSM2;PDPK1;ITGA3;LRP1;STAC3;AKT1;CIB1;ATP2B4;STX4;RANGRF,GO_Biological_Process_2023
563,prerank,Protein Modification By Small Protein Removal (GO:0070646),-0.42142930571534926,-1.2994822330974405,0.07367280606717226,0.3246822082769891,1.0,19/71,14.11%,ZC3H12A;CYLD;USP9X;DESI1;TNFAIP3;COPS4;COPS2;SENP6;USP38;OTUD4;USP15;PSMD14;CDK1;EIF3F;OTUD6B;USP16;USP14;USP45;VCPIP1,GO_Biological_Process_2023
564,prerank,Phosphatidic Acid Biosynthetic Process (GO:0006654),0.5201532736773508,1.2992258921412756,0.10905550146056475,0.6024819530481494,1.0,13/25,24.47%,GPAT3;AGPAT2;DGKA;AGPAT1;GNPAT;PLD2;GPAT2;DGKE;PNPLA3;SLC27A1;AGPAT4;DGKQ;GPAT4,GO_Biological_Process_2023
565,prerank,Phosphatidic Acid Metabolic Process (GO:0046473),0.5201532736773508,1.2992258921412756,0.10905550146056475,0.6024819530481494,1.0,13/25,24.47%,GPAT3;AGPAT2;DGKA;AGPAT1;GNPAT;PLD2;GPAT2;DGKE;PNPLA3;SLC27A1;AGPAT4;DGKQ;GPAT4,GO_Biological_Process_2023
566,prerank,Cytosolic Transport (GO:0016482),0.4015857028312554,1.2991871280085558,0.04875804967801288,0.5985948571229476,1.0,44/100,23.45%,SNX2;TBC1D10C;TMEM87B;WDR81;PXK;SNX1;RILP;RAB9A;CCDC91;STX10;LAPTM5;GGA1;TBC1D17;DOP1B;VTI1B;SORT1;TRIM27;AP1G1;PIP4K2A;EEA1;WIPF3;LAMP1;VPS35;PHETA2;PREPL;STX8;SYS1;TBC1D10A;GCC2;VAMP3;SNX5;DCTN1;EHD3;MYO1D;ANKRD27;PTPN23;EVI5;AP4M1;AP2A1;SLC66A2;HOOK2;TBC1D5;VPS26A;WDR91,GO_Biological_Process_2023
567,prerank,Membrane Fission (GO:0090148),0.4784827705941671,1.2979379559320223,0.1033175355450237,0.5993514703370141,1.0,16/35,25.77%,CORO1C;CHMP1B;EXOC3;EXOC7;CHMP4A;VPS4A;VPS36;CHMP2B;UBAP1;VPS37B;MVB12A;SH3GLB1;VPS28;SPAST;CHMP3;VPS25,GO_Biological_Process_2023
568,prerank,Focal Adhesion Assembly (GO:0048041),-0.5584629468523786,-1.2967390156582872,0.13209606986899564,0.32912227047052994,1.0,5/17,11.64%,SRC;PEAK1;PIP5K1A;FERMT2;BCR,GO_Biological_Process_2023
569,prerank,Diacylglycerol Metabolic Process (GO:0046339),0.5622727113514628,1.2960660404654336,0.13636363636363635,0.60243269281199,1.0,9/17,23.71%,PLA2G15;DAGLA;DGKA;DAGLB;DGKE;DGAT2;PNPLA2;DGKQ;PGS1,GO_Biological_Process_2023
570,prerank,Melanosome Organization (GO:0032438),0.4892587485733458,1.2960234768311076,0.10541310541310542,0.5986615784122508,1.0,9/34,14.78%,BLOC1S2;DTNBP1;KIF13A;AP1S1;APOE;AP1G1;HPS3;LYST;AP1M1,GO_Biological_Process_2023
571,prerank,Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552),-0.5630312731795444,-1.2956127721626325,0.1632208922742111,0.3304641322561028,1.0,3/18,9.12%,CCR7;CCL19;FLT1,GO_Biological_Process_2023
572,prerank,Regulation Of MAPK Cascade (GO:0043408),-0.37768838710364117,-1.2953436222213772,0.031813361611876985,0.3301383255855455,1.0,20/144,7.24%,LYN;IL6;TMEM106A;CD74;PTPRJ;RASGRP1;IL1B;PTPRC;TNF;DUSP6;CD4;DUSP5;NBR1;IGF1;P2RX7;MAP4K4;ADRB2;DUSP2;TAOK3;PDGFA,GO_Biological_Process_2023
573,prerank,Multivesicular Body Sorting Pathway (GO:0071985),0.53506388845744,1.2951294387996395,0.13083257090576395,0.5979909559284813,1.0,11/21,25.49%,CHMP1B;DENND10;RILP;SORT1;UVRAG;CHMP4A;VPS4A;CHMP2B;RAB27A;RUBCN;CHMP3,GO_Biological_Process_2023
574,prerank,Positive Regulation Of Telomerase Activity (GO:0051973),-0.5111390102055781,-1.2944048532876193,0.11844863731656184,0.33123155985171604,1.0,6/28,11.07%,TNIP1;KLF4;DKC1;CCT2;CCT4;HSP90AB1,GO_Biological_Process_2023
575,prerank,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),0.5771688405597717,1.2940147466397904,0.15143120960295475,0.5984556028802412,1.0,4/16,12.41%,ZFP36L2;STAT5B;PDPK1;INPP5K,GO_Biological_Process_2023
576,prerank,Selective Autophagy (GO:0061912),0.45405660477192344,1.2934549062329888,0.09264565425023878,0.5966446453917003,1.0,17/49,22.44%,LGALS8;ULK1;SQSTM1;WDR81;PINK1;ATM;RETREG3;TEX264;SNX33;UFC1;DDRGK1;UFL1;AUP1;ATG2B;KLHL3;USP30;TAFAZZIN,GO_Biological_Process_2023
577,prerank,RNA Processing (GO:0006396),-0.3796382479828439,-1.2927020016152144,0.03783231083844581,0.333778541925124,1.0,59/138,21.64%,PRPF3;HNRNPK;SFPQ;PRPF4;TCERG1;DKC1;CSTF3;MBNL1;SRSF2;SRSF7;YJU2;HNRNPH3;HNRNPC;FUS;DHX15;FASTKD5;ZCCHC8;FASTKD2;RNGTT;SYNCRIP;DNTTIP2;PRMT1;RBM3;SON;MPHOSPH10;SRSF4;HNRNPD;EXOSC10;SF3B4;SNRNP35;HNRNPR;TBRG4;SF3B1;NOL9;DIS3;HNRNPA0;HNRNPL;RBMS1;HNRNPU;DDX20;SNRPG;AKAP8L;LSM1;MAGOH;SETX;SMU1;DHX8;HNRNPF;RBM6;BICD1;NCBP1;SLU7;HNRNPUL1;FBXO11;DDX39B;SRSF9;RBM5;SNRPF;RRAGC,GO_Biological_Process_2023
578,prerank,Neuron Maturation (GO:0042551),-0.5685442983849692,-1.292650248430901,0.13748657357679914,0.33311762364805064,1.0,7/16,17.93%,C1QA;RND1;B4GALT5;C3;FARP2;SCARF1;B4GALT6,GO_Biological_Process_2023
579,prerank,Regulation Of Bone Resorption (GO:0045124),-0.5252409884439845,-1.292238335297042,0.12151616499442586,0.33313590293980627,1.0,7/24,10.98%,SRC;IL6;GPR137B;TNFAIP3;P2RX7;SIGLEC15;SPP1,GO_Biological_Process_2023
580,prerank,Positive Regulation Of Small Molecule Metabolic Process (GO:0062013),-0.5054024334770976,-1.292223339242041,0.11617312072892938,0.33238761879325723,1.0,6/27,6.74%,HIF1A;ADM;PRKAA1;IGF1;P2RX7;PSEN1,GO_Biological_Process_2023
581,prerank,Regulation Of Angiogenesis (GO:0045765),-0.3764286095758423,-1.2912724090876608,0.04022346368715084,0.33343219675220537,1.0,25/150,8.30%,CD40;ZC3H12A;IL6;BTG1;WNT5A;ITGB8;HIF1A;IL1A;IL1B;KLF4;NINJ1;TNFAIP3;XBP1;SASH1;STAB1;CTSH;CYP1B1;EMP2;EMILIN2;ETS1;RUNX1;SP100;THBS1;PIK3CG;CXCL8,GO_Biological_Process_2023
582,prerank,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),-0.38437646247387647,-1.2906516249490794,0.0546875,0.3338386898681411,1.0,29/128,11.91%,CCL5;TLR4;IL6;HIF1A;ELOVL5;IL1B;KLF4;NIBAN1;PTGS2;VIM;TNF;PTPN2;EGR1;TCF7L2;EDN1;ASS1;IGF1;MFSD2A;THBS1;CXCL8;NAT10;PRMT1;RBM3;HNRNPD;EIF3D;ZEB2;HSP90AB1;CIRBP;POLDIP3,GO_Biological_Process_2023
583,prerank,B Cell Activation (GO:0042113),-0.41344833676796766,-1.2905909707765864,0.07952069716775599,0.3331853343962946,1.0,10/76,4.97%,CD40;PTPRJ;RASGRP1;PTPRC;DNAJB9;PTPN2;BCL2;JAK3;GPR183;CTPS1,GO_Biological_Process_2023
584,prerank,Positive Regulation Of Interferon-Beta Production (GO:0032728),-0.48665820504656854,-1.2901703009752803,0.1171634121274409,0.3332746223452818,1.0,9/31,8.68%,TLR4;TLR8;POLR3C;RIPK2;TLR2;TBK1;IRF1;POLR3D;TLR7,GO_Biological_Process_2023
585,prerank,Positive Regulation Of Immune System Process (GO:0002684),-0.5684689164120147,-1.2896966633327482,0.15106382978723404,0.3334256179980395,1.0,3/17,4.06%,LILRB2;IL15;TNFRSF18,GO_Biological_Process_2023
586,prerank,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),-0.46228752919619237,-1.2891363048225588,0.10663764961915125,0.3338071992186943,1.0,8/40,3.91%,GBP5;TLR4;ZC3H12A;IL6;HIF1A;TICAM1;TNF;TICAM2,GO_Biological_Process_2023
587,prerank,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042),-0.544332845346308,-1.2884632088192522,0.12852311161217586,0.3343695068789869,1.0,4/18,4.55%,PEA15;CFLAR;TNFAIP3;ICAM1,GO_Biological_Process_2023
588,prerank,Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627),-0.5239414443272682,-1.287651972486197,0.14578833693304535,0.3351218246038183,1.0,6/21,4.10%,SOCS1;IL1B;PTPN1;PTPN2;KANK1;PID1,GO_Biological_Process_2023
589,prerank,External Encapsulating Structure Organization (GO:0045229),-0.42398089960180263,-1.2870751037328476,0.0801317233809001,0.3355103860546402,1.0,2/67,1.12%,SLC39A8;MMP14,GO_Biological_Process_2023
590,prerank,Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099),0.5481307408812501,1.286842117360215,0.12467076382791922,0.6171490410898381,1.0,8/19,15.71%,SH3BP5;CBL;SH3BP5L;HYAL2;SOCS6;SOCS5;ZFYVE28;CBLB,GO_Biological_Process_2023
591,prerank,Regulation Of Erythrocyte Differentiation (GO:0045646),-0.4773717489745633,-1.2868064480727281,0.12148481439820022,0.3352111746754605,1.0,12/34,13.39%,LYN;HIF1A;MAFB;INHBA;ETS1;HSPA9;STAT3;ACVR1B;PRMT1;ACVR2A;SPI1;HSPA1A,GO_Biological_Process_2023
592,prerank,Regulation Of Protein Metabolic Process (GO:0051246),-0.4155896286202216,-1.2866021981426838,0.08458244111349036,0.3348460861127712,1.0,20/75,13.57%,NFKB1;LILRB2;NFKBIA;KLF4;INHBA;NOLC1;EDN1;PUM3;RHOBTB3;DUS3L;EIF2S1;PM20D2;SSH1;RBM3;HSP90AB1;MTPN;TRAF3;UHRF1;SNF8;EIF4G1,GO_Biological_Process_2023
593,prerank,Negative Regulation Of Cell Population Proliferation (GO:0008285),-0.3493597059760962,-1.2862815815890658,0.014301430143014302,0.3347256905251622,1.0,39/274,8.54%,RAPGEF2;SOD2;LYN;PIM2;IL6;BTG1;JAK2;WNT5A;PTPRJ;IL1A;ITGA1;IL1B;CXCL1;GTPBP4;MN1;TNFAIP3;TRIB1;KDM2B;PTGIR;INHBA;PTPN2;PINX1;ZBTB17;PDPN;BTG2;CYP1B1;PLPP1;IRF1;ETS1;TESC;CCL23;REST;FKTN;CDC73;THBS1;EMD;CDKN2B;CXCL8;MFN2,GO_Biological_Process_2023
594,prerank,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),-0.45604179361508285,-1.2861912857236244,0.1027542372881356,0.33413279928997647,1.0,15/43,14.22%,TLR4;CCL19;IL1B;RELA;IL23A;TNF;SASH1;TLR2;NOD1;TLR7;NFAT5;TERF2IP;NLRP3;IL12B;TRIM56,GO_Biological_Process_2023
595,prerank,Receptor Signaling Pathway Via STAT (GO:0097696),-0.5016695152154528,-1.285790970606818,0.1342134213421342,0.33422087299687503,1.0,13/28,16.48%,STAT4;JAK2;JAK1;JAK3;STAT5A;STAT2;STAT3;IFNAR2;IFNB1;CSF2;IL31RA;STAT6;PIAS1,GO_Biological_Process_2023
596,prerank,Interferon-Mediated Signaling Pathway (GO:0140888),-0.4697778931865694,-1.2853542233368946,0.10295728368017525,0.33427745018451865,1.0,13/37,12.01%,JAK2;JAK1;HCK;IFNGR2;IFITM3;TBK1;IRF1;STAT2;SP100;IFNAR2;IFNB1;IFI27;TRAF3,GO_Biological_Process_2023
597,prerank,Positive Regulation Of Cytoskeleton Organization (GO:0051495),-0.4307533727706795,-1.2851370863000202,0.09691160809371673,0.33397179277311,1.0,18/60,14.00%,FCHSD2;CCR7;PLEK;HCK;CDC42EP2;ARF6;CSF3;EDN1;P2RX7;VASP;CRACD;SYNPO;PFN1;SNX9;PFN2;NCK2;SCIN;PFDN2,GO_Biological_Process_2023
598,prerank,Negative Regulation Of Gene Expression (GO:0010629),-0.35172369569227996,-1.2848832358002866,0.016968325791855202,0.3337264804454792,1.0,63/256,14.57%,NFKB1;PTGER4;SRGN;ATP2B1;REL;DICER1;ZC3H12A;SLC7A5;NOCT;ITGB8;HIF1A;DAPK1;EZH2;KLF4;TNF;LGMN;BTG2;PARP14;PRKAA1;FBXW7;N4BP1;ANXA7;IGF1;DDX6;CCL3;DHX36;EIF4E2;PUS7;REST;PSEN1;NCL;TIA1;SYNCRIP;CNOT9;STAT3;ID2;CXCL8;FOXP1;FCGR2B;SNX12;MACROH2A2;RB1;PTBP1;MORC2;PICALM;NPTN;NKX3-1;IL10;CREBZF;ILF3;SETDB1;NUDT16;SPI1;HSPA1A;IFRD2;BTN2A2;SUV39H2;ROBO1;PAIP2;AGO3;EIF2AK3;EPC1;GIGYF2,GO_Biological_Process_2023
599,prerank,Positive Regulation Of Immunoglobulin Production (GO:0002639),-0.4912970539633783,-1.284513703500729,0.1352549889135255,0.33369259873039264,1.0,7/29,5.10%,IL6;TNFRSF4;PTPRC;XBP1;DNAJB9;PAXIP1;MAD2L2,GO_Biological_Process_2023
600,prerank,Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),-0.47304289431176627,-1.283931729702643,0.11239495798319328,0.33403161511019686,1.0,6/34,7.67%,RIN2;CCR7;PTPRJ;EMP2;MAP4K4;FERMT2,GO_Biological_Process_2023
601,prerank,Connective Tissue Development (GO:0061448),-0.5211179412785011,-1.2837754359389901,0.15254237288135594,0.3335213319955098,1.0,4/22,2.67%,CD44;NAMPT;ITGB8;XBP1,GO_Biological_Process_2023
602,prerank,Regulation Of Chromosome Segregation (GO:0051983),0.5570945459227633,1.2831453145391538,0.15900735294117646,0.6272796469379452,1.0,9/17,29.27%,SMC4;NUMA1;SMC2;SMC6;HORMAD1;NCAPG2;NCAPD2;NCAPH2;CSNK2A2,GO_Biological_Process_2023
603,prerank,Regulation Of Cardiac Muscle Cell Contraction (GO:0086004),-0.5531534171795663,-1.2824773070178992,0.1499460625674218,0.3353011596955028,1.0,2/17,1.94%,PDE4B;SRI,GO_Biological_Process_2023
604,prerank,Embryonic Heart Tube Morphogenesis (GO:0003143),0.5266388214590614,1.281730855983814,0.14012738853503184,0.6287950378436403,1.0,8/22,21.29%,SETDB2;TGFBR2;BBS5;NOTCH1;PKD2;ENG;AHI1;MICAL2,GO_Biological_Process_2023
605,prerank,Positive Regulation Of Filopodium Assembly (GO:0051491),-0.5325061686026197,-1.2815212896617147,0.14347826086956522,0.3362873542707351,1.0,3/20,4.35%,FSCN1;CCR7;RIPOR2,GO_Biological_Process_2023
606,prerank,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),-0.40153757468190115,-1.280493778469664,0.06458557588805167,0.33758767609990137,1.0,28/94,15.11%,IL6;RUFY3;BCL6;SDC2;RC3H1;BCL9L;TNFAIP3;LRRK2;NEDD4L;PID1;CYRIB;EMP2;ETS1;STAT2;SP100;ZMYM4;FERMT2;PIK3CG;SEMA4D;MARK2;SIPA1L1;POGLUT1;CAPZB;CCM2;PDLIM5;CLASP2;STRIP1;MARCHF5,GO_Biological_Process_2023
607,prerank,Positive Regulation Of Mitochondrion Organization (GO:0010822),0.44955237953823285,1.2801654479711775,0.10822898032200358,0.6307962201048093,1.0,18/46,17.86%,RALA;BAX;SPIRE1;PINK1;PLAUR;TREM2;PPIF;PYCARD;MFF;MOAP1;HTT;DDHD1;MCU;HTRA2;VPS35;BAK1;GSK3A;PLD6,GO_Biological_Process_2023
608,prerank,Response To Glucose (GO:0009749),-0.4753007971082293,-1.2785363155367384,0.12419700214132762,0.3406526798261995,1.0,13/34,13.41%,XBP1;UCP2;PRKAA1;TCF7L2;LCP1;GAS6;EIF2B5;TRA2B;THBS1;UNC13B;SELENOT;SELENOS;KLRG1,GO_Biological_Process_2023
609,prerank,Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223),-0.5263456839924943,-1.2783731324016165,0.15196599362380447,0.3402144599732962,1.0,8/22,13.10%,ZC3H12A;TMSB4X;CYLD;RELA;UACA;PPM1B;NLRP3;SPI1,GO_Biological_Process_2023
610,prerank,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",-0.4956013127573741,-1.277617828563635,0.12223515715948778,0.34086031666901007,1.0,13/28,19.32%,NBN;BATF;PAXIP1;SP100;NDRG1;PLK2;CASP2;E2F7;HIPK2;CHEK2;TP53;CDKN1B;MDM4,GO_Biological_Process_2023
611,prerank,Regulation Of Translation (GO:0006417),-0.3750451390194542,-1.2771446920200726,0.044420368364030335,0.3409987664338511,1.0,47/145,15.36%,IL6;DAPK1;EIF5;NIBAN1;RC3H1;VIM;EIF5B;EIF1B;BTG2;NOLC1;EIF1;PUM3;DUS3L;OGFOD1;DDX6;EIF2S1;DHX36;EIF4E2;BZW2;PUS7;NCL;THBS1;TIA1;SYNCRIP;CNOT9;NAT10;PRMT1;EIF4A2;RBM3;HNRNPD;LRPPRC;EIF3D;EIF4H;CIRBP;ETF1;MTPN;POLDIP3;ILF3;OGT;IFRD2;EIF4G1;PAIP2;EIF2AK3;GIGYF2;TSFM;EIF3B;EIF4A3,GO_Biological_Process_2023
612,prerank,Regulation Of Microtubule-Based Process (GO:0032886),-0.49739770193813154,-1.2770055468782044,0.13864628820960698,0.34049363623778073,1.0,13/29,21.99%,CYLD;MACF1;PRKAA1;TRIM36;CCNL2;HDAC6;MARK2;ATF5;CLASP2;PHLDB1;BICD1;BICD2;KLHL42,GO_Biological_Process_2023
613,prerank,Long-Chain Fatty Acid Metabolic Process (GO:0001676),-0.44296853187464824,-1.2767984759049076,0.11547085201793722,0.3401270751822767,1.0,7/49,5.43%,PLA2G4A;ACSL1;ELOVL5;ACSL4;ACSL5;CYP1B1;PNPLA8,GO_Biological_Process_2023
614,prerank,Negative Regulation Of Cell Death (GO:0060548),0.43184255331305765,1.2767768268996789,0.10283018867924529,0.6398007771697528,1.0,22/55,28.19%,SNCA;CHMP1B;PINK1;GBA1;CHMP4A;VPS4A;TIGAR;DPP8;HTRA2;VPS35;CHMP2B;DPP9;CDK5;PEPD;AKT1;HSPA1B;TM7SF3;TMEM109;CHMP3;GPNMB;PSMC5;ATP13A2,GO_Biological_Process_2023
615,prerank,Golgi To Vacuole Transport (GO:0006896),0.5653898096305519,1.2761690261777956,0.1638163816381638,0.6382577308838987,1.0,8/16,20.47%,CCDC91;LAPTM5;VTI1B;SORT1;AP1G1;LAMP1;EHD3;AP4M1,GO_Biological_Process_2023
616,prerank,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),-0.40954293592018043,-1.2760937196523847,0.07917570498915401,0.34075313707247623,1.0,8/74,2.68%,GBP5;GBP2;FSCN1;SRC;TLR4;PLEK;CDC42EP2;TNF,GO_Biological_Process_2023
617,prerank,Apoptotic Cell Clearance (GO:0043277),0.5798238439000919,1.2760690343694365,0.16487455197132617,0.6346900670161529,1.0,7/15,15.47%,ANXA1;RARA;NR1H3;TREM2;SCARB1;LRP1;RAC3,GO_Biological_Process_2023
618,prerank,Protein Localization To Golgi Apparatus (GO:0034067),-0.5139532905097197,-1.276013741616453,0.1464699683877766,0.34014754555888727,1.0,5/24,6.09%,GBP5;ARL5B;OPTN;GOLPH3;VPS13C,GO_Biological_Process_2023
619,prerank,Positive Regulation Of Response To Wounding (GO:1903036),0.5365146480168068,1.2757102059891898,0.1410488245931284,0.6321374893505662,1.0,3/21,6.91%,ANXA1;CLEC7A;HBEGF,GO_Biological_Process_2023
620,prerank,Multivesicular Body Assembly (GO:0036258),0.4972667898714576,1.2755879343507468,0.14365671641791045,0.6286664411898749,1.0,16/27,31.92%,CHMP1B;PDCD6IP;CHMP4A;VPS4A;VPS36;CHMP2B;UBAP1;VPS37B;MVB12A;VPS28;CHMP3;VPS25;IST1;HGS;STAM2;VPS4B,GO_Biological_Process_2023
621,prerank,Defense Response To Virus (GO:0051607),-0.37157102196158553,-1.2753640821703782,0.047261009667024706,0.3405769133684198,1.0,26/148,9.08%,GBP5;GBP2;CD40;LILRB1;TLR8;IL6;ACOD1;RELA;RNASE1;ZNFX1;PTPRC;TNF;TRIM28;DHX58;TLR2;BCL2;IFITM3;TBK1;IRF1;STAT2;DDX56;DHX15;TRIM13;ISG20;TLR7;IFNAR2,GO_Biological_Process_2023
622,prerank,Regulation Of Heart Rate By Cardiac Conduction (GO:0086091),-0.4807132672190967,-1.2750463707726394,0.1223175965665236,0.3404523860987817,1.0,3/29,3.36%,KCNJ2;SCN1B;YWHAE,GO_Biological_Process_2023
623,prerank,In Utero Embryonic Development (GO:0001701),0.5770127885663702,1.2746143804996444,0.16666666666666666,0.6286115417217117,1.0,4/15,9.37%,TGFBR1;TFEB;VEGFA;PKD2,GO_Biological_Process_2023
624,prerank,Positive Regulation Of Type I Interferon Production (GO:0032481),-0.43500943698673916,-1.2745777161013503,0.09646302250803858,0.3406889913146556,1.0,20/53,14.74%,TLR4;TLR8;POLR3C;RIPK2;TICAM1;DHX58;TLR2;TICAM2;TBK1;IRF1;DHX36;CHUK;POLR3D;TLR7;DHX33;TRAF3;HSPD1;TRIM56;PQBP1;TOMM70,GO_Biological_Process_2023
625,prerank,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),-0.42347435257809535,-1.2742164387924744,0.09209100758396534,0.34059875886273444,1.0,20/67,16.48%,TNIP1;ZC3H12A;RIPK2;GNL3;LRRK2;PAXIP1;FBXW7;BIRC3;PTTG1IP;MYCBP2;UBB;RCHY1;DERL1;UBE2D1;DCUN1D3;UBQLN1;UBE2L3;KDM1A;HUWE1;PIAS1,GO_Biological_Process_2023
626,prerank,Negative Regulation Of Cellular Component Organization (GO:0051129),-0.4182895837049509,-1.2740046598296386,0.09197860962566845,0.34024883225792674,1.0,15/64,14.62%,LILRB1;SRC;DNAJB6;MCTP1;RDX;TNF;IRAK3;CRACD;HSPA5;DNAJA4;HDAC6;SACS;HSPA1A;AKR1B1;SCAMP5,GO_Biological_Process_2023
627,prerank,Synaptic Vesicle Recycling (GO:0036465),0.4819634958627179,1.2739275319402619,0.1344860710854947,0.62737847741236,1.0,14/32,25.85%,SNCA;PIP5K1C;GIT2;AP2S1;VAMP2;PLD2;DNM2;CDK5;GIT1;AP3M2;SYT1;BLTP1;STON1;DNM3,GO_Biological_Process_2023
628,prerank,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),0.41705385983461707,1.2734029263798061,0.07973733583489681,0.6255576836600332,1.0,29/71,23.93%,NDUFS7;NDUFB9;UQCC1;NDUFA8;TTC19;NDUFB3;NDUFB10;NDUFB7;NDUFB5;COX14;NDUFAF1;NDUFA3;NDUFA5;OMA1;NDUFB8;NDUFB6;NDUFS2;SURF1;NDUFS3;NDUFB2;SAMM50;NDUFAF3;NDUFAF7;TAFAZZIN;OXA1L;NDUFA1;COX18;NDUFA10;AIFM1,GO_Biological_Process_2023
629,prerank,DNA-templated DNA Replication (GO:0006261),0.43897348891313687,1.2732783665080263,0.11090742438130156,0.6223647782401494,1.0,21/50,21.47%,REV3L;MGME1;PRIM1;POLD1;MCM4;RPA1;MCM5;CDK2AP1;TEFM;POLDIP2;RRM1;MCM6;DNA2;WRNIP1;ORC2;ORC5;ORC1;CDC34;TOPBP1;RFC2;MCM2,GO_Biological_Process_2023
630,prerank,Regulation Of Anoikis (GO:2000209),-0.5671641758620373,-1.273011516434395,0.1735261401557286,0.34137857013309114,1.0,3/15,4.34%,SRC;MCL1;BCL2,GO_Biological_Process_2023
631,prerank,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),-0.34693343536449667,-1.2725953065983462,0.021566401816118047,0.34145069465246414,1.0,37/274,6.74%,LILRB1;TLR4;LAMP3;ZC3H12A;IL6;CD74;WNT5A;ITGB8;HIF1A;RDX;IL1A;NFKBIA;IL1B;PTPN1;RELA;TICAM1;KLF4;C1QTNF1;TNF;INHBA;CTSH;TLR2;MSN;FUBP1;RAB29;EGR1;PID1;ACTG1;PRKAA1;IGF1;P2RX7;GAS6;ETS1;TESC;CCL3;DHX36;PSEN1,GO_Biological_Process_2023
632,prerank,Organonitrogen Compound Catabolic Process (GO:1901565),0.4306368220863639,1.272522404353396,0.10491493383742911,0.6215232705761582,1.0,13/58,3.43%,CLN8;NPL;ETFB;GNPDA1;PLA2G15;SQSTM1;LTA4H;MPST;NAGK;AMDHD2;PLA2G7;PPT1;BCKDK,GO_Biological_Process_2023
633,prerank,Cellular Defense Response (GO:0006968),-0.4775774740478159,-1.271037112727139,0.12486544671689989,0.3437835684877804,1.0,7/33,7.91%,ADORA2A;CCR5;LILRB2;RELA;CXCL9;NCF1;LGALS3BP,GO_Biological_Process_2023
634,prerank,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),0.43529154385358104,1.2695344377628375,0.10590440487347703,0.6287862788677142,1.0,16/54,20.02%,PPARG;SAP30;SKI;LDLRAD4;PPM1A;SPRED1;HTRA4;PPARA;PDPK1;SAP30L;NRROS;CD109;ZBTB7A;CAPN5;SUDS3;SIN3A,GO_Biological_Process_2023
635,prerank,Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),-0.5135378892312671,-1.2687875001080577,0.1579520697167756,0.34734524204081085,1.0,6/22,4.10%,SOCS1;IL1B;PTPN1;PTPN2;KANK1;PID1,GO_Biological_Process_2023
636,prerank,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),0.4327348374532193,1.2670804886579394,0.10235507246376811,0.6339265609969555,1.0,16/53,14.98%,ZMIZ1;TGFBR1;PXN;SKI;ZYX;ARRB2;TGFBR2;SMAD3;LPXN;GDF15;APPL1;BMPR1A;NRROS;ENG;FURIN;TGFBRAP1,GO_Biological_Process_2023
637,prerank,Positive Regulation Of Mitotic Nuclear Division (GO:0045840),-0.5073130729116321,-1.2666355240734544,0.1457233368532207,0.3508483126944699,1.0,6/24,11.51%,IL1A;IL1B;EDN1;IGF1;RB1;LRP5,GO_Biological_Process_2023
638,prerank,Regulation Of Defense Response To Virus By Host (GO:0050691),-0.4785719726526305,-1.2649927303233623,0.15308370044052863,0.35333173768030707,1.0,5/30,2.77%,LILRB1;ZC3H12A;TNFAIP3;IL23A;TRAF3IP2,GO_Biological_Process_2023
639,prerank,Regulation Of Viral Life Cycle (GO:1903900),-0.5574030467938464,-1.264908223522795,0.17173913043478262,0.3527287450726412,1.0,4/16,8.26%,LAMP3;NECTIN2;KPNA2;CD209,GO_Biological_Process_2023
